Time,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,A1,A2,A3,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-22.48499468288204,-28.190099212768086,-29.907268305306317,-32.89684298520729,-15.270891043303356,-17.74174756246603,-19.39729228861429,-17.52326796972327,-9.148429767627775,-8.589156641392508,-5.34663033000279,-1.9408000320379242,-3.892020450723506,-5.155890125090369,-0.23340948671457143,-73.67834042454264,-80.65363631613079,-6.975295891503482,114.00515858251728,-70.19069247880468,-84.1412842618559,26.501819806329852,-111.02466841478972,-150.6143463079951,-151.80789038471403,-110.47679751410976,-91.43098580060375
0.002,-22.46715994216141,-28.11814017345701,-29.978438175680026,-32.47077202273098,-15.015969611641072,-17.688280820855322,-19.44989046610095,-17.377145733022232,-8.963258896389135,-8.527864266482622,-5.286594565234944,-1.8895992510534265,-3.775310134627548,-4.916650822035071,-0.238639398139761,-74.6116813897083,-82.31328093576272,-7.7015995459699225,115.76832185749893,-70.76088161673715,-86.16408070872087,25.785768960729346,-111.60572521843437,-151.50954697749475,-152.51538885387373,-111.68359765731361,-92.77125408271368
0.004,-22.44932520144078,-28.046181134145936,-30.049608046053734,-32.04470106025467,-14.761048179978786,-17.634814079244617,-19.50248864358761,-17.231023496321193,-8.778088025150495,-8.466571891572734,-5.2265588004670995,-1.8383984700689286,-3.6585998185315898,-4.677411518979772,-0.24386930956495062,-74.80502780005301,-83.72291199896625,-8.917884198828913,116.6664837994455,-70.34608570065241,-88.18185409835377,25.01967265523429,-112.31688803476281,-152.62488060978177,-153.48295172091042,-113.15033614254364,-94.31120574312695
0.006,-22.431490460720152,-27.974222094834865,-30.120777916427443,-31.61863009777835,-14.506126748316502,-17.58134733763391,-19.555086821074273,-17.084901259620153,-8.592917153911856,-8.405279516662848,-5.166523035699254,-1.787197689084431,-3.5418895024356316,-4.4381722159244745,-0.2490992209901402,-74.04837938450981,-84.50252862608644,-10.454149241492493,116.29964369746246,-68.82130476377746,-89.72960324680557,24.083530180132964,-113.30815708149719,-153.97034755468732,-154.73057906417984,-114.81701272129011,-96.00083978092368
0.008,-22.394202878342504,-27.86363095601566,-30.1147626198263,-31.173238480999018,-14.21253038032961,-17.412109751059866,-19.511119591595683,-16.84219902349463,-8.311341166613728,-8.189671808305011,-5.02932873045787,-1.6200901747558816,-3.3866337829641586,-4.1797070530325175,-0.1772221471556829,-72.2717358687014,-85.10212993275113,-12.83039406396576,114.82280083498641,-65.85653883673244,-91.51732696470667,22.90734082571347,-114.6195325663983,-155.63594815247734,-156.17827095438577,-116.62362714142239,-97.75015519706982
0.01,-22.314810020147206,-27.66942143208425,-29.94168161622892,-30.68602770521306,-13.83522290782245,-16.99228855080237,-19.258138524117918,-16.390451364292463,-7.821098287686992,-7.640051733410474,-4.725126350735248,-1.2021049191376731,-3.147947330377179,-3.8796279118069177,0.06155141095968408,-69.73509697496036,-85.65171502992888,-15.916618054884742,112.56095448983429,-61.77678794753194,-93.61002405734372,21.311103882321852,-116.30101468722887,-157.6416827338459,-157.77602745460436,-118.6701791472164,-99.72915099445402
0.012,-22.235417161951908,-27.475211908152836,-29.76860061263154,-30.198816929427107,-13.45791543531529,-16.572467350544876,-19.005157456640152,-15.9387037050903,-7.330855408760256,-7.090431658515938,-4.420923971012627,-0.7841196635194647,-2.9092608777901994,-3.5795487705813174,0.3003249690750511,-66.88846242234992,-85.85128302398783,-18.96282060155435,109.81410393425335,-57.40705212158672,-95.33269332473726,19.894818640420354,-117.85260363171791,-159.51755161990997,-159.20384862030957,-120.49666847938332,-101.48782617792533
0.014,-22.156024303756546,-27.281002384221267,-29.595519609034017,-29.711606153640748,-13.080607962807818,-16.152646150287037,-18.75217638916218,-15.48695604588776,-6.840612529833117,-6.54081158362095,-4.116721591289755,-0.36613440790091234,-2.6705744252030232,-3.2794696293554706,0.5390985271906144,-63.501831926684986,-85.56083301675487,-22.059001089986523,106.28224843497198,-52.47233138170573,-96.59033356172017,18.938484390645716,-118.89429957752635,-160.4635551222052,-159.96173449939965,-121.50309487509895,-102.48617975433125
0.016,-22.07651710962986,-27.1270507881538,-29.42241482481798,-29.251237296584794,-12.810690318370213,-15.746225973196607,-18.512539532131687,-15.048543971821404,-6.40412290198829,-6.018047412169411,-3.8393792377501064,0.02511166886244591,-2.458773179510691,-3.0331624266233654,0.7509763659226639,-60.21520520055387,-84.61036410557556,-24.395158904938516,102.52038725325122,-48.01762574809865,-96.80794355801663,18.422100423867576,-119.44610269221376,-160.94969354268312,-160.16968513222488,-121.76945806803374,-102.83421073255646
0.018000000000000002,-21.996604712409667,-27.115772074629703,-29.24922576280643,-28.88599539020417,-12.92135898672802,-15.387298618159443,-18.32019415458846,-14.657392809398553,-6.158133175277295,-5.590459752794413,-3.657228007153171,0.3215949019703224,-2.34225229644403,-2.9774213526483155,0.8675365860861566,-57.75858195334034,-83.18987538337458,-25.431293429951275,99.35351964493722,-45.04293523837878,-95.90552209832181,18.20566603124695,-119.70801313320604,-161.17596717370915,-160.0877005516163,-121.66575778838379,-102.79191812356206
0.02,-21.916692315189472,-27.104493361105607,-29.076036700794873,-28.520753483823544,-13.032027655085827,-15.02837126312228,-18.127848777045237,-14.2662416469757,-5.9121434485663,-5.162872093419415,-3.475076776556235,0.618078135078199,-2.225731413377369,-2.9216802786732656,0.9840968062496491,-56.26196189124619,-81.84936593871694,-25.587404047388006,97.18664486051426,-43.46825986756629,-94.64306796238229,18.399180504294748,-119.50003104776452,-160.96237629806242,-159.62578078291554,-121.20199376290249,-102.42930094042556
0.022,-21.83677991796921,-27.093214647581505,-28.90284763878318,-28.15551157744262,-13.142696323443726,-14.66944390808482,-17.935503399501854,-13.875090484552528,-5.666153721855102,-4.735284434044066,-3.2929255459591493,0.9145613681863193,-2.109210530310612,-2.8659392046981695,1.1006570264132376,-55.135344717314254,-80.8788348558696,-25.74349013847284,95.57476214515867,-42.263599648091976,-93.75057992507713,18.9226431349304,-118.89215657295597,-160.34892118893606,-158.87392584400587,-120.42816571493306,-101.69635819838108
0.024,-21.75680335551635,-27.07433720656585,-28.69176105049867,-27.79783365098999,-13.238172756956134,-14.325651892487324,-17.727954543973713,-13.499038968161726,-5.427754282271279,-4.330422050413693,-3.14107895473232,1.1959620857390332,-1.985124110109054,-2.8253753869490517,1.1944693765143672,-54.178730131451935,-80.23828121486383,-26.059551083329623,94.29787073879349,-41.14895458980132,-93.26805675649953,19.436053215540497,-118.1643898356239,-159.51560210993927,-157.9521357453442,-119.46427336444185,-100.78308891486051
0.026000000000000002,-21.676374063760417,-27.001845581377598,-28.213281671047298,-27.493524741045423,-13.22645765374092,-14.08864997788169,-17.41313482373134,-13.229525711525953,-5.242909474355881,-4.085901924154576,-3.2030521798205367,1.3709454106876664,-1.8076576862469331,-2.891897421592434,1.12778005098457,-53.81211783045518,-79.92770409155808,-26.115586261020866,93.77596987614386,-40.754324699958985,-92.98549722203919,20.109410039037513,-117.2367309523609,-158.48241931510023,-156.95041048999445,-118.41031642805233,-99.71949210953498
0.028,-21.595944772004415,-26.929353956189285,-27.734802291595535,-27.18921583110061,-13.214742550525697,-13.851648063275864,-17.098315103488712,-12.96001245488996,-5.0580646664403295,-3.8413817978952567,-3.2650254049088043,1.5459287356364435,-1.6301912623846664,-2.958419456235871,1.061090725454718,-54.29550750803284,-79.61710255770141,-25.32159504958679,94.1040587867932,-41.634709983253735,-92.27790008246527,20.77271289891856,-116.25918002948222,-157.33937304887044,-155.93875007366145,-117.40629461907983,-98.75556680435695
0.03,-21.51551548024848,-26.85686233100103,-27.256322912144164,-26.884906921156045,-13.203027447310483,-13.614646148670232,-16.78349538324634,-12.690499198254185,-4.87321985852493,-3.5968616716361383,-3.326998629997021,1.7209120605850767,-1.4527248385225455,-3.024941490879253,0.9944013999249208,-55.4888988548316,-79.47647568099764,-23.98757682608448,95.22713669524009,-43.49511044180371,-91.47026409401012,21.745961089324176,-115.16173716300054,-156.05646354613023,-154.8571544847265,-116.35220764756724,-97.59131202360282
0.032,-21.435071691665037,-26.78264451187691,-26.77784038783341,-26.58920124950282,-13.18097622576302,-13.382803651920906,-16.46866427659609,-12.424416301479237,-4.686656892070163,-3.357504052488903,-3.3906925500289966,1.8855842056066967,-1.27698211821663,-3.0931900576917957,0.9311505476557372,-56.612291558461315,-79.32582252516983,-22.71353096662721,96.27520282095591,-45.25552607516212,-90.68258800845351,22.619153905097182,-114.14440243860165,-154.79369103219508,-153.89562370428396,-115.39805522032131,-96.46672679391618
0.034,-21.354128331035497,-26.648940695843507,-26.29924948920186,-26.589969917015942,-12.802734259716074,-13.328758741107487,-16.153440785399848,-12.276546295990158,-4.44088483477166,-3.29605047744766,-3.5136829673893617,1.6949250031328391,-1.1606395743836964,-3.2209362771982724,0.9863921807926269,-57.42568530352078,-78.95514215002564,-21.52945684642382,96.9032563784433,-46.66095688032336,-89.71987057320744,23.172290641841517,-113.4771759316217,-154.05105572282375,-153.3841577061784,-114.93383704094968,-95.78181014435152
0.036000000000000004,-21.27318497040589,-26.515236879809997,-25.82065859056991,-26.59073858452906,-12.424492293668816,-13.274713830294022,-15.838217294203348,-12.128676290500959,-4.195112777472956,-3.2345969024063668,-3.636673384749827,1.5042658006588248,-1.0442970305506667,-3.3486824967048534,1.041633813929562,-57.46907977162397,-78.55443361152295,-21.08535383981822,96.74629657729518,-46.926402851729435,-89.0971105314018,23.42537059598115,-113.14005770702525,-153.57855782422718,-153.26275645704334,-114.91955280989883,-95.46656110641852
0.038,-21.19224160977635,-26.381533063776594,-25.342067691938354,-26.59150725204218,-12.04625032762187,-13.220668919480602,-15.522993803007108,-11.98080628501188,-3.949340720174454,-3.1731433273651235,-3.7596638021101922,1.3136065981849674,-0.927954486717733,-3.4764287162113297,1.0968754470664515,-56.98247464142675,-78.3036959618363,-21.321221320329062,96.13432262225467,-46.321863981276884,-88.96430662197044,23.268393064818955,-113.23304781938468,-153.48619753307855,-153.4614199163409,-115.22520222449265,-95.5209787141269
0.04,-21.11129824914681,-26.24782924774319,-24.863476793306802,-26.5922759195553,-11.668008361574923,-13.166624008667183,-15.207770311810867,-11.832936279522803,-3.7035686628759517,-3.1116897523238807,-3.882654219470557,1.12294739571111,-0.8116119428847991,-3.604174935717806,1.1521170802033411,-56.295869588654,-78.22292824942363,-21.92705866068942,95.40733371327565,-45.33234025832405,-89.18645757973782,23.14135734659569,-113.43614631286069,-153.39397503652486,-153.62014803640255,-115.47078497897168,-95.51506200403169
0.042,-21.200583812724766,-26.398470893707668,-24.896896329275112,-26.82055576097929,-11.573987565325574,-13.453844482531734,-15.290481424295766,-12.026082117289048,-3.9131124145191887,-3.4485088419961887,-4.062529777975701,0.6483159429841998,-1.1505628940077584,-3.845897375469705,1.150325213199268,-55.75926428612721,-78.03212951909383,-22.27286523288666,94.77532904558402,-44.622831669698755,-89.1685621355065,22.964262740548833,-113.75935322118401,-153.25189051219945,-153.6489407624707,-115.5963007645334,-95.47881001527922
0.044,-21.302237729336955,-26.569772278162798,-24.96751709788859,-27.0653659219788,-11.50061747684673,-13.765860335769656,-15.402105341615684,-12.244005203453494,-4.1557381273701495,-3.814265299063474,-4.246538450235362,0.1530518682786286,-1.522594185067113,-4.095901005601199,1.1443894530947134,-55.652658403792515,-77.51129881207454,-21.85864040820234,94.40830780973974,-44.72333819970633,-88.44061901614495,22.917108546971605,-113.97266856763837,-153.05994412823557,-153.56779803274162,-115.64174926937287,-95.40222178965351
0.046,-21.403891645949148,-26.74107366261793,-25.038137866502062,-27.31017608297831,-11.427247388367887,-14.077876189007577,-15.5137292589356,-12.461928289617939,-4.398363840221109,-4.18002175613076,-4.430547122495023,-0.3422122064269426,-1.8946254761264676,-4.345904635732692,1.138453692990159,-55.696051608749116,-76.89043516608082,-21.194383557252287,94.14126919169955,-45.09885983013809,-87.48762694467608,22.75989406727182,-114.2460923650444,-152.94813604328155,-153.47671977840923,-115.65713017872443,-95.38529637162313
0.048,-21.50554556256134,-26.912375047073063,-25.10875863511554,-27.55498624397782,-11.353877299889044,-14.3898920422455,-15.625353176255517,-12.679851375782384,-4.64098955307207,-4.545778213198044,-4.614555794754683,-0.8374762811325138,-2.2666567671858227,-4.595908265864186,1.1325179328856043,-55.00944356527821,-75.93953761538403,-20.930094050026664,92.97921237288034,-44.54439654028013,-86.40458464036638,22.72261860403084,-114.42962461574507,-152.78646640651672,-153.30570592371012,-115.52244317490383,-95.21803280838878
0.05,-21.65782097711553,-27.134576613052555,-25.434514226709602,-27.595525290689288,-11.433389151056494,-14.599681185452527,-15.685590529722358,-12.999517231158213,-5.036845004403248,-4.962544357218996,-4.8495966494560685,-1.332257840193972,-2.791895419642519,-5.050249246395373,0.9733253251725598,-53.84283393487233,-74.70860519088146,-20.865771255930234,91.19713653022329,-43.409948306922594,-85.14149081881551,22.475281461062462,-114.63326531159187,-152.64493535766883,-153.10475638596927,-115.32768793735143,-95.24043014993123
0.052000000000000005,-21.82000314432474,-27.366739470755018,-25.810200335726684,-27.59608797387695,-11.542820376858993,-14.789464308051507,-15.735771405238317,-13.339094398723338,-5.462687895463273,-5.389293223446739,-5.094624628787212,-1.8269449697470703,-3.347117132577336,-5.54457955302115,0.7841399724068198,-53.1962223762651,-73.97763692016639,-20.781414543822645,90.18504083625864,-42.805515104369306,-84.36834419204656,22.127881943471788,-114.93701443393265,-152.65354302703236,-153.0838710756471,-115.3728641426757,-95.55248744905973
0.054,-21.982185311533947,-27.59890232845748,-26.185886444743762,-27.596650657064615,-11.65225160266149,-14.979247430650487,-15.785952280754275,-13.678671566288463,-5.888530786523297,-5.8160420896744816,-5.339652608118357,-2.3216320993001687,-3.902338845512153,-6.038909859646927,0.5949546196410799,-54.02960854546142,-74.06663182759863,-20.037023282058815,91.06292445917119,-44.011096904447705,-84.0851434685968,21.910419357714087,-115.19087195360028,-152.66228953548818,-153.0730498963875,-115.38797146469787,-95.82420376146105
0.056,-22.144367478743288,-27.83106518616013,-26.561572553761152,-27.597213340252278,-11.761682828464078,-15.169030553249621,-15.836133156270275,-14.018248733853868,-6.3143736775836725,-6.242790955902576,-5.584680587449702,-2.816319228853674,-4.457560558447427,-6.53324016627311,0.40576926687518433,-56.11299209576809,-75.02558893437565,-18.912596838529414,93.62578656286651,-46.65669367651925,-84.48188735360905,21.79289301165361,-115.34483783090263,-152.62117499452444,-152.86229274506667,-115.25300957449694,-95.98557814574906
0.058,-22.306176137652255,-27.88233654016865,-26.937171924664675,-27.552508925739772,-11.825697396795148,-15.177928680018463,-15.660058208260898,-14.131566945188686,-6.514343675300682,-6.44355334924666,-5.829696895541465,-3.220197103274682,-4.786887494201559,-6.9825124667369325,0.1260980070541619,-58.02637267782488,-76.33450725860416,-18.308134580701406,96.1936263070377,-48.872305387490194,-85.48857454892351,21.90530221462238,-115.11891201561396,-152.21019950625842,-152.2715995118433,-114.81797814045558,-95.8066096635146
0.06,-22.46785383155229,-27.870181037579197,-27.312740882166917,-27.491932291383858,-11.873787304422011,-15.123402232072872,-15.404650094347401,-14.165550892183996,-6.635114775762266,-6.565077020395563,-6.074709111290518,-3.5922340924942677,-5.037007859465174,-7.415985862127466,-0.1853007608793651,-59.0197499396359,-77.3933858153722,-18.373635875658685,97.71644284723291,-49.83293200182275,-86.58020375317015,21.727646277478907,-114.9930944469669,-151.95936316345964,-151.81097008020936,-114.54287682830663,-95.77729737937608
0.062,-22.629531525452325,-27.858025534989743,-27.68830983966916,-27.431355657027947,-11.921877212048877,-15.068875784127279,-15.149241980433903,-14.199534839179305,-6.755885876223849,-6.686600691544466,-6.319721327039571,-3.9642710817138527,-5.287128224728789,-7.849459257518001,-0.49669952881289203,-59.56312352660159,-78.02222361682172,-18.459100090142773,98.57423533492354,-50.33357348154658,-87.25177366186168,21.459924512666895,-114.92738505364638,-151.9186660495742,-151.55040432704223,-114.53770530118034,-95.9776403610304
0.064,-22.791209219352496,-27.84587003240028,-28.06387879717171,-27.370779022671982,-11.969967119675779,-15.014349336181642,-14.893833866520197,-14.233518786174644,-6.876656976685531,-6.8081243626934675,-6.564733542788825,-4.336308070933745,-5.537248589992609,-8.282932652908892,-0.8080982967466752,-59.77649308155094,-78.4810196722216,-18.70452659059358,99.01700291757298,-50.4242297862707,-87.83328296748692,21.042136234273862,-115.08178375378411,-152.0481082387501,-151.3999021226576,-114.69246321965235,-96.36763767930437
0.066,-22.83455871058337,-27.676262392346583,-28.242695312438116,-27.46747623313057,-12.175202139662805,-15.156389157846398,-14.756167008764601,-14.070564685976894,-6.840157569677273,-6.772278148166734,-6.691730863656472,-4.471961376744595,-5.5907424748914165,-8.401838475018726,-1.040917720928773,-60.03985824477416,-79.12977298804122,-19.089914743190253,99.60474473870619,-50.49490087319575,-88.67473035960487,20.484280758089717,-115.39629045495472,-152.26768979586393,-151.3394633308635,-114.94715024179223,-96.80728840820677
