Time,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,A1,A2,A3,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-16.831379330060642,-25.968189753240058,-23.78981342911578,-27.11880691530758,-11.672521067534133,-13.692191446852013,-13.185610406917998,-10.166791337959863,-6.066421300306727,-6.733886417783548,-1.0458428965160749,-1.113069653487442,-4.9054179574726335,-1.434170054720867,3.755948692350583,-73.91279181163017,-83.45367747812953,-9.54088566657807,115.63963055081777,-69.14234897835716,-88.22412031134549,32.689702267331526,-118.7132098686418,-160.5015012148762,-165.88228107912505,-125.16186943908669,-105.36784863280941
0.002,-16.435249553844695,-25.421587297321217,-23.35894897764759,-26.977162102556704,-11.367013595057138,-13.534747415397849,-12.963422345490276,-9.668690556408949,-6.098765136292717,-6.8160385378186,-0.9205332227044425,-1.147102994248618,-4.535988490453429,-1.1605324179587357,3.774534497417223,-76.15396611880068,-85.92824994299826,-9.77428382427686,119.11809109042258,-71.26682420667818,-90.81539185506351,33.05233596841931,-118.89685700946968,-160.80940342701047,-165.619112914114,-124.91219229820861,-105.11939373458893
0.004,-16.386202864768144,-24.87508424160024,-22.928111589846317,-26.736319536353356,-10.96262985375055,-13.179057620263423,-12.542972930066783,-8.922436622289286,-5.982552515161758,-6.749634714343876,-0.7457789037566771,-1.0324163926675878,-3.86919792316177,-0.7382579793424282,3.8922217083194592,-78.0951760457767,-88.83272645119057,-10.737550405493758,122.51153927149464,-72.72640084304561,-94.20150165386414,33.464717198164244,-119.08110737275824,-161.23758177673866,-165.5360029116299,-124.80243261737058,-104.91097567686921
0.006,-16.33715617569168,-24.328581185880168,-22.497274202045755,-26.495476970150403,-10.558246112444632,-12.823367825129582,-12.122523514643982,-8.176182688170849,-5.86633989403099,-6.68323089086926,-0.571024584809199,-0.9177297910867461,-3.202407355871207,-0.31598354072681534,4.009908919221502,-78.72642010646123,-91.09710567479956,-12.370685568418779,124.27497294398361,-72.54107732226754,-97.28244845893555,33.82684245012189,-119.33595764565298,-161.8160304546206,-165.652944673625,-124.88258601177824,-104.70259079728471
0.008,-16.288109486615127,-23.782078130159192,-22.066436814244483,-26.25463440394705,-10.153862371138045,-12.467678029995154,-11.70207409922049,-7.4299287540511845,-5.7501272729000314,-6.616827067394535,-0.39627026586143366,-0.803043189505716,-2.5356167885795475,0.10629089788949209,4.127596130123738,-78.64769680334238,-92.39138628012626,-13.743689476864906,124.84338994352802,-71.77585206492549,-99.26323101848519,34.22870821267148,-119.50140446735475,-162.30474360574536,-165.75993176142794,-124.99264807191517,-104.50423540999755
0.01,-16.267078417889554,-23.25799580516345,-21.658012163641693,-26.024991742411903,-9.771919294367422,-12.134405286175578,-11.276027531286172,-6.689248368162683,-5.667549475554552,-6.572853315186562,-0.23833794308334216,-0.6883579204921205,-1.9024526997582938,0.500542438232555,4.239674840600807,-78.87900462750854,-93.61556692769307,-14.73656230026617,125.68678809147752,-71.5107234773909,-100.98384807775255,34.74031096915555,-119.4474444290526,-162.60371532979207,-165.6169576958686,-125.1326143636385,-104.2259058057696
0.012,-16.52325009872379,-22.95575715617185,-21.471352096466457,-25.906167414718652,-9.612017130252093,-12.022939812145692,-10.794599499502443,-6.003715891731854,-5.917774076210324,-6.750815659701517,-0.24685217879320237,-0.5736858366715527,-1.6020084355656514,0.617519217043342,4.296259804400424,-79.1203420586647,-95.0196462722579,-15.89930421367542,126.63016519491599,-71.17068995184229,-102.96929837902194,35.171647198020395,-119.46407407385874,-163.01293968109337,-165.54401595740615,-125.54248042827658,-104.15759825203612
0.014,-16.779421779558447,-22.653518507179754,-21.284692029290916,-25.78734308702521,-9.4521149661365,-11.911474338115623,-10.313171467717922,-5.318183415299899,-6.167998676866507,-6.928778004216766,-0.25536641450307657,-0.45901375285079643,-1.3015641713725148,0.7344959958543215,4.352844768200134,-79.14170756514928,-95.90362296282834,-16.761915397761847,127.09351904668567,-70.76074986628352,-104.28458066163549,35.46271337295738,-119.62128989674616,-163.52241066870204,-165.74109998625966,-126.2222417827285,-104.35930899298107
0.016,-17.035593460393105,-22.351279858187656,-21.09803196211538,-25.668518759331768,-9.29221280202091,-11.800008864085552,-9.8317434359334,-4.632650938867943,-6.41822327752269,-7.106740348732014,-0.26388065021295076,-0.3443416690300401,-1.0011199071793784,0.851472774665301,4.409429731999844,-78.90309960395169,-95.99749564267653,-17.09439603880822,126.90184742541206,-70.35590158456256,-104.54469366200678,35.78350596304508,-119.6490883444884,-163.76212225645972,-165.72820318254134,-126.62189391956527,-104.25103424961398
0.018000000000000002,-17.29176514122734,-22.04904120919606,-20.911371894940142,-25.549694431638518,-9.13231063790558,-11.688543390055665,-9.35031540414967,-3.947118462437116,-6.668447878178462,-7.28470269324697,-0.2723948859228109,-0.22966958520947234,-0.7006756429867358,0.968449553476088,4.466014695799461,-78.80451662073052,-95.79126294935436,-16.986746328707813,126.70014809552971,-70.31114345639145,-104.28463611363433,36.25402143289217,-119.41746581560201,-163.68206836306908,-165.42531890639304,-126.74143230713327,-103.9927702198485
0.02,-17.244052658945474,-21.929268374171816,-20.72474398987793,-25.37003032433935,-8.97273642661365,-11.516372051624053,-8.990505004015157,-3.68676211286628,-7.040459467854991,-7.462887686460052,-0.3418474915137391,-0.11500863827873846,-0.7042724049677294,0.9637468495962976,4.461752206472998,-79.27595704983263,-95.49492351470914,-16.21896646496106,127.02341880730907,-71.16647381736676,-103.60440674711566,36.78425624278129,-119.23641866029129,-163.5622428621683,-165.03244047812532,-126.82085238965912,-103.80451307858259
0.022,-17.19507469569525,-21.810255391232847,-20.53811621875042,-25.190112858713327,-8.813163581033352,-11.343947912535775,-8.631201062647303,-3.4281763468342143,-7.4129782215608735,-7.641073606860644,-0.41155386599642685,-0.00034773772613608256,-0.7091353011503206,0.9585374293808715,4.457236326864143,-79.59741931431265,-94.39847596489946,-14.801056650671919,126.79665729688409,-72.19689098899119,-101.79900429016132,37.25420684881347,-119.10594318039547,-163.43263958240857,-164.63956117835906,-126.93014958735687,-103.71625897778014
0.024,-17.14609673244495,-21.691242408293686,-20.351488447622607,-25.01019539308701,-8.653590735452793,-11.17152377344721,-8.271897121278858,-3.169590580801723,-7.7854969752673675,-7.81925952726153,-0.4812602404792292,0.11431316282665488,-0.7139981973329199,0.9533280091654368,4.45272044725528,-79.48890182595338,-92.46191892041162,-12.973017094543929,125.71986128628076,-73.00239327869573,-98.9484274676094,37.72386970305363,-118.95603562933847,-163.19325230753424,-164.1866742481703,-126.9493192965367,-103.66800404655451
0.026000000000000002,-17.097118769194644,-21.57222942535452,-20.16486067649479,-24.830277927460692,-8.494017889872234,-10.999099634358648,-7.912593179910413,-2.911004814769232,-8.158015728973863,-7.9974454476624155,-0.5509666149620316,0.22897406337944587,-0.7188610935155192,0.9481185889500021,4.448204567646417,-79.2604029852868,-90.49525099607658,-11.234848010875996,124.5080284834465,-73.64297897986295,-96.11267500144032,37.993241253676686,-118.86669221208106,-162.92407477646586,-163.76377288923763,-126.90835688971575,-103.72974439125339
0.028,-16.99323484034505,-21.618101789462493,-19.81347902037818,-24.70523372540323,-8.22487928776078,-10.497178277581211,-7.718113047700282,-2.9817160149465476,-8.14624327008064,-7.736414573151829,-0.4560272476436977,0.3436279571011198,-0.888617425635921,1.107591798480582,4.553486580531803,-78.78192118161581,-88.73847080108693,-9.95654961955786,123.1511565822805,-73.80364637185085,-93.7167456107915,38.09231794511456,-118.83790908507545,-162.72510068338616,-163.46085026399254,-126.92725771573062,-103.90147609554538
0.03,-16.883244625920025,-21.682311633027517,-19.4437745051619,-24.586292172012936,-7.9435554924491125,-9.958612376161962,-7.541963551101678,-3.0890494890934823,-8.091732433625403,-7.426536853859935,-0.34277704821048055,0.45828107156866704,-1.0767121368075872,1.2853799425642727,4.670979603274167,-77.63345479303658,-87.10157693901458,-9.468122146065266,121.18424326266489,-72.89939372001771,-91.83563801197276,37.94109621820388,-118.9896823562225,-162.78632367782836,-163.51789949577233,-126.98601709985192,-104.23319522050832
0.032,-16.773254411495,-21.74652147659254,-19.074069989945624,-24.467350618622643,-7.662231697137445,-9.420046474742714,-7.365814054503074,-3.196382963240417,-8.037221597170163,-7.1166591345680414,-0.22952684877726343,0.5729341860362143,-1.2648068479792531,1.4631680866479633,4.78847262601653,-76.16500218646163,-85.11456800782868,-8.949565821454842,118.72228619049679,-71.69021927574778,-89.58935091848154,37.939572510334635,-118.9620080848313,-162.68773736476777,-163.5349136689761,-126.7346303439005,-104.31489780471895
0.034,-16.66326419707016,-21.81073132015746,-18.704365474729954,-24.348409065232545,-7.380907901826241,-8.88148057332435,-7.18966455790476,-3.303716437387175,-7.9827107607150145,-6.8067814152766575,-0.1162766493442326,0.687587300503573,-1.45290155915061,1.6409562307313614,4.905965648758699,-74.69656171764359,-83.18744259991396,-8.490880882358663,116.29028301772118,-70.45112127647764,-87.43288304101864,37.87774325559939,-118.86488228158137,-162.46933530471597,-163.3818858292233,-126.13309272636576,-104.13657986434441
0.036000000000000004,-16.602359255360614,-21.87503076250628,-18.236541919637215,-24.37663211586585,-7.099835754204268,-8.293900884199875,-7.111691176426779,-3.459889661060873,-7.683020860565381,-6.398942235667602,0.04592690748017453,0.5568775021651733,-1.7883086252110854,1.6714422923255137,5.023408899555673,-73.7881317311997,-82.00019930208944,-8.212067570978515,114.78823138236481,-69.68209794572363,-86.10623308750395,37.715604884943474,-118.86830090848731,-162.4511110138179,-163.34880898351528,-125.63139950252554,-104.05823739323522
0.038,-16.553421802769293,-21.939352049950603,-17.744795943886473,-24.44073539492223,-6.8188249608505185,-7.694371134730305,-7.057654131132282,-3.6279705128002524,-7.323553809053313,-5.9672190549010775,0.22006579112400354,0.36634572817957706,-2.159631942859506,1.6660146068472237,5.140840015445742,-73.43971056063687,-81.46283669562747,-8.023126135079847,114.17112890857075,-69.42814749310992,-85.47439976309252,37.483153826315835,-119.05225987886601,-162.81305796395145,-163.65567610039938,-125.28954590456819,-103.99986636301996
0.04,-16.504484350178057,-22.003673337394822,-17.253049968136537,-24.504838673978504,-6.537814167497232,-7.094841385261724,-7.003617085837875,-3.7960513645393545,-6.964086757541836,-5.535495874135264,0.39420467476754606,0.17581395419429424,-2.5309552605073162,1.6605869213689426,5.258271131335618,-73.00129652837742,-81.56535335627315,-8.564056827985407,113.78397320663392,-68.71926811439752,-85.84738177019088,36.98038650482068,-119.39675505730646,-163.30516958283036,-164.262480110136,-125.05752714171616,-104.08146272320138
0.042,-16.455546897586736,-22.067994624839145,-16.761303992385795,-24.568941953034884,-6.256803374143484,-6.495311635792154,-6.9495800405433785,-3.964132216278734,-6.604619706029769,-5.1037726933687395,0.568343558411375,-0.014717819791301934,-2.9022785781557374,1.6551592358906528,5.375702247225686,-72.59288794578572,-82.5077478542642,-9.914859908568582,113.84676187303747,-67.63545799151403,-87.46517780847338,36.21729934286985,-119.90178225964198,-164.03743925410942,-165.13921390486865,-124.97533840035179,-104.29302240125429
0.044,-16.449832356885548,-22.262041523453853,-16.615309804589486,-24.892295848845137,-6.235306194312323,-6.2415617819258316,-7.241297907771903,-4.218447494466447,-6.4181775744389915,-5.061158026817846,0.5262994988945939,-0.4213318424997876,-3.4033337259735537,1.2174944646286485,5.190576191799751,-72.68448311319511,-84.180018754351,-11.495535641246393,114.77449249049,-66.93671529258431,-89.92778657489896,35.24388876033609,-120.50733725292505,-164.88986031749306,-166.14587033879613,-125.18297484414458,-104.62454130272502
0.046,-16.461940305429263,-22.509579341785738,-16.611882539121194,-25.32254886659678,-6.320816580229349,-6.130390440265542,-7.6755839857089905,-4.5083205837938545,-6.303080353210746,-5.17898794871429,0.39511479588761494,-0.9170449884611541,-3.957882357843441,0.6016015158626622,4.8806940360574265,-73.13608031993586,-86.20216461581717,-13.066084295972212,116.23716262796354,-66.60303817196194,-92.73520676372796,34.330151174706856,-121.1234157554049,-165.82242606884608,-167.14244222834824,-125.59043161418059,-105.0160153113323
0.048,-16.474048253973,-22.75711716011803,-16.608455273652893,-25.75280188434913,-6.4063269661465165,-6.019219098605068,-8.109870063646794,-4.798193673121738,-6.1879831319823095,-5.296817870610927,0.26393009288042013,-1.412758134423336,-4.5124309897142405,-0.014291432904337098,4.570811880314592,-73.41767784436357,-88.48418399250039,-15.06650614822812,117.65976984073257,-65.8844247702615,-96.01743706653903,33.296083001239,-121.94001343650739,-166.90512976030772,-168.25892235236384,-126.1677038290936,-105.62744028906994
0.05,-16.486156202516714,-23.004654978449917,-16.605028008184597,-26.18305490210077,-6.491837352063542,-5.908047756944778,-8.544156141583882,-5.088066762449145,-6.072885910754064,-5.414647792507371,0.13274538987344114,-1.9084712803847026,-5.066979621584128,-0.6301843816703232,4.260929724572268,-73.74927395388829,-90.5160754328136,-16.766801479016962,119.00731167041359,-65.3658732143916,-98.89947617224658,32.25168065311421,-122.78712591681756,-167.94796460040845,-169.25530345227173,-126.79478658519803,-106.27881207631103
0.052000000000000005,-16.572986809772008,-23.289617696705694,-16.975226168684156,-26.725347124113103,-6.7643327120354595,-6.058442696179371,-9.202624125376623,-5.4898562004772575,-6.144731127970632,-5.719421956817197,-0.11060647651172911,-2.366821953224097,-5.696319358527457,-1.2834997670724602,3.9136506324167675,-73.83086690500437,-92.47783747976646,-18.646970574854073,120.06978564500577,-64.50738161758893,-101.80132276711791,30.94694054159512,-123.89474876806509,-169.2109237541894,-170.39157823227447,-127.74167495662377,-107.2401264919136
0.054,-16.70716876760231,-23.598296374578915,-17.58218877030234,-27.338637992727904,-7.15531945348917,-6.374590793543325,-10.003154988083878,-5.962566432194414,-6.3350407720797985,-6.142661691184646,-0.42503807651046077,-2.8014962259769307,-6.373053820139944,-1.9605295511193455,3.5426733009715905,-73.44245494332088,-94.26946867098725,-20.827013727758704,120.57718927893237,-63.02894807945293,-104.68297553479093,29.681859076182192,-125.03287751311171,-170.59400034332464,-171.67773935953477,-129.05836399545285,-108.55137933332809
0.056,-16.841350725432395,-23.906975052451628,-18.189151371919532,-27.9519288613417,-7.546306194942238,-6.690738890906759,-10.803685850789815,-6.435276663910793,-6.525350416188653,-6.565901425551399,-0.7394696765086751,-3.2361704987290496,-7.049788281751317,-2.637559335165117,3.171695969527024,-72.28403630359267,-95.23096753874506,-22.946931235245053,119.89952007308271,-60.81057068598135,-106.70443315629186,28.65643266477131,-126.031507625942,-171.6971874462465,-172.92377946436488,-130.41484873185786,-109.88256637670617
0.058,-16.9755326832627,-24.21565373032485,-18.796113973537718,-28.5652197299565,-7.937292936395949,-7.006886988270712,-11.604216713497069,-6.90798689562795,-6.71566006029782,-6.989141159918847,-1.053901276507407,-3.6708447714818835,-7.7265227433638035,-3.3145891192120023,2.8007186380818476,-70.29560920975219,-95.11233260997227,-24.81672340031304,117.85177551485548,-57.88724750960668,-107.52069431005302,27.60065771381207,-126.99063453165613,-172.41047809827347,-173.94969114041848,-131.84112417424222,-111.30368337701137
0.06,-17.046701156378916,-24.303847978642285,-19.403090803713145,-28.926430472611774,-8.328427754100957,-7.449088888765596,-12.215727487733481,-7.317551240820566,-6.969097397292036,-7.380994505632853,-1.2423811366364754,-3.9794948220767465,-8.560840220870574,-3.676616783095946,2.6502481744893633,-67.97717187494185,-94.19356240628727,-26.216390531438687,115.07395307820227,-54.86897660923332,-107.3017576719308,26.80453062846685,-127.64025360646566,-173.0138652917411,-174.6854669448854,-133.18718530938233,-112.424726068131
0.062,-17.05880503482458,-24.18537497911661,-20.0100809707784,-29.051358290558692,-8.719701368505788,-8.009445130705515,-12.650063567365708,-7.667926886806297,-7.281706380000291,-7.743428365463219,-1.3128023225434784,-4.170018258436204,-9.542865399401757,-3.7433826846410954,2.7064659908877,-65.63872250154708,-92.5746554440178,-26.935932942564225,111.9260502236724,-52.1707560302756,-106.042621915224,26.358047812770515,-128.01036017769184,-173.35734197613567,-175.1010993986894,-134.42302710257155,-113.39569016298988
0.064,-17.070908913270266,-24.066901979590742,-20.617071137844654,-29.176286108505817,-9.110974982911264,-8.569801372646356,-13.08439964699865,-8.018302532792605,-7.59431536270906,-8.105862225294182,-1.383223508450597,-4.360541694795974,-10.524890577934553,-3.8101485861863544,2.7626838072861295,-62.97025928123004,-90.49561023422405,-27.52535095308778,108.21806439845811,-49.207583804696604,-104.25828571069201,26.271205669790874,-128.1809495237665,-173.51090105823042,-175.26658098668818,-135.31864449776575,-114.12657135366562
0.066,-17.08301279171595,-23.94842898006487,-21.224061304910904,-29.301213926452938,-9.50224859731674,-9.130157614587196,-13.51873572663159,-8.368678178778913,-7.9069243454178295,-8.468296085125143,-1.453644694357716,-4.551065131155745,-11.50691575646735,-3.8769144877316135,2.8189016236845585,-60.16178039496392,-87.91642528272271,-27.754644887852812,104.11999303644097,-46.28445795104781,-101.79374772657316,26.384000601789822,-128.20201687423568,-173.4245354022252,-175.22190415787657,-135.82403241773093,-114.51736531150523
