Time,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,A1,A2,A3,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-26.40550437969796,-25.663872065403893,-33.3944465075529,-39.41978397175756,-18.702283236134253,-15.980740430786037,-15.438217064227045,-13.807832480482574,-10.93229284494056,-7.981626613443631,-4.976668905065232,-3.2511099697859365,-5.033531053332856,-4.039832817909935,2.2866083971102666,-56.710899213671524,-77.71100459793239,-21.00010538438196,95.56640151276599,-46.21084652153484,-88.21105729024339,21.650060729192973,-126.8430372008744,-172.58613298147606,-180.92069762110756,-142.1624563096497,-112.92332580534564
0.002,-26.026265804608393,-25.82750316480295,-33.20054415326565,-39.351698448073016,-18.62599343080993,-15.844493980849105,-15.321852355211224,-13.570507775661596,-10.677247010912316,-8.036745515790926,-5.024736165967897,-3.0701330440548515,-4.58819507292966,-3.7111444305504473,2.2983416750098584,-55.60167024184996,-77.28086285116564,-21.679192609436527,94.24210166756075,-44.762073937185995,-88.12045915600345,20.92329075451081,-127.55839404406191,-173.38115368803844,-181.13509672074997,-142.1647383350555,-112.93264101262463
0.004,-25.64702722951867,-25.99113426420207,-33.00664179897832,-39.28361292438845,-18.54970362548558,-15.708247530912116,-15.205487646195355,-13.33318307084052,-10.422201176883968,-8.091864418138245,-5.072803426870583,-2.8891561183236925,-4.142859092526281,-3.3824560431908246,2.3100749529094546,-55.482467427811414,-77.86052029238078,-22.378052864689995,94.41272757412946,-44.29344099552072,-89.04954672484486,20.37650122339827,-128.12388800671485,-173.94620607909593,-181.20958982498152,-142.0072632903962,-112.74239005619174
0.006,-25.01332507882903,-25.748900172785657,-32.50745792407794,-38.60496610795552,-18.219002210901067,-15.317794500456626,-14.529386531059645,-12.688686348069261,-9.861855799388692,-7.739965314516741,-4.71396354666342,-2.301208641122785,-3.4432814866345467,-2.646727988115873,2.677955668407357,-56.013290721533814,-79.20997697765075,-23.196686256237342,95.61827921048655,-44.414947593469435,-90.80832010588804,19.839691887973895,-128.62951904718074,-174.49129030056704,-181.37417700381852,-141.8000310377688,-112.47257222013441
0.008,-24.328814612215396,-25.425627658526313,-31.947318999290655,-37.80440954086427,-17.837502856424447,-14.876584467854492,-13.741523785249187,-11.962890270470151,-9.240551773413493,-7.306797607381619,-4.273877199143339,-1.6320020355687013,-2.6929398812258625,-1.8297270043628175,3.1169477462383917,-56.52414007086258,-80.71923296464507,-24.195092893902665,96.88375655331217,-44.42659362396553,-92.81677941171453,19.17286250076633,-129.18528711506647,-175.05640649026708,-181.5188583173989,-141.5430414283945,-112.14318677616455
0.01,-23.64430414560148,-25.102355144266838,-31.38718007450314,-37.003852973772695,-17.456003501947674,-14.435374435252177,-12.953661039438407,-11.237094192870739,-8.61924774743804,-6.873629900246318,-3.8337908516230756,-0.9627954300143422,-1.9425982758168696,-1.012726020609426,3.5559398240696076,-57.255015421516006,-82.63828831262852,-25.383272891232473,98.57415957795702,-44.56337897595405,-95.32992475836244,18.406012814743992,-129.8111921512177,-175.74155477789552,-181.723633815991,-141.57629430263682,-111.97423298366257
0.012,-22.959793678987847,-24.779082630007498,-30.827041149715853,-36.203296406681446,-17.074504147471053,-13.994164402650043,-12.16579829362795,-10.511298115271629,-7.997943721462841,-6.440462193111196,-3.3937045041029936,-0.29358882446025847,-1.1922566704081854,-0.19572503685637077,3.9949319019006424,-58.245916717091006,-84.9871430824603,-26.741226365489037,100.73948825844762,-44.87530353440076,-98.35775626532202,17.699142583344855,-130.427234087699,-176.46673528502498,-182.0485035400031,-141.84978949002058,-111.90571008972209
0.014,-22.455307594787328,-24.23171071276724,-30.266891104293315,-35.40271347160272,-16.783032783212615,-13.50809510848489,-11.422883094341703,-9.965456113373703,-7.37661178309808,-5.872231441503372,-2.863677543397706,0.2855311188102449,-0.6221341538569194,0.5312446399633812,4.433925052953288,-59.58684389906925,-87.4557973365934,-27.868953437643658,103.31474256749208,-45.65236718030166,-101.39027405553196,17.29225156050623,-130.83341284777498,-176.99194812509097,-182.28346751999484,-142.083526809252,-111.64761732919563
0.016,-22.01485567059855,-23.604627276250845,-29.706737103292802,-34.60212115750641,-16.5235841186235,-13.006069502766994,-10.695955609318093,-9.483623263590383,-6.755269916376211,-5.255959149714084,-2.3016589627852824,0.8326074929247352,-0.11611505384503462,1.2261904373674464,4.872918585747559,-61.087796906823655,-89.5542511390744,-28.466454232370037,105.86492247648668,-46.85456979069286,-103.78747825537572,17.065339500694666,-130.98972834589298,-177.14719340338308,-182.15852577668943,-142.09750606823988,-111.18995392474127
0.018000000000000002,-21.574403746409587,-22.977543839734196,-29.146583102292066,-33.80152884340976,-16.264135454034275,-12.504043897048891,-9.969028124294184,-9.001790413806866,-6.1339280496540844,-4.639686857924543,-1.7396403821726278,1.3796838670394505,0.3899040461670582,1.921136234771797,5.31191211854201,-62.788775677625395,-91.46250455554386,-28.673728878037565,108.52002795552285,-48.45191123866079,-105.79936899467849,17.058406158935888,-130.92618048766602,-177.16247121703728,-181.97367832098757,-142.1117270641177,-110.8127190868702
0.02,-21.133951822220627,-22.350460403217543,-28.586429101291326,-33.00093652931312,-16.004686789445053,-12.00201829133079,-9.242100639270276,-8.519957564023349,-5.512586182931959,-4.023414566135002,-1.1776218015599733,1.9267602411541656,0.8959231461791513,2.6160820321761475,5.750905651336462,-64.1897801466511,-93.26055765323687,-29.070777506704648,110.82005897339474,-49.65439139335292,-107.79594640670454,17.021451290844798,-130.94276916985717,-177.14778165502963,-181.87892515398232,-142.27618958326704,-110.67591201399495
0.022,-21.124278514821462,-21.998410228950714,-28.261266823754706,-32.59198634912376,-15.980227389151645,-11.656801993017641,-9.02427146164095,-8.429673174049368,-5.243719863863382,-3.720476695083349,-0.9290271221778683,2.042969928579269,1.0884949549192866,2.8410378817016078,5.954898867889395,-64.99081024699065,-94.44841050098404,-29.457600254112027,112.21501549760755,-50.262010119988716,-109.17721062815492,17.01447465265552,-131.00949428036498,-177.15312479817095,-181.92426626697562,-142.69089340134178,-110.79953189247888
0.024,-21.355143375177846,-21.799933130028972,-28.067319226790946,-32.40172130704047,-16.086981296280868,-11.399144877124439,-9.09071260128191,-8.558021616438165,-5.171668844131076,-3.592498500583458,-0.8554420834658227,1.918592271777469,1.1060440624578036,2.8035607400801985,6.027672605834276,-65.01186590965519,-94.80606316921289,-29.794197259676125,112.4148974943862,-50.11476727987113,-109.70316179916533,17.087476001251513,-131.0463556982097,-177.24850071910294,-181.99970164149568,-143.15583828329352,-110.99357789668622
0.026000000000000002,-21.586008235534138,-21.60145603110731,-27.873371629827265,-32.21145626495726,-16.193735203410046,-11.141487761231343,-9.157153740922842,-8.68637005882691,-5.0996178243987975,-3.46452030608362,-0.7818570447538074,1.7942146149757203,1.1235931699963135,2.7660835984588044,6.100446343779127,-64.80294706358565,-94.83351572994978,-30.030568666482356,112.2197049286848,-49.787662730398395,-109.84880006330488,17.18045509419571,-131.06335329352072,-177.24390948229532,-181.88523124931598,-143.5110239833979,-111.27804918903303
0.028,-21.81687309589052,-21.402978932185565,-27.6794240328635,-32.02119122287397,-16.300489110539267,-10.883830645338142,-9.223594880563802,-8.814718501215706,-5.027566804666491,-3.336542111583729,-0.7082720060417617,1.6698369581739205,1.1411422775348308,2.728606456837395,6.173220081724007,-65.4340536356616,-94.83076825682208,-29.39671462127847,112.84943776419655,-50.73569632507619,-109.52912556757474,17.603411689760716,-130.86048692752496,-177.02935114404443,-181.57085505247557,-143.60645024528208,-111.3829449200394
0.03,-21.981075380115364,-21.305164032337213,-27.618716782268717,-32.06408455028405,-16.373928532963507,-10.759541015828484,-9.423224372012866,-9.076212968808292,-5.255296651841316,-3.4084325400994135,-0.7680117553767433,1.412185627945567,0.8921042683162188,2.4579555565062705,6.1793679421884695,-66.80518555071045,-94.71782082506056,-27.91263527446787,114.16409596336433,-52.848867913530256,-108.67413846240744,18.376345546959012,-130.3377564525362,-176.38482575247275,-180.90657300330014,-143.18211680195316,-111.15826422838208
0.032,-22.089793058167896,-21.291132310339844,-27.668908158363223,-32.30104028958803,-16.419639638077562,-10.746255834205606,-9.733709214030084,-9.448527557682912,-5.732540158757747,-3.6466776533240557,-0.9387204139122707,1.0436079322457172,0.42118042686185275,1.9932294355260178,6.130061741507754,-68.23634273151715,-93.84467351150256,-25.60833078010296,115.1586794873917,-55.43217734151929,-106.64883890166652,19.56925642557323,-129.3151617119457,-175.24033334752988,-179.72238504442527,-142.18802337582787,-110.57400624094808
0.034,-22.198510736220427,-21.27710058834247,-27.719099534457726,-32.53799602889201,-16.465350743191618,-10.732970652582727,-10.044194056047301,-9.82084214655753,-6.209783665674179,-3.884922766548698,-1.109429072447798,0.6750302365458675,-0.0497434145925133,1.5285033145457654,6.080755540827039,-69.81752509883415,-92.4313263945953,-22.61380129587849,116.03318829625474,-58.510624450948406,-103.73822704264651,20.782144086186445,-128.08270254021352,-173.84587396099468,-178.24829110881996,-140.9641696787629,-109.91017007288937
0.036000000000000004,-22.307228414272917,-21.263068866345105,-27.76929091055221,-32.77495176819589,-16.51106184830565,-10.719685470959854,-10.35467889806439,-10.193156735431996,-6.6870271725904145,-4.123167879773241,-1.2801377309832551,0.30645254084616935,-0.5206672560466856,1.0637771935657039,6.031449340146344,-71.74873257139178,-91.01777955439955,-19.26904698312486,117.25762234871415,-62.11420907988274,-100.65230304607343,22.13500829021248,-126.70037876286109,-172.4514476164786,-176.80429111981212,-139.68055541208656,-109.24675482767817
0.038,-22.306093731105978,-21.13980983076349,-27.73711612747091,-33.03934920026474,-16.474407420946932,-10.898691113256147,-10.555297364413063,-10.483026021680141,-7.054437496293419,-4.306506052874522,-1.3960050079149005,0.13003735418342455,-0.991675181306409,0.571594548160667,5.954682316561675,-73.7699650659091,-89.42403307259374,-15.654068006801511,118.48198160232822,-65.9429310625616,-97.25106707610543,23.647848799926226,-125.1581901964649,-170.85705432943013,-175.23038499111524,-138.2971802666314,-108.48375959716333
0.04,-22.170597524382117,-20.88295377364966,-27.6041984699212,-33.33731084167715,-16.337010885646563,-11.312889588742152,-10.621537165991661,-10.672055632312338,-7.287509753250678,-4.4226869974289125,-1.444795241581651,0.1886580574927707,-1.4627859503106597,0.045829552660311745,5.8443276853685795,-75.62122249710498,-87.43008703247855,-11.80886453549024,119.33626601346612,-69.71679022941296,-93.33451930033411,25.090665378494023,-123.64613664865095,-169.3626941071408,-173.77657262685597,-136.98404392276774,-107.74118346162726
0.042,-22.035101317658203,-20.626097716535728,-27.471280812371436,-33.63527248308969,-16.19961435034614,-11.727088064228328,-10.687776967570288,-10.861085242944611,-7.520582010208032,-4.538867941983349,-1.4935854752484214,0.24727876080214095,-1.9338967193151042,-0.4799354428402597,5.733973054175439,-77.04250477770964,-85.53594151898172,-8.493436741388539,119.81047553732192,-72.79578640706829,-89.78265988978592,26.303457790004007,-122.2142179180905,-168.048366948752,-172.5528539216032,-135.72114605043842,-107.00902548984402
0.044,-21.899605110934345,-20.3692416594219,-27.338363154821725,-33.933234124502114,-16.06221781504577,-12.141286539714333,-10.754016769148889,-11.050114853576806,-7.753654267165291,-4.655048886537738,-1.542375708915172,0.3058994641114871,-2.405007488319355,-1.005700438340615,5.623618422982345,-78.20381181847651,-84.11159661866321,-5.907784800302968,120.25961012792916,-75.24991941837779,-87.06548901892414,27.30622579949647,-120.92243379449674,-166.81407284526333,-171.45922876039853,-134.52848630919434,-106.31728473913809
0.046,-21.82888548695879,-20.242445016931235,-27.33504531554094,-34.16638650127523,-15.968023590194498,-12.620367085759067,-10.755421861102036,-11.217482857147983,-7.94351888183455,-4.77123317928498,-1.612821690251791,0.36450134668223116,-2.876185396908394,-1.5530684533179344,5.448458609864167,-78.98514352819464,-82.73705241972105,-3.7519088916424845,120.35366973817582,-77.109189082426,-84.61300686565126,28.158969172994286,-119.81078405862253,-165.84981177954182,-170.69569701878768,-133.52606434823107,-105.60596025544396
0.048,-21.876433733204593,-20.35310841504637,-27.568348394459704,-34.281211337843075,-15.952707333718191,-13.217908099691119,-10.638452955871465,-11.345301504702034,-8.054495793357285,-4.887423585099865,-1.7228063296388574,0.4230688667012803,-3.3474858876921187,-2.139878856199392,5.1549787106840945,-78.41649981370125,-81.25230901199717,-2.8358091984118055,119.04265431982006,-76.99859521454775,-82.67021361131155,28.521687677533222,-119.0592684822592,-165.24558372633285,-170.31225856285334,-132.92387980642673,-105.27505107336665
0.05,-21.92398197945037,-20.463771813161458,-27.80165147337837,-34.39603617441088,-15.93739107724189,-13.815449113622925,-10.521484050640943,-11.473120152256032,-8.165472704879972,-5.003613990914702,-1.8327909690258786,0.4816363867203053,-3.81878637847565,-2.726689259080609,4.861498811504144,-76.39788057989472,-79.55736648698378,-3.1594859072047563,116.17656382350646,-74.81813762634455,-81.13710944069418,28.62438108119239,-118.60788682823646,-164.98138865227182,-170.21891324924934,-132.6219323123804,-105.16455621624303
0.052000000000000005,-21.971530225696174,-20.57443521127659,-28.034954552297137,-34.51086101097873,-15.922074820765582,-14.412990127554977,-10.404515145410372,-11.600938799810082,-8.276449616402706,-5.119804396729586,-1.942775608412945,0.5402039067393544,-4.290086869259374,-3.3134996619620667,4.568018912324073,-73.7192857297481,-78.61222493783022,-4.892939208197628,113.02539819878263,-71.27281612570128,-81.05869454203656,28.15704915312454,-118.74663885042324,-165.26722651589736,-170.70566092523583,-132.8502214844519,-105.5344746962038
0.054,-22.03480761226525,-20.701174267861703,-28.284004081827813,-34.54695804914148,-15.906762532907907,-14.900383150530347,-10.350497137352006,-11.775945374890055,-8.434654047884955,-5.283230136742961,-2.100034758378654,0.47280459156221183,-4.808669533282811,-3.837337425619568,4.290277632008361,-70.27071516432274,-78.36688445934996,-8.096169295142529,109.4541573941167,-66.22263051680326,-82.4149691070283,27.239691663586484,-119.39552429372972,-166.03309726766548,-171.77250142871577,-133.55874693080239,-106.35480551423659
0.056,-22.14333367260477,-20.874158841417508,-28.578352082358276,-34.35657554719763,-15.891461661740891,-15.070908855469996,-10.477572599829873,-12.08669942851234,-8.72871985511394,-5.582539732050147,-2.393290463964354,0.043031229582226715,-5.463270796423393,-4.180019172474809,4.057812292776869,-66.2821687827825,-78.50134514802814,-12.219176365360754,105.53284135691513,-60.17258060015371,-84.61093333081514,25.972308383969406,-120.37454289411029,-167.05900084996512,-173.19943458827282,-134.60750824943602,-107.35554766024964
0.058,-22.251859732944236,-21.04714341497324,-28.872700082888613,-34.166193045253856,-15.876160790573882,-15.241434560409573,-10.604648062307689,-12.397453482134495,-9.022785662342805,-5.881849327357211,-2.686546169549933,-0.3867421323975817,-6.117872059563705,-4.5227009193299095,3.825346953545472,-62.09364648240822,-79.38560710202943,-17.291960619736127,101.78645003354107,-53.447666172591504,-88.03158741200365,24.214899086829185,-121.84369437856763,-168.48493719713503,-174.9264602232102,-135.94650502824257,-108.55670011313634
0.06,-22.360385793283754,-21.220127988529047,-29.167048083419076,-33.975810543310004,-15.860859919406867,-15.41196026534922,-10.731723524785556,-12.70820753575678,-9.316851469571793,-6.181158922664398,-2.9798018751356325,-0.8165154943775668,-6.772473322704288,-4.865382666185151,3.5928816143139795,-58.06514815861253,-80.74967042120615,-22.684522262708366,98.43998336933332,-46.722887027309454,-92.09193155266603,22.347463545916703,-123.44297846515794,-170.0109062354813,-176.71357814359087,-137.35573684504095,-109.72826184084066
0.062,-22.4886805714488,-21.314208815829847,-29.372400639826665,-33.76564671599251,-15.815896844459195,-15.513304580818064,-10.878560083958618,-12.979379398943271,-9.551582965293033,-6.4705818733404445,-3.253307401247082,-1.2660743383059039,-7.37766305800055,-5.158624886119262,3.37030066052514,-55.026673704955094,-82.21353520710699,-27.186861502266453,96.13344130862589,-41.43324295387274,-95.80696595834544,20.660001536208124,-124.912394862997,-171.3669078832969,-178.43078815027906,-138.66520326762384,-110.77023180042316
0.064,-22.719226175090192,-21.00017146070937,-29.117437170404248,-33.45316685248484,-15.617510322994239,-15.25681819409242,-11.127608049416807,-13.045818123544594,-9.479416341253218,-6.708867588731426,-3.424657988815015,-1.8179707177040827,-7.7272788327230355,-5.196148324316223,3.1988452566965835,-53.06822301315819,-83.70720156298582,-30.638978549941974,94.92182379476799,-37.74873373823782,-99.02669083806153,19.23251283393511,-126.16194327226756,-172.5729420508817,-180.0480900349827,-139.80490385380324,-111.61260893812809
0.066,-22.94977177873168,-20.686134105588764,-28.862473700981724,-33.140686988977045,-15.419123801529201,-15.000331807366669,-11.376656014875099,-13.112256848145943,-9.407249717213373,-6.947153304122505,-3.596008576383018,-2.369867097102489,-8.076894607445665,-5.233671762513198,3.0273898528679557,-51.349795973122575,-85.54066959381096,-34.1908736208025,94.12013077014453,-34.2543591627717,-102.63610640431644,17.914997216615046,-127.24162338422758,-173.52900864056406,-181.43548358029744,-140.78483815145682,-112.37539218945102
0.068,-23.180317382373072,-20.372096750468287,-28.607510231559303,-32.82820712546937,-15.220737280064244,-14.743845420641025,-11.625703980333288,-13.178695572747264,-9.335083093173559,-7.185439019513486,-3.767359163950951,-2.9217634765006677,-8.42651038216815,-5.2711952007101575,2.855934449039399,-50.30139247294383,-87.6539394062749,-37.35254693344494,94.12836217619733,-31.625119006271483,-106.33021287310106,16.8374544630812,-128.13143488121963,-174.39510754672347,-182.6829685597515,-141.58500569857554,-112.91858047920736
0.07,-23.394727579975086,-20.05410881834037,-28.3485148935131,-32.507659557015856,-15.018319663331011,-14.467209774163113,-11.850546937371503,-13.216891627754201,-9.238717223615144,-7.399527185904782,-3.9145226308616676,-3.4494646862845695,-8.719676171425974,-5.288555160544715,2.692543159028297,-50.46301239892895,-90.0870111088042,-39.62399870998891,95.50651795344669,-30.651013043984364,-109.89901046390183,15.789884353512836,-128.91137743668142,-175.2412386558147,-183.91054473785184,-142.37540602331197,-113.42217272160168
0.07200000000000001,-23.381081703930924,-19.680283860561048,-28.032533562953144,-32.07308392451776,-14.758926984606308,-13.905786682317498,-11.733278938580568,-12.855908863137374,-8.800321850450677,-7.271609827101873,-3.7198279656365867,-3.635194000846819,-8.214984007125459,-5.0209267107208735,2.6431291764467333,-51.7746556356133,-92.08988481156993,-40.315229176070055,97.81959804151353,-31.61704104762789,-112.2474993997076,15.13228666946529,-129.33145071515713,-175.74740184639262,-184.73821187013164,-142.88603864402955,-113.57616782029774
0.074,-23.367435827886755,-19.306458902781568,-27.71655223239306,-31.638508292019488,-14.499534305881498,-13.344363590471652,-11.616010939789586,-12.494926098520402,-8.361926477286028,-7.143692468298911,-3.5251333004114254,-3.8209233154091446,-7.710291842824734,-4.753298260896922,2.5937151938651493,-54.066322065777996,-93.6425606264983,-39.57623856083346,100.88760237914201,-34.27820278541063,-113.4306799070171,15.244661193899987,-129.04165437231023,-175.67359698913845,-184.8459697031987,-142.74690306935298,-113.03056466848915
0.076,-23.353789951842586,-18.932633945002088,-27.400570901832975,-31.203932659521215,-14.240141627156689,-12.782940498625806,-11.498742940998602,-12.133943333903428,-7.9235311041213805,-7.01577510949595,-3.330438635186264,-4.00665262997147,-7.205599678524011,-4.48566981107297,2.5443012112835652,-56.69801157046751,-94.61503866728162,-37.91702709692701,104.00553090422278,-37.73949802205311,-113.57355221584659,15.697007711214392,-128.3319880549369,-175.2498239468875,-184.50381797478542,-142.1879987982194,-112.23536214897119
0.078,-23.340144075798424,-18.558808987222765,-27.084589571273018,-30.76935702702312,-13.980748948431987,-12.22151740678019,-11.381474942207667,-11.772960569286603,-7.485135730956912,-6.8878577506930405,-3.135743969961183,-4.19238194453372,-6.700907514223494,-4.21804136124913,2.4948872287020016,-59.36972402900772,-94.5673190493898,-35.197595020494674,106.65338355381668,-41.77092651880925,-112.16611655973796,16.699326007271928,-127.04245140098081,-174.38608257465745,-183.84175641379935,-141.24932531993053,-111.11055913421293
0.08,-23.089603545338196,-18.42303155320725,-26.94627140698187,-30.275546417625296,-13.83981961954334,-11.837974808946772,-11.145683831189524,-11.58945727396185,-7.283586753872463,-6.81916853202579,-2.8820060927297786,-4.022876433122008,-5.900341311462919,-3.5951651085626284,2.7415070500598646,-62.10145931902425,-94.4394018900819,-32.33794257116996,109.32116026417884,-45.93248803348787,-110.60837317576706,17.971615869431805,-125.51304403954893,-173.32237271967847,-182.95978474037545,-140.1608821142058,-109.9361544864303
0.082,-22.831771871339427,-18.294580745742575,-26.813421359520987,-29.77991267414241,-13.702536355568517,-11.45990701685688,-10.906244815890878,-11.411416441641933,-7.089327435031714,-6.752302237021921,-2.6264509835529894,-3.842437504438925,-5.090668697715524,-2.961355039202276,2.9972381996666146,-64.08321731646114,-94.67128730841834,-30.588069992069194,111.41886097078356,-48.789182320474886,-109.96532230455243,19.293877086578757,-124.05376559092834,-172.30869422142393,-181.8979026659292,-139.10266865123612,-108.82214705765986
0.084,-22.573940197340548,-18.166129938277848,-26.68057131206005,-29.28427893065932,-13.565253091593638,-11.081839224766835,-10.666805800592133,-11.233375609321943,-6.895068116190885,-6.685435942018023,-2.3708958743760955,-3.661998575755768,-4.280996083967796,-2.3275449698416626,3.25296934927347,-65.39499789559989,-94.82297542527311,-29.427977529784926,112.8064856083493,-50.68100913075551,-109.5369641902644,20.27610944915278,-122.90461566660404,-171.40504691164284,-180.91610989321083,-138.21468439173893,-107.98853568983338
0.08600000000000001,-22.316108523341775,-18.03767913081317,-26.54772126459916,-28.78864518717643,-13.427969827618814,-10.703771432676943,-10.427366785293486,-11.055334777002026,-6.700808797350136,-6.618569647014153,-2.1153407651993064,-3.481559647072685,-3.4713234702204017,-1.69373490048131,3.50870049888022,-67.29680092907878,-94.54446636334663,-27.247665434379222,114.56903411086455,-53.672968211937,-108.16829908063437,21.188312749178714,-121.94559386927803,-170.71143061439278,-180.174406116361,-137.48692878701408,-107.29531921485301
0.088,-22.271678028919844,-18.123718933038028,-26.62832770077425,-28.506425856527034,-13.344083454409034,-10.806144955807204,-10.347916152993223,-11.197299091217413,-6.826693859202366,-6.978582260174133,-2.073375213653971,-3.3011620325605184,-3.0353344785007454,-1.273393348220586,3.711038553921598,-69.66862628791259,-94.29576024717866,-24.6271339593771,116.81650641161397,-57.355059308271635,-106.60932722696461,22.150486780295772,-121.03669979288921,-170.07784514607474,-179.4927910209672,-136.73940127900028,-106.6124964546672
