Time,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,A1,A2,A3,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-21.237937946276244,-24.933975647227292,-25.94598042686397,-25.21712687047666,-12.997437254179006,-15.26234911337867,-10.616525014471735,-4.313610563009269,-13.721191427770556,-9.114782330379965,-1.9492153742015963,2.0447121916427182,-11.410694349124418,-6.678403858477402,2.639644231545884,-67.09834500392552,-73.8403610243736,-6.742016020470114,104.0185255161061,-63.727336993657985,-77.21136903454396,26.44613251049402,-116.22055856939322,-153.48864140943448,-161.8975118744553,-122.61046652593255,-93.04299372097935
0.002,-21.538235891292675,-25.131700185689585,-25.89157632022305,-25.348166324321912,-13.158391111545084,-15.384747662530877,-10.933695523922019,-5.241140681519012,-13.578048996606485,-8.919257992168104,-2.1377741594183877,1.6906732814336671,-11.396983524961485,-6.568963734025063,2.512890392935811,-67.6263967508883,-72.2868451398122,-4.66044838894628,103.76981932078819,-65.29617255638192,-74.61706933422073,26.527602947634453,-116.25914055287471,-153.58092104744998,-162.38489653712205,-122.04430363706696,-92.32776696982124
0.004,-21.842584888445522,-25.332463949794512,-25.840719218532364,-25.480217092638156,-13.321876020768443,-15.509677773508503,-11.251371365342369,-6.172721255556832,-13.43642852764282,-8.72474610850554,-2.3283567183650042,1.3325847825516859,-11.382260444968681,-6.459523829512932,2.3856309246979817,-67.98442697737087,-71.01309160647833,-3.028664629130228,103.49097278060377,-66.47009466277171,-72.52742392097892,26.48903331084894,-116.41787941289111,-153.7833347673654,-162.82244765684987,-121.52827041823492,-91.82267814496929
0.006,-22.146933885597868,-25.533227713899112,-25.789862116841764,-25.612267860954184,-13.485360929991531,-15.634607884485924,-11.569047206762196,-7.104301829593119,-13.294808058679386,-8.530234224843296,-2.5189392773113077,0.974496283670294,-11.3675373649759,-6.350083925000981,2.258371456460362,-68.28243559051626,-70.00910182265271,-1.7266662321596042,103.28698650183628,-67.41910247440163,-70.87243493866808,26.330423820258154,-116.55677481865308,-154.06588213028647,-163.05016503253455,-121.07236629814243,-91.47772583448244
0.008,-22.451282882750718,-25.733991478004043,-25.739005015151083,-25.744318629270424,-13.648845839214887,-15.75953799546355,-11.886723048182546,-8.03588240363094,-13.153187589715719,-8.33572234118073,-2.7095218362579248,0.6164077847883127,-11.352814284983097,-6.24064402048885,2.1311119882225324,-68.75042249598444,-69.74487719298206,-0.994454697021137,103.62286109246911,-68.25319514743825,-70.24210454142829,25.93177469741134,-116.82582642834782,-154.43856268529476,-163.2680484505206,-120.76659069670818,-91.38290862045187
0.01,-22.75574898136506,-25.98961475194207,-26.180571645157215,-25.93091454883717,-13.92166767127905,-15.93918033337008,-11.876252331002592,-8.912840219232828,-13.3399629038813,-8.359907035560724,-3.009321695570911,0.531724240925348,-11.228772739158195,-6.295246265949945,1.949245281340809,-68.74838759796314,-69.27041912847234,-0.5220315305330561,103.38359716219287,-68.48737183266019,-69.53143489367459,25.723086165317646,-116.9150338891125,-154.67137596945355,-163.3860976846188,-120.37094302509794,-91.20822507906014
0.012,-23.06022870567471,-26.25162137008041,-26.67943572789669,-26.123857234460385,-14.207211731711553,-16.12518887792898,-11.827599128453864,-9.783442238561403,-13.564949702689876,-8.409538831769058,-3.3218298642174533,0.478853557569702,-11.0920111125863,-6.368936131948528,1.7610245840361725,-68.76633079917897,-68.56572904648202,0.2006017526727441,103.04919532241348,-68.86663167547812,-68.46542817008142,25.35435844847747,-117.07439683700893,-154.94432150781495,-163.40431249612618,-120.10542268575946,-91.2436737806411
0.014,-23.364708429984365,-26.51362798821875,-27.17829981063616,-26.3167999200836,-14.492755792144058,-16.31119742248788,-11.778945925905134,-10.654044257889979,-13.78993650149845,-8.459170627977393,-3.634338032863996,0.425982874214056,-10.955249486014406,-6.442625997947111,1.5728038867315357,-68.98425200090901,-68.29080837071565,0.6934436301688145,103.12965618626022,-69.33097381595537,-67.94408655556705,24.975591772913823,-117.27391489699934,-155.41739881342852,-163.4326926338467,-120.00002907245863,-91.42925328974042
0.016,-23.669188154293515,-26.77563460635666,-27.677163893374814,-26.509742605706496,-14.77829985257609,-16.497205967046476,-11.730292723356486,-11.52464627721712,-14.014923300306656,-8.508802424185646,-3.9468462015100245,0.373112190858497,-10.818487859442737,-6.5163158639455725,1.3845831894272087,-69.44215110299275,-68.34565853121735,1.0964925717505258,103.6149803685947,-69.99039738882915,-67.79741224527794,24.636786366203722,-117.3535876829232,-155.79060738735097,-163.4212378341136,-119.96476157031636,-91.5949621651767
0.018000000000000002,-23.68085798126267,-26.69607041580061,-28.029887073526623,-26.702567681172347,-14.917382717709554,-16.536792774121796,-11.58391016532488,-11.90710392745934,-14.191404424898353,-8.55843611461256,-4.112779371623219,0.5643601610513136,-10.535301475206394,-6.687656303310794,1.1964230757727479,-69.66002800384449,-68.28028096436458,1.379747039454717,103.80016848601993,-70.34990152353217,-67.5904074445731,24.297942457509574,-117.34341479747523,-156.02394671865747,-163.28994782081296,-120.0396195558467,-91.85079896010345
