Time,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,A1,A2,A3,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-21.294691388073133,-23.69986109979661,-28.623114122476483,-28.17907495203854,-13.73790603454559,-11.087188242243442,-9.3590213742668,-6.853326906324303,-7.620511286049809,-6.181350982807631,1.0049313307502985,2.906279649748587,-1.1896580212413004,-2.681341540989383,6.86047198789883,-71.45615266263722,-68.78555208270157,2.6706005798431955,105.84892870412148,-72.79145295248954,-67.4502517929553,24.17327995759422,-130.65463522110142,-173.43412975522176,-179.94230568154893,-134.20622775552744,-104.13764895973492
0.002,-21.551282281906676,-24.256278855628572,-28.75499566970606,-28.44095836830462,-13.80061266713052,-10.90797966437351,-9.374869867950594,-6.6968845769427405,-8.04620704621767,-6.5480400776075305,0.8147538943682481,2.537811492231298,-1.3678188900576742,-2.793897174208491,6.739708075711435,-71.04640545833225,-67.06193919281189,3.9844662654278618,104.57737505487175,-73.03863859097687,-65.06970606027342,24.924386229456747,-129.22680262600153,-172.24047020877632,-178.4865956855915,-133.01811620761268,-102.93921811847483
0.004,-21.69715446816138,-24.65755173745302,-28.753951377899707,-28.54766742514124,-13.81905834854297,-10.640150218079262,-9.302092130373998,-6.496159113743202,-8.361024650467977,-6.826043244965483,0.646735112673778,2.235670909489508,-1.4794340007889415,-2.9064205602742703,6.6189611052620485,-71.18668942425752,-65.86830644387744,5.318382980287582,104.12084264632992,-73.84588091433203,-63.209114953909236,25.315487775817783,-128.17902775035247,-171.43679359083248,-177.54091015570793,-132.3901384255664,-102.3412196497903
0.006,-21.648974003309043,-24.786907842382572,-28.519932803520597,-28.38240802705627,-13.759929470936777,-10.216998199500328,-9.07398242126518,-6.217820212809029,-8.481510144308452,-6.948609813465678,0.5175529989743328,2.049780254227234,-1.4744167820907412,-3.018887427927571,6.498243827980474,-71.17700450667456,-64.74465376393618,6.432350742645858,103.54933138877641,-74.3931798779282,-61.528478392788955,25.316584400373532,-127.53131079780407,-171.0231001400055,-177.1852490479439,-132.34229425471023,-102.29365323961261
0.008,-21.600793538456752,-24.916263947312018,-28.285914229141678,-28.21714862897144,-13.700800593330634,-9.79384618092174,-8.84587271215655,-5.939481311875084,-8.601995638148827,-7.071176381965772,0.38837088527499386,1.8638895989651136,-1.469399563392545,-3.1313542955807794,6.377526550698999,-70.80735064917782,-64.01098108083431,6.7963695682509915,102.8128411897288,-74.20553543323403,-60.6127962968846,24.69767590778143,-127.46365196542527,-171.20939008689234,-177.43961230958314,-132.81458353171394,-102.796518560454
0.01,-21.55261307360446,-25.045620052241464,-28.05189565476276,-28.051889230886605,-13.64167171572449,-9.370694162343154,-8.617763003047921,-5.66114241094114,-8.722481131989202,-7.193742950465867,0.25918877157565495,1.677998943702993,-1.4643823446943487,-3.243821163233988,6.256809273417523,-70.01772779269717,-63.917288322233794,6.100439470370847,101.97637195394796,-73.06794752781333,-60.86706858722424,23.648762103684895,-127.836051443667,-171.7856636540492,-178.19399987915108,-133.78700608460065,-103.92981527141876
0.012,-21.569811516479557,-25.126071652337778,-27.850596119794947,-27.935611762620123,-13.696830959911232,-9.045502634867647,-8.471291060056746,-5.448119206412101,-8.79400427146636,-7.316315250895016,0.16263233621010972,1.5409195695343119,-1.4593470513248614,-3.323628940452149,6.10346864981317,-69.02813587550067,-64.56357541562042,4.464560459787718,101.30992358344484,-71.26041610532526,-62.331295185902505,22.489842794738117,-128.4485094163261,-172.70192105597016,-179.33841168641888,-135.20956173275317,-105.50354301821481
0.014,-21.76617656274445,-25.072503668351384,-27.73896096377174,-27.953566056524043,-14.065189296912626,-8.98876540048769,-8.548542054202649,-5.414089378794293,-8.731349294022404,-7.43890325929944,0.15548442988762645,1.537604305911392,-1.4542622255056068,-3.313936624957821,5.860725887888328,-68.28857483319776,-65.85984228831194,2.4287325447932933,101.21849597748775,-69.50294110552517,-64.6454760160913,21.090917788630854,-129.47102606051018,-173.99816249906752,-180.7928476524095,-137.00225028692157,-107.4777014331668
0.016,-21.962541609009186,-25.018935684365037,-27.627325807748626,-27.971520350427944,-14.433547633913717,-8.932028166107779,-8.625793048348486,-5.3800595511765135,-8.668694316578499,-7.561491267703763,0.14833652356514906,1.5342890422884752,-1.4491773996863564,-3.3042443094635012,5.617983125963685,-67.68904459874285,-67.70608886746658,-0.01704426881624932,101.54208903261019,-67.68052246426551,-67.71461100205075,19.83198689411323,-130.36360154660332,-175.1543881816527,-182.10730768940445,-138.52507154923111,-109.22229013522949
0.018000000000000002,-22.15890665527392,-24.965367700378685,-27.51569065172551,-27.989474644331846,-14.80190597091481,-8.875290931727868,-8.703044042494325,-5.346029723558734,-8.606039339134595,-7.684079276108086,0.14118861724267168,1.5309737786655582,-1.444092573867106,-3.294551993969181,5.375240364039043,-67.50954510243935,-70.66231508009186,-3.1527699777450486,102.84070264261936,-65.9331601134976,-72.23870006914046,18.653049921020518,-131.196236038233,-176.21059829391913,-183.2617917009521,-139.79802531319183,-110.69730873000248
0.02,-22.33441427067231,-24.890905359382273,-27.435495002119097,-28.059758031377164,-15.1807664404099,-8.870898992889602,-8.832636701327617,-5.353875683257915,-8.532916072810636,-7.764821396516157,0.15495940646097586,1.5589539511420205,-1.4285341609276256,-3.222070874922142,5.174355098624548,-67.99007627194395,-73.5185208530537,-5.528444581202255,104.74933669860489,-65.22585398127363,-76.28274314383093,17.594106680297912,-132.1289296922374,-177.34679301792568,-184.516299581877,-141.06111136370868,-112.11275680974578
0.022,-22.409099756543675,-24.715442392644597,-27.50727386982139,-28.382993502528663,-15.610392863267744,-9.119537458469535,-9.215242213498561,-5.564143795521152,-8.409190448787074,-7.643285893818569,0.2698484707375395,1.738212223603063,-1.362347779279221,-2.8460767812804075,5.175803570373906,-68.8606380322716,-75.46470611308568,-6.604068080906598,106.59299108894851,-65.55860399174911,-78.76674015371509,16.945156984025317,-132.7816826586344,-178.15297252758162,-185.38083121829078,-141.8443294770927,-112.98863395339626
0.024,-22.483785242414985,-24.539979425907063,-27.579052737523625,-28.706228973679895,-16.040019286125236,-9.368175924049265,-9.59784772566919,-5.774411907784216,-8.285464824763613,-7.52175039112108,0.3847375350140086,1.917470496063958,-1.2961613976308706,-2.470082687638982,5.177252042123262,-69.99123030580049,-77.11087078679884,-7.1196404810908565,108.54666569933397,-66.43141006518587,-80.67069102752036,16.666200645442107,-133.0844950805909,-178.50913698863306,-185.7553864876037,-142.00767942107348,-113.2449397265849
0.026000000000000002,-22.558470728286295,-24.36451645916953,-27.65083160522586,-29.02946444483113,-16.469645708982725,-9.616814389628994,-9.980453237839821,-5.98468002004728,-8.161739200740152,-7.400214888423592,0.4996265992904777,2.096728768524853,-1.2299750159825205,-2.094088593997556,5.17870051387262,-71.0218530122778,-78.86701480069149,-7.845161788506198,110.45536041275757,-67.09927211795552,-82.78959569512068,16.617237478971855,-133.2773670943934,-178.67528655865013,-185.8099652585381,-141.82116095481194,-113.12167368165518
0.028,-22.619364745818274,-24.179852697827577,-27.71341948382526,-29.343493508555994,-16.853221268056856,-9.856253719097475,-10.344644137316644,-6.204172504300733,-8.038010791506995,-7.255646839474543,0.6145132104901923,2.2943738250175376,-1.1683906769992787,-1.7365154899393873,5.193972968119226,-71.9325060688256,-80.69313808115953,-8.760632012426415,112.27907510953939,-67.55219006254323,-85.0734540875488,16.818267300247076,-133.32029882941964,-178.6114213870158,-185.60456739114287,-141.41477382891495,-112.72883535768221
0.03,-22.511325905743174,-23.882487628219994,-27.663426162571344,-29.54475251208088,-16.672715916903364,-9.983012055318303,-10.483272894489645,-6.536655098206545,-7.914248266006965,-6.828951191021808,0.7293697737448189,2.717240148182358,-1.1631771463392955,-1.6045826392410993,5.378576548631721,-73.2431893899473,-82.32924055450684,-9.086051164652021,114.4078096673347,-68.70016380755216,-86.8722661370089,17.15928992613392,-133.28329040811082,-178.45754161491575,-185.24919273680854,-140.8985177854501,-112.11642428049296
0.032,-22.403287065668074,-23.58512255861241,-27.613432841317426,-29.746011515605762,-16.492210565749872,-10.10977039153913,-10.621901651662643,-6.869137692112356,-7.790485740506934,-6.4022555425690735,0.8442263369994456,3.1401064713471785,-1.1579636156793123,-1.4726497885428116,5.563180129144217,-74.8139028875344,-83.39532214695618,-8.581419259514265,116.51156396114642,-70.52319325770813,-87.68603177688934,17.360305174756842,-133.3863419459452,-178.32364737532967,-184.86384113828464,-140.30239255796204,-111.4344399626871
0.034,-22.295248225592978,-23.28775748900483,-27.563439520063508,-29.947270519130644,-16.311705214596383,-10.236528727759957,-10.760530408835642,-7.2016202860181675,-7.666723215006905,-5.975559894116339,0.9590829002540722,3.5629727945119987,-1.152750085019329,-1.3407169378445236,5.747783709656712,-76.06464647087356,-84.00138278466008,-7.93673631387898,118.0653378633375,-72.09627831386496,-87.96975094177554,17.711312865523237,-133.21945355141253,-177.97973879302327,-184.2285124296975,-139.51639787148932,-110.46288190365907
0.036000000000000004,-22.18720938551779,-22.990392419397,-27.51344619880955,-30.148529522655693,-16.131199863442742,-10.363287063980888,-10.899159166008756,-7.5341028799242515,-7.542960689506773,-5.548864245663254,1.0739394635087933,3.9858391176771666,-1.1475365543593414,-1.2087840871461273,5.932387290169359,-76.99542004665437,-84.27742239371231,-7.282002347150354,119.13413124364439,-73.35441887301013,-87.91842356746339,17.882312819148073,-133.29262532598938,-177.91581598454246,-183.74320643656972,-139.04053344258273,-109.81174958962089
0.038,-22.139325357724857,-23.051911175631066,-27.523528477002714,-30.349877446456127,-15.771554294726247,-10.370655759403538,-10.739009086605153,-7.806926345616497,-7.359372355827325,-5.181975441438663,1.1887668750360219,4.16902919779026,-1.2618379695388902,-1.5550706635993314,5.997461860490937,-77.3562235189772,-84.17344090015935,-6.817217381274547,119.44294396919067,-73.94761482827086,-87.58204959097246,17.96330485767842,-133.5258573641155,-178.0818790582079,-183.51792297584035,-138.944798979324,-109.3610424936258
0.04,-22.09269773865587,-23.12092567081873,-27.534865509460378,-30.551227227468072,-15.408167157819001,-10.375530852393458,-10.572618636355676,-8.07850375556845,-7.174534485087384,-4.816335778188652,1.3035936776928503,4.347213338872576,-1.3786356043041665,-1.9113454527563567,6.060039917475162,-76.95705678936149,-83.74943823001232,-6.792381440743202,118.8317759045014,-73.56086606892086,-87.14562895055971,18.10428880451801,-133.59914975317133,-178.23792811411127,-183.32266185588702,-138.9091941813459,-108.91076007559302
