Time,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,A1,A2,A3,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.0,-19.021651797682537,-24.12942336144197,-31.479588421413865,-20.01928641938863,-14.211282173056443,-8.2407397264715,-9.254013178535706,-11.560007094123472,-7.73551702122539,-9.439598364969221,-1.2503800013555177,0.8375141544270736,-3.260787353976134,-3.0004380564059927,3.3519090766874102,-61.86787043027099,-79.82995291730163,-17.962082486997364,101.78284688889329,-52.88682918674853,-88.81099416065794,14.091457308148257,-125.33981990438107,-171.48573428263745,-178.32007560925453,-129.99717323732816,-103.94684785747312
0.002,-18.91326339320407,-23.77595864654651,-31.19112429571396,-19.963906161332766,-14.251336356775173,-8.423257316716754,-9.734510538530653,-11.985831512994517,-7.842595609883824,-9.501972424963137,-1.6198154008002985,0.4632267025668281,-3.006404772633841,-2.750696795736015,3.3533755574811406,-59.101328440799264,-78.24424545520176,-19.142917014368454,98.22345116837191,-49.529869933591364,-87.81570396224295,14.839601056510151,-124.87660330803803,-170.69722287167548,-177.61718662761987,-129.69091437019566,-103.99147331324329
0.004,-18.804874988725604,-23.42249393165105,-30.902660170014048,-19.908525903276903,-14.291390540493902,-8.605774906962008,-10.215007898525602,-12.41165593186556,-7.949674198542256,-9.564346484957051,-1.9892508002450795,0.0889392507065826,-2.752022191291548,-2.500955535066037,3.354842038274871,-55.73478137867049,-76.4386770242369,-20.703895645531617,93.95411989076102,-45.38283355588113,-86.790624846859,15.56786230607527,-124.24311880213773,-169.6985839213076,-176.6742433942487,-129.2446041148682,-103.99602477711998
0.006,-18.696486584247136,-23.069029216755595,-30.61419604431414,-19.853145645221037,-14.331444724212632,-8.788292497207262,-10.69550525852055,-12.837480350736604,-8.05675278720069,-9.626720544950967,-2.3586861996898607,-0.285348201153663,-2.497639609949255,-2.251214274396059,3.3563085190686013,-52.9882293075021,-75.11324908410735,-22.125019776569715,90.54485384952814,-41.92571941919381,-86.17575897224788,16.396242869682478,-123.4293636929514,-168.509815915657,-175.48124556735408,-128.5482419316601,-103.84050176007415
0.008,-18.588098179768668,-22.715564501860136,-30.32573191861423,-19.79776538716517,-14.371498907931361,-8.970810087452517,-11.176002618515499,-13.263304769607648,-8.163831375859122,-9.68909460494488,-2.7281215991346413,-0.6596356530139085,-2.243257028606962,-2.0014730137260806,3.3577749998623316,-51.85167228688112,-74.16796308302624,-22.31629079610883,88.9356538283669,-40.693526888803405,-85.32610848093569,17.504744547923785,-122.29533530121348,-167.08091733966356,-174.16819279662857,-127.56182727517016,-103.32490377120325
0.01,-18.598752241732974,-22.71916358807978,-30.037203180982218,-19.861499945362116,-14.292229779041008,-9.153182241349008,-11.596809606634192,-13.391656736068139,-8.27090014231387,-9.513361548207051,-2.9190662622139056,-1.0933887239727635,-2.1673313982505924,-2.168397714630306,3.4783014858770893,-51.98511037238025,-73.18282045770371,-21.197710085286467,88.57652060120509,-41.38625532971385,-83.78167550020137,18.603369129163422,-121.05103096210344,-165.61188667908954,-172.94508472327405,-126.39535959432813,-102.5792303177742
0.012,-18.61240935911494,-22.731770236175713,-29.748672813400614,-19.928239384127835,-14.209950509894881,-9.335550726358054,-12.016110800224334,-13.512504437147479,-8.37796866098629,-9.331621821007356,-3.105508182794149,-1.5286419196765566,-2.095907658097693,-2.3458335466514764,3.601831469756036,-53.138543615574434,-72.10782263333225,-18.96927901772009,89.19245493221383,-43.65390410669136,-81.5924621420461,19.53211838955737,-119.81644802522811,-164.2527224205267,-171.8219209800338,-125.22883833244273,-101.74348090526689
0.014,-18.62606647649691,-22.74437688427164,-29.460142445819066,-19.99497882289354,-14.127671240748771,-9.517919211367063,-12.435411993814391,-13.633352138226796,-8.485037179658688,-9.1498820938077,-3.291950103374354,-1.9638951153802604,-2.024483917944809,-2.52326937867261,3.725361453634958,-55.1819720640579,-71.34297102357236,-16.16099895947602,90.85345757581764,-47.10147258429699,-79.42347050316357,20.240994093073425,-118.72158385460399,-163.0334230514039,-170.8187011912255,-124.14226292725024,-100.93765503741838
0.016,-18.639723593878877,-22.756983532367574,-29.17161207823752,-20.061718261659244,-14.04539197160266,-9.700287696376071,-12.854713187404446,-13.75419983930611,-8.592105698331087,-8.968142366608044,-3.478392023954559,-2.399148311083964,-1.9530601777919248,-2.700705210693744,3.8488914375138794,-57.755395761461756,-71.19826703053948,-13.442871269038598,93.35452927670536,-51.033960126919695,-77.91970266491141,20.67999799151174,-117.95643582864034,-162.14398705999616,-170.1454249727756,-123.23563281096413,-100.1817522162676
0.018000000000000002,-18.599672067854527,-22.984172884669828,-28.99037445514912,-20.343207690334825,-13.909207527538435,-9.667810743170243,-13.059161858676525,-13.821547578211158,-8.484453925037856,-8.518036332193441,-3.396540546312819,-2.6733021323534767,-1.9888671504746465,-2.824398121170296,4.026091083941958,-60.448814747472,-71.66371204479145,-11.214897297279649,96.28067076984192,-54.841366098809544,-77.27116069328336,20.94913182452581,-117.39100134012219,-161.54441293543488,-169.70209193225523,-122.47894741032584,-99.60577194220096
0.02,-18.5522590301907,-23.240773761346205,-28.82384278509407,-20.65413157220149,-13.765634634475676,-9.605886254264384,-13.234162023274358,-13.881562408122802,-8.34737176906712,-8.031146987516065,-3.2779157515931376,-2.9253750585417557,-2.0393715738949942,-2.9407248217149173,4.210646899144468,-62.89222905784805,-72.71930744531686,-9.827078387428337,99.25188278048098,-57.97868986411138,-77.63284663888257,20.728397319643996,-117.25527779619402,-161.4446991677187,-169.52870166891762,-122.01220614665615,-99.33971371399818
0.022,-18.504845992526874,-23.49737463802258,-28.65731111503902,-20.965055454068157,-13.622061741412917,-9.543961765358524,-13.409162187872193,-13.941577238034446,-8.210289613096384,-7.544257642838691,-3.159290956873456,-3.1774479847300343,-2.089875997315342,-3.0570515222595387,4.395202714346977,-65.28563872444181,-73.74505459952421,-8.459415875041266,102.15816602417874,-61.055930786898806,-77.97476253689584,20.54779619229143,-117.19926261834352,-161.54484424772573,-169.56525377373634,-121.65540843590793,-99.11357702887918
0.024,-18.457432954863048,-23.753975514698958,-28.490779444983968,-21.27597933593482,-13.478488848350159,-9.482037276452665,-13.584162352470027,-14.00159206794609,-8.073207457125648,-7.0573682981613155,-3.0406661621537747,-3.4295209109183133,-2.1403804207356902,-3.17337822280416,4.579758529549486,-67.66904377521713,-74.58095486323184,-6.911911087972936,104.95952120680818,-64.21308823120842,-78.03691040706879,20.477330145812466,-117.16295324238595,-161.75484666722664,-169.7817478294455,-121.33855368871951,-98.87736138255119
