Time,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15
0.0,-6.898277786171338,-7.727123189835302,-3.1500623798526926,-0.13438528755059886,-1.7984180452604641,-1.1977682472397946,1.5904367450243284,3.5871523174958044,-7.077207940251565,-2.7018409353149435,-5.841581902805473,-2.5468618662063234,3.574128606586298,3.5833058017209876,-1.8529064827092234
0.002,-7.054882103086728,-7.523031451919394,-2.941114339626722,0.18604768980064224,-1.386859969154118,-1.1231705904693614,1.9038766664003868,3.442722654550222,-6.549932123707838,-2.1077317588575153,-5.555403174645881,-2.3144130551959172,3.6043005328652464,3.4135843502403858,-1.5899716218915247
0.004,-7.309974030541392,-7.351827698315562,-2.8306378367101876,0.358815257220459,-1.0901688143759116,-1.1306657300622638,2.069674165527999,3.117851373840422,-5.940728795492424,-1.5628730103680324,-5.2528905607676455,-2.131194534938341,3.470479250659419,3.0962789025292765,-1.3434435000040237
0.006,-7.565065957996057,-7.180623944711731,-2.7201613337936537,0.5315828246402756,-0.7934776595977053,-1.1381608696551662,2.235471664655611,2.7929800931306223,-5.331525467277011,-1.0180142618785495,-4.95037794688941,-1.9479760146807652,3.3366579684535917,2.7789734548181673,-1.0969153781165226
0.008,-7.820157885450722,-7.009420191107899,-2.609684830877119,0.7043503920600924,-0.49678650481949904,-1.1456560092480688,2.4012691637832226,2.4681088124208226,-4.722322139061597,-0.4731555133890666,-4.647865333011174,-1.7647574944231894,3.202836686247764,2.4616680071070585,-0.8503872562290216
0.01,-8.424564561761539,-7.342625619696713,-2.9648344416233043,0.13999299827182954,-0.8208545408850147,-1.7351690794332177,1.8687814073980942,1.6388518916801083,-4.6174243329834574,-0.6653276210425527,-4.6945487184047465,-2.0082559685487813,2.564754249345421,1.7176991506422143,-0.9141521357451459
0.012,-9.229395740807288,-7.9652432756453235,-3.5871439206458797,-0.8473007424289634,-1.5010923423287847,-2.6586235440309762,0.9356421595949787,0.5201962512435356,-4.801879277775897,-1.2803820814362425,-4.941588472203766,-2.4965896283858897,1.6373445180484922,0.7289258540136665,-1.1559522133520048
0.014,-10.034226919853863,-8.587860931594575,-4.209453399669095,-1.8345944831307717,-2.181330143773254,-3.5820780086296837,0.0025029117909034504,-0.5984593891941876,-4.9863342225685265,-1.895436541830565,-5.188628226003039,-2.9849232882235004,0.7099347867506096,-0.2598474426158983,-1.3977522909591125
0.016,-10.839058098900438,-9.210478587543825,-4.831762878692311,-2.8218882238325804,-2.8615679452177236,-4.505532473228391,-0.9306363360131717,-1.7171150296319109,-5.170789167361156,-2.510491002224887,-5.435667979802313,-3.4732569480611106,-0.217474944547273,-1.248620739245463,-1.6395523685662203
0.018000000000000002,-11.47947963657124,-9.866213154968806,-5.190849313310759,-3.4471926530569017,-3.5419968632731127,-5.297507278595461,-1.6663702154227016,-2.539599183445955,-5.552907565927198,-3.224449925128744,-5.452344216777446,-3.797041782176068,-1.243727719056928,-2.171577624411039,-1.94722875381709
