Time,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15
0.0,-4.515430248493863,-7.951710441717373,-2.039229241522662,-3.560231565668581,-1.8686615473988757,-0.3339275428128424,-3.3821796042906627,-3.562370449829707,-1.5308075918223079,-0.7976583194907679,0.8580737530445911,2.9962386221628243,-0.7152323282582579,-1.439962273833134,-6.282073049143389
0.002,-3.7805238670392836,-7.147672303572492,-1.7998880152656027,-3.50122623230819,-1.9902374648517551,-0.4559370215111128,-4.2413556747473145,-4.117930080664105,-1.2752036754218337,-0.48428559066566035,1.526570182088035,3.4251340023431247,-0.5795104268305538,-0.8823165986848134,-6.350228122480767
0.004,-3.045617485584704,-6.34363416542761,-1.5605467890085438,-3.442220898947799,-2.1118133823046343,-0.5779465002093831,-5.100531745203965,-4.673489711498503,-1.0195997590213595,-0.17091286184055277,2.1950666111314785,3.854029382523425,-0.4437885254028495,-0.32467092353649285,-6.418383195818144
0.006,-2.310711104130124,-5.5395960272827285,-1.3212055627514845,-3.3832155655874083,-2.2333892997575138,-0.6999559789076535,-5.959707815660617,-5.2290493423329005,-0.7639958426208852,0.1424598669845547,2.8635630401749226,4.2829247627037255,-0.3080666239751453,0.23297475161182768,-6.486538269155522
0.008,-2.1356500789820454,-5.135439867764267,-1.5617731432451802,-3.6442040096895827,-2.5949056815683313,-1.1819205814753386,-6.858847754006083,-5.8245881289308326,-0.8683202291865506,0.01585845730389787,2.9722505723462875,4.111999326015874,-0.3723080073932137,0.5106568790900967,-6.5547433312846515
0.01,-2.255055622822085,-4.941612994574142,-2.0547623936863904,-4.073502271289859,-3.0826255667308997,-1.8532138068882071,-7.77900782394423,-6.441155088213208,-1.161959131381109,-0.3421598491143683,2.7864907124047398,3.6255810912520587,-0.5417257609443717,0.641084225591091,-6.622974686438915
0.012,-2.3744611666621247,-4.747786121384017,-2.5477516441276005,-4.502800532890136,-3.570345451893468,-2.5245070323010754,-8.699167893882379,-7.057722047495582,-1.4555980335756673,-0.7001781555326345,2.600730852463192,3.1391628564882437,-0.71114351449553,0.7715115720920853,-6.691206041593179
0.014,-2.493866710502164,-4.553959248193892,-3.0407408945688106,-4.932098794490413,-4.0580653370560364,-3.195800257713944,-9.619327963820526,-7.674289006777957,-1.7492369357702255,-1.0581964619509008,2.4149709925216447,2.6527446217244286,-0.8805612680466881,0.9019389185930796,-6.759437396747443
0.016,-2.1351903953716715,-4.257629608414807,-3.1581204343066402,-4.883429927411091,-4.067769408933951,-3.354954196327789,-9.822493613536519,-7.812862484954141,-1.735563079415332,-1.2796491498083338,2.263490380932551,2.4054391325650917,-0.810971257336967,1.032382958168089,-6.725285649689934
0.018000000000000002,-1.3999065130757269,-3.880553718116997,-2.9796145379056704,-4.458243871613173,-3.7009179409400144,-3.110671929965532,-9.460849034200528,-7.574898015365976,-1.479804508519426,-1.393522676483522,2.1390131456146237,2.3464939999231045,-0.5531035888518152,1.1628401476627883,-6.610481917372332
0.02,-0.664622630779782,-3.5034778278191867,-2.8011086415047006,-4.033057815815257,-3.3340664729460774,-2.8663896636032753,-9.09920445486454,-7.3369335457778115,-1.22404593762352,-1.50739620315871,2.014535910296696,2.287548867281117,-0.2952359203666636,1.2932973371574876,-6.4956781850547305
0.022,0.07066125151616243,-3.1264019375213765,-2.6226027451037313,-3.607871760017339,-2.967215004952141,-2.622107397241019,-8.73755987552855,-7.098969076189647,-0.9682873667276141,-1.6212697298338983,1.8900586749787693,2.2286037346391296,-0.03736825188151183,1.423754526652187,-6.380874452737129
0.024,1.0323076114020675,-2.5229865408456247,-2.1894883676667094,-2.9847020575434495,-2.2609171371393195,-2.038393168379102,-8.121329990086627,-6.691282899165757,-0.5427889144961787,-1.4805822924214183,2.0485420749718917,2.5657447157771625,0.3336513641713762,1.6390779880130637,-6.266102493265317
0.026000000000000002,2.2560635767807473,-1.6574881374998092,-1.461557776739581,-2.132283161136427,-1.1615675458714627,-1.0616439333207577,-7.21031072586594,-6.087072588579228,0.07925471521720284,-1.0451336623367737,2.5346712106043356,3.3615216693123893,0.8356918660771516,1.9526697899367425,-6.1513673242021225
0.028,3.479819542159427,-0.7919897341539937,-0.7336271858124526,-1.279864264729405,-0.06221795460360546,-0.08489469826241347,-6.299291461645252,-5.482862277992699,0.7012983449305843,-0.6096850322521288,3.0208003462367796,4.157298622847616,1.337732367982927,2.266261591860421,-6.0366321551389275
0.03,4.7035755075381065,0.0735086691918223,-0.005696594885324036,-0.42744536832238245,1.0371316366642516,0.8918545367959307,-5.388272197424564,-4.87865196740617,1.3233419746439659,-0.17423640216748404,3.5069294818692236,4.953075576382844,1.8397728698887024,2.5798533937841004,-5.9218969860757324
0.032,5.703119317307436,0.9839107271813147,0.587704324631447,0.24554317316963015,2.0467938861417183,1.7564772433128495,-4.634229309435306,-4.364141674372168,1.7435580696708453,0.21635551589687485,3.993150117395123,5.636793046083202,2.3193943852918704,2.8934541242834473,-5.739901760352524
0.034,6.31669984356542,1.9716108332680653,0.94952318042767,0.6096567174232894,2.9020665538743673,2.4280831037678423,-4.1504086912392175,-4.004042783393831,1.816344214795828,0.5297301938354244,4.479528262666092,6.127609081818529,2.760423409489967,3.2070702246117455,-5.442123729512182
0.036000000000000004,6.930280369823405,2.9593109393548156,1.3113420362238932,0.9737702616769489,3.7573392216070163,3.0996889642228354,-3.6665880730431284,-3.6439438924154928,1.8891303599208107,0.843104871773974,4.965906407937061,6.618425117553857,3.201452433688064,3.520686324940044,-5.14434569867184
0.038,7.543860896081388,3.947011045441566,1.6731608920201164,1.3378838059306082,4.612611889339665,3.7712948246778284,-3.1827674548470397,-3.283845001437155,1.9619165050457934,1.1564795497125235,5.45228455320803,7.109241153289184,3.6424814578861606,3.8343024252683424,-4.846567667831498
0.04,7.892349551268608,4.653032687350843,1.9190089751580122,1.5197077877014273,5.136476053581787,4.177769238950017,-2.881216972918666,-3.089450172469861,1.8524346213380167,1.304140051247046,5.756446201526164,7.368117606192215,4.066944396284792,4.147924356469056,-4.465949601510667
0.042,7.529537135464588,4.603247701032913,1.853681410161897,1.212407902712918,4.771096717009638,3.8728363933107404,-3.06873823284806,-3.339676584810272,1.253886650493337,1.0071521722841306,5.5716800343241,7.004648028613399,4.446956803162051,4.4615619332115735,-3.8630531012248044
0.044,7.16672471966057,4.553462714714984,1.7883538451657819,0.9051080177244085,4.40571738043749,3.567903547671463,-3.256259492777454,-3.5899029971506833,0.6553386796486571,0.7101642933212149,5.3869138671220345,6.641178451034583,4.826969210039309,4.775199509954092,-3.2601566009389416
0.046,6.803912303856551,4.5036777283970535,1.7230262801696665,0.5978081327358991,4.040338043865341,3.2629707020321863,-3.4437807527068482,-3.840129409491095,0.056790708803977186,0.4131764143582993,5.20214769991997,6.277708873455767,5.206981616916568,5.088837086696611,-2.657260100653079
