Time,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15
0.0,-3.2730278199862584,-3.840514801990495,-3.9883748302640893,-3.451722835217544,-5.657021041432456,-5.600484590776964,-6.407544207519605,-6.616189180171912,-3.3043891513842483,-7.726114870517003,-5.410826774990763,-3.8039996605472406,-4.465000711475888,-7.93357808681899,-1.6387871115352393
0.002,-3.1324571568742505,-3.581142309795179,-3.7833992352042305,-3.3081092411800554,-5.21323928254618,-5.459581477583683,-5.4132575514129,-5.982927238087148,-3.4698089554029816,-7.893979130756699,-5.637271763744053,-3.9730039029688036,-4.151144687430139,-7.249504873789222,-1.3965597171447868
0.004,-2.991886493762243,-3.321769817599863,-3.578423640144372,-3.1644956471425667,-4.769457523659903,-5.318678364390402,-4.418970895306195,-5.349665296002383,-3.6352287594217154,-8.061843390996394,-5.863716752497344,-4.142008145390366,-3.8372886633843906,-6.565431660759455,-1.154332322754334
0.006,-2.85131583065038,-3.0623973254048136,-3.373448045084724,-3.020882053105226,-4.325675764774083,-5.177775251197265,-3.4246842392005123,-4.71640335391827,-3.800648563440279,-8.229707651235916,-6.090161741250401,-4.311012387811756,-3.5234326393389646,-5.881358447730392,-0.9121049283641307
0.008,-3.203787864447891,-3.068427554760764,-3.3202049130991305,-3.1806936702783917,-4.033531003600382,-5.188523690842763,-3.0752244557978723,-4.462467715584274,-4.004117950404493,-8.24592616788761,-6.1649203747651,-4.328351776733271,-3.7029310770223005,-5.42490526704563,-0.6698462041421093
0.01,-3.856540615821822,-3.23609757753358,-3.359372302914531,-3.5253021432294105,-3.83373862239231,-5.291633375048718,-3.1184874066773496,-4.439555425532007,-4.230760900514393,-8.169786978021301,-6.147296567807398,-4.2533218205137215,-4.182900108258967,-5.107080864508797,-0.42756839892697285
0.012,-4.5092933671957525,-3.403767600306396,-3.398539692729931,-3.8699106161804293,-3.6339462411842374,-5.394743059254672,-3.1617503575568264,-4.416643135479742,-4.457403850624294,-8.093647788154993,-6.129672760849697,-4.178291864294172,-4.662869139495633,-4.789256461971964,-0.18529059371183643
0.014,-5.162046118569684,-3.571437623079212,-3.4377070825453315,-4.214519089131448,-3.434153859976165,-5.497852743460627,-3.2050133084363037,-4.393730845427475,-4.684046800734194,-8.017508598288684,-6.112048953891996,-4.1032619080746215,-5.1428381707323,-4.471432059435131,0.056987211503299995
0.016,-5.782650815187482,-3.739000499034578,-3.6372607922106024,-4.494944608875675,-3.2984365578061343,-5.568821031273275,-3.793548044081836,-4.755734951673369,-4.8145615281099,-7.8131401510735765,-5.998238067938763,-4.028292648710454,-5.39846129174433,-4.346084674905902,0.20306209029115835
0.018000000000000002,-6.374231647477759,-3.906466640841754,-3.9816142672932555,-4.717424559591085,-3.220567433850389,-5.610771466052734,-4.874364332148723,-5.465248770352649,-4.858289900421594,-7.493003935128998,-5.797587690389405,-3.953378187601081,-5.451540734447113,-4.394509137513178,0.2622831701254974
0.02,-6.9658124797680365,-4.07393278264893,-4.325967742375909,-4.939904510306495,-3.1426983098946435,-5.652721900832192,-5.955180620215609,-6.174762589031928,-4.902018272733288,-7.172867719184419,-5.596937312840047,-3.878463726491708,-5.504620177149897,-4.442933600120455,0.3215042499598364
