Time,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15
0.0,-11.736738431138804,-11.413594023392342,-13.034532783483101,-10.222910424518723,-10.061490789502585,-8.434316570043157,-8.451876496519493,-6.507774170606448,-8.210473746893637,-4.32163797498795,-2.9438924352152767,-0.7224577258319076,-7.466381736286225,-6.922140900231255,-2.4502427115078866
0.002,-12.021519656739779,-12.040451715472011,-13.34324753390881,-10.532992071636995,-10.139011022690427,-8.631527136670188,-8.609127884248618,-6.722861790305895,-7.877755009104382,-4.476944880322548,-3.10805486088697,-0.8066583863100152,-7.526310366172838,-6.969107612156369,-2.990271644801273
0.004,-12.30630088234134,-12.667309407552972,-13.651962284335157,-10.843073718755907,-10.216531255878431,-8.828737703297625,-8.766379271978067,-6.937949410005785,-7.5450362713144425,-4.6322517856574645,-3.2722172865590005,-0.890859046788296,-7.586238996059576,-7.016074324081581,-3.5303005780957704
0.006,-12.591082107942317,-13.294167099632642,-13.960677034760868,-11.15315536587418,-10.294051489066275,-9.025948269924656,-8.923630659707191,-7.153037029705232,-7.212317533525186,-4.787558690992062,-3.4363797122306936,-0.9750597072664036,-7.64616762594619,-7.063041036006695,-4.070329511389157
0.008,-12.740151636124848,-13.622543591483808,-13.564755470960137,-10.866926080021324,-10.100578009698156,-8.870798341934217,-8.538919028841894,-7.097275842865461,-6.743863557879588,-4.644645399832005,-3.3023807228989,-0.7881335275990089,-7.3534966583476535,-6.676314737604506,-4.556135057871686
0.01,-12.71924361500316,-13.577075352974044,-12.28628394189004,-9.833823289982,-9.567687604497738,-8.274320404006797,-7.475404115232086,-6.702279223536358,-6.105402548764499,-4.128214282887051,-2.7949375310144418,-0.26162368111940526,-6.619198206851594,-5.746392263424279,-4.974026352448966
0.012,-12.698335593881517,-13.531607114464371,-11.007812412822576,-8.800720499944799,-9.034797199298419,-7.677842466080605,-6.411889201624463,-6.307282604208068,-5.4669415396507235,-3.6117831659431587,-2.287494339131027,0.26488616535911524,-5.884899755357047,-4.816469789245966,-5.391917647025387
0.014,-12.677427572759829,-13.486138875954605,-9.729340883752482,-7.767617709905474,-8.501906794098002,-7.081364528153187,-5.348374288014655,-5.912285984878966,-4.828480530535635,-3.095352048998204,-1.7800511472465685,0.7913960118387189,-5.150601303860988,-3.886547315065739,-5.809808941602667
0.016,-12.550109431331043,-13.291637725804398,-8.365798028145337,-6.670635738632576,-7.820293196286607,-6.399827157897352,-4.36979197405346,-5.51737389262307,-4.04113017325819,-2.4938291893508135,-1.1663216240845442,1.3392757390385537,-4.203611997372253,-2.7865775857235406,-5.845338405040083
0.018000000000000002,-12.22342442536275,-12.817912905751282,-6.842868042951703,-5.453971616491176,-6.860036209012813,-5.558924942697727,-3.550336875056274,-5.1226201677974235,-2.9748251223747646,-1.7328809489958203,-0.353457163856695,1.9271934447953956,-2.858131374886742,-1.3680123319339084,-5.164486013315346
