-27,-37,-42,-18,-2,-1,-6,-3,-1,-3,-1,-6,10,7,9,29,183,
9,35,16,32,11,8,20,17,0,-3,4,-1,1,0,5,-9,183,
-1,-20,28,-25,-1,-2,1,-7,3,13,9,17,22,23,23,46,183,
-24,-1,31,26,12,9,6,20,4,0,4,2,8,9,1,-24,183,
-17,-30,-24,-39,-17,-15,-18,-11,-8,-1,-8,-1,-26,-2,2,21,183,
15,-4,13,14,-1,3,4,4,-5,-10,-2,-10,3,0,-18,-40,183,
21,-53,-46,-17,-3,-5,-18,-14,-2,-7,7,14,13,12,14,36,184,
11,-20,-20,10,10,6,-4,-2,-1,3,1,-4,6,8,2,-16,184,
6,-63,-29,5,-6,-3,-18,-10,10,-9,1,10,10,9,14,33,184,
-13,23,-20,17,2,3,7,8,12,9,-4,-7,-2,-1,-10,-35,184,
-21,-35,-29,-28,-18,-17,-17,-12,3,-17,-8,0,0,5,12,31,184,
-20,36,10,4,-1,-6,-1,-1,-1,-13,-5,-11,-7,-9,-11,-33,184,
21,-4,48,3,5,5,6,5,10,3,10,17,19,21,18,41,185,
-5,55,-5,39,15,15,21,20,8,-1,8,-4,1,3,1,-21,185,
-20,-42,-8,-16,7,9,14,16,13,14,12,13,13,20,23,44,185,
32,37,20,13,9,8,13,12,0,-12,0,-15,-11,0,-6,-28,185,
53,-10,-27,4,4,3,12,11,4,8,9,4,9,15,19,41,185,
26,-2,10,30,11,9,13,12,17,-5,7,-10,12,9,5,-12,185,
-43,-11,-11,8,9,11,18,22,15,6,16,13,27,26,26,43,186,
15,23,-10,23,20,19,8,19,15,15,17,5,26,24,11,-7,186,
-42,-26,-21,17,6,7,13,14,8,2,10,7,20,16,14,34,186,
11,-2,3,28,19,19,17,16,17,17,13,-1,21,17,14,-8,186,
24,2,19,14,14,22,22,22,20,12,21,17,27,26,28,44,186,
14,10,29,-4,1,0,-2,-2,1,-12,-9,-22,-1,-1,-21,-33,186,
35,12,38,14,20,19,15,13,25,25,20,15,29,30,26,49,187,
24,30,43,13,20,21,9,8,13,12,14,5,7,9,9,0,187,
-21,35,-11,10,13,15,5,2,16,15,7,2,14,13,13,25,187,
-2,-1,4,21,12,8,5,1,7,-3,4,-7,-3,-3,5,-4,187,
2,36,42,6,6,5,13,14,21,12,9,3,5,4,19,33,187,
-32,-7,32,14,11,9,11,5,7,20,3,-10,3,1,5,-8,187,
9,27,-9,35,34,32,39,42,34,38,34,29,28,27,41,45,188,
39,21,-11,8,15,16,13,14,12,6,12,5,6,8,23,17,188,
18,-8,73,21,16,16,18,18,12,19,19,17,15,12,21,26,188,
25,11,61,-2,14,12,12,12,9,29,11,6,11,9,13,12,188,
-7,80,62,34,36,37,38,44,47,39,36,31,35,31,32,31,188,
23,-21,11,-21,-3,-4,-4,-5,-3,-3,6,1,-4,-5,2,2,188,
-3,49,-16,34,27,24,30,33,17,28,29,19,18,18,30,31,189,
-4,-14,-36,6,12,12,9,6,8,4,6,1,22,15,21,28,189,
-10,21,45,13,7,5,18,10,-1,2,9,1,4,3,10,2,189,
-1,-4,-42,-37,-12,-15,-16,-22,-12,16,-9,-13,1,0,1,8,189,
4,-3,9,29,13,12,24,23,14,28,9,12,12,7,15,9,189,
29,-34,23,-18,-12,-19,-24,-29,-15,8,-12,-8,-6,-8,-8,-3,189,
12,34,29,23,8,7,15,12,-4,-5,4,5,6,3,6,-9,190,
-1,-15,-53,-17,1,-1,-14,-8,15,0,5,13,17,18,21,34,190,
-3,44,-10,44,26,20,31,37,23,20,19,21,8,11,18,5,190,
-51,-36,31,-38,-16,-21,-22,-26,-3,-14,-20,-12,-5,-6,-9,1,190,
8,37,-4,18,7,8,15,15,3,-3,3,3,-35,4,-3,-18,190,
-31,-26,-93,-50,-15,-17,-34,-34,-12,7,-12,-7,-42,-3,-2,12,190,
-31,10,-8,22,11,10,9,9,-3,22,7,4,-25,0,-1,-18,191,
-2,18,-40,6,8,12,-13,-1,11,6,13,23,34,35,23,47,191,
28,11,9,31,17,18,16,12,8,8,14,9,22,21,6,-11,191,
-12,4,-29,-36,-6,-9,-21,-22,0,14,-2,-1,12,7,8,23,191,
20,-7,-29,19,12,12,8,5,11,24,8,-4,6,-12,-2,-23,191,
-25,-30,30,-33,-5,-7,-18,-20,7,0,-6,-8,5,-1,8,23,191,
4,-15,18,34,15,13,24,18,34,14,15,2,9,3,15,-3,192,
23,14,20,19,28,27,34,20,39,33,38,39,48,49,61,87,192,
23,64,8,36,21,22,27,28,15,13,17,7,20,14,15,-6,192,
-2,21,10,-9,20,19,-14,8,30,34,18,23,38,34,39,64,192,
19,28,35,34,36,35,25,25,38,45,26,14,27,26,27,8,192,
39,-23,-23,-12,9,12,-2,-1,20,16,11,13,20,20,21,41,192,
23,44,6,44,32,33,28,25,26,31,16,5,17,17,0,-19,193,
-1,-33,-33,4,19,19,-1,10,16,20,14,28,29,23,34,64,193,
43,-22,17,31,14,13,-2,-4,11,12,-6,-9,7,0,-12,-33,193,
-21,-23,-31,-18,10,6,-6,-7,1,5,1,5,14,14,6,26,193,
22,-9,20,12,-1,-2,-18,-24,-20,-24,-16,-33,-14,-19,-35,-57,193,
-7,-11,26,-27,-10,-12,-26,-22,-5,19,-17,-15,3,0,4,24,193,
3,-8,47,14,4,4,0,-1,-3,-11,-7,-20,1,-6,-18,-41,194,
12,31,-7,15,12,14,18,23,24,29,23,27,33,29,33,66,194,
22,50,19,28,17,16,21,19,11,14,11,0,13,13,13,-11,194,
-2,11,8,-2,-1,5,7,6,8,6,12,12,19,20,22,43,194,
-2,12,78,29,14,15,17,16,7,21,11,-2,11,5,-4,-23,194,
28,-9,48,17,19,21,29,31,26,41,22,24,35,35,35,55,194,
26,50,29,22,8,8,9,4,1,-4,3,-8,2,-1,-8,-25,195,
-10,-36,29,13,6,9,16,18,17,27,14,15,26,21,22,51,195,
18,-32,12,-13,-12,-12,-10,-12,-16,-1,-17,-28,-12,-20,-29,-49,195,
7,17,-22,29,10,13,23,20,3,16,10,12,23,18,22,36,195,
14,-18,-10,29,17,15,19,17,18,14,9,-2,7,8,13,0,195,
