-67,1,14,-30,-14,-17,-26,-31,-7,-9,-22,-20,-13,-15,-7,-2,47,
-11,50,31,42,22,20,38,39,14,14,19,17,13,10,18,12,47,
-7,-50,-33,-28,2,-2,-6,-8,2,9,-2,-9,8,8,6,13,47,
15,59,22,43,21,26,36,40,20,24,21,9,17,15,11,6,47,
-8,24,-4,-67,-17,-21,-31,-34,-3,-15,-15,-21,-11,-15,-14,-15,47,
6,48,29,41,14,13,30,27,10,30,14,-1,8,2,1,-12,47,
14,-37,18,-38,-11,-16,-22,-21,-13,-24,-15,-18,-8,-6,0,7,48,
3,87,18,57,19,16,34,38,8,5,12,13,6,7,11,3,48,
3,-23,-12,-38,-6,-14,-15,-15,-12,-20,-7,-1,-4,-4,0,9,48,
-20,48,-2,46,24,22,36,40,21,48,19,15,5,4,0,-14,48,
16,-61,13,-26,-11,-10,-18,-18,-12,-10,-6,-1,2,-1,-3,10,48,
20,76,27,21,8,7,15,19,-8,7,-2,3,-3,-3,-15,-21,48,
5,-48,-49,-38,-26,-25,-36,-34,-33,-32,-30,-23,-26,-24,-31,-13,49,
2,25,-2,53,23,26,33,35,0,-9,7,10,4,5,1,-3,49,
-9,-71,89,-48,-18,-16,-24,-23,-14,0,-23,-18,-14,-13,-12,6,49,
-22,0,3,30,17,21,26,26,19,1,3,-1,-3,-7,-11,-22,49,
-4,-47,-27,-29,-20,-15,-21,-25,-26,-11,-18,-13,-14,-16,-21,-8,49,
-1,2,-11,25,1,9,12,12,-12,9,-7,-7,-9,-9,-20,-35,49,
-6,-31,2,-33,-2,3,-4,-1,5,-12,-3,5,2,4,1,21,50,
20,14,-24,20,-1,1,8,7,-14,-6,-11,-12,-10,-10,-19,-30,50,
18,-46,-101,-47,-24,-22,-23,-25,-15,-27,-22,-15,-16,-17,-17,-5,50,
22,63,-22,31,-3,3,11,13,-15,-11,-10,-11,-11,-12,-15,-29,50,
-14,-73,-17,-25,-23,-17,-26,-25,-31,-22,-24,-18,-21,-23,-10,6,50,
25,12,-11,16,8,12,2,6,-19,-24,-12,-15,-15,-16,-19,-41,50,
15,-19,17,-25,-7,-2,-13,-17,-28,-34,-15,-8,-11,-8,-16,-2,51,
-1,8,16,33,12,9,17,15,0,-17,1,-1,-6,-8,-10,-21,51,
20,-30,34,-2,-9,-12,-16,-11,-16,-22,-9,1,6,6,6,27,51,
28,10,71,22,4,8,-3,-3,-5,-21,-12,-17,-15,-17,-20,-39,51,
-5,7,-6,-20,-4,-3,-14,-11,-13,2,-6,-2,-1,-2,0,16,51,
17,35,-16,14,-1,2,-13,-2,6,-2,-11,-15,-15,-15,-12,-23,51,
-3,-25,12,-10,-4,-2,-18,-13,-11,-5,-5,2,-3,-4,3,19,52,
9,41,13,12,1,4,-4,-13,-14,9,-9,-11,-7,-6,-17,-28,52,
-25,12,43,8,6,14,1,5,1,-8,10,13,14,13,18,34,52,
-7,31,-36,14,-1,-7,-11,-12,-7,-23,-16,-15,-41,-16,-19,-32,52,
-14,-36,-2,-40,-20,-16,-28,-26,6,-10,-22,-21,-27,-25,-19,-7,52,
52,-28,-45,20,1,-1,-11,-8,-18,4,-14,-21,-18,-18,-25,-37,52,
-38,-39,-10,-7,-6,-6,-6,-7,-11,-7,-6,-3,-1,-2,-8,7,53,
-19,11,-1,-14,-5,-8,-6,-7,-16,-16,-13,-15,-16,-17,-19,-28,53,
8,-23,-21,-18,-13,-11,-3,-7,-13,-8,-9,-5,-12,-13,-7,2,53,
16,-9,64,-13,-8,-4,-11,-7,-3,-3,-10,-11,-12,-14,-18,-29,53,
