27,21,-9,7,1,5,-7,-12,-15,-31,-3,-2,-3,0,-10,-7,186,
44,-2,-19,-22,5,11,8,-10,-16,38,13,16,14,22,8,15,186,
-32,-13,-15,-9,-16,-14,-19,-24,1,0,-13,-14,-16,-15,-27,-21,186,
18,-20,-8,-6,-13,-12,-12,-17,-31,-15,-8,5,-3,-9,-14,-11,186,
42,-10,1,52,-4,-4,-9,-14,-4,21,-8,-9,-4,1,-12,-17,186,
30,-2,-2,19,-11,-12,-11,-16,-10,-24,-6,2,-10,11,-1,-11,186,
-6,-11,-2,22,-11,-17,-12,-18,-14,-6,-9,-6,-6,-2,-18,-23,187,
29,1,23,-17,8,1,16,13,-8,-15,16,21,17,11,11,8,187,
-10,6,6,37,-5,-8,5,1,-31,19,-2,2,2,-5,0,-9,187,
-5,-6,-6,1,-2,-2,5,1,-13,-28,2,11,-2,-8,6,5,187,
-52,-36,-23,8,-13,-10,-12,-15,-38,-32,-15,-13,-21,-26,-15,-23,187,
-17,-11,-3,-37,-8,-1,2,-2,-15,21,-3,1,-10,-19,-6,-7,187,
39,-25,-19,-19,-19,-16,-13,-15,-32,-58,-9,-20,-20,-15,-19,-26,188,
31,-5,-9,-13,4,4,16,10,-13,-40,15,20,5,-1,16,17,188,
25,31,11,15,4,8,9,7,8,32,14,13,15,19,12,14,188,
21,31,1,14,5,7,14,14,30,5,29,22,18,13,12,14,188,
18,-2,-8,-39,-5,-1,0,-3,-24,-22,6,7,0,5,-2,-8,188,
11,-9,4,10,1,1,8,5,33,5,16,20,2,9,6,3,188,
-7,-3,1,-33,3,4,2,0,2,14,4,-3,-4,7,-6,-11,189,
-4,21,15,-17,10,5,11,4,35,-11,11,6,6,-1,4,2,189,
3,-15,-29,29,0,0,2,-1,-11,3,-1,-10,-4,-12,-4,-9,189,
9,4,-11,-4,-11,-12,-1,-3,-23,22,-1,-7,-1,-6,-7,-10,189,
-1,-14,-10,-38,-17,-18,-17,-18,-26,11,-26,-20,-13,-7,-23,-32,189,
-29,-4,-17,8,-13,-13,-6,-10,-31,-10,-7,-13,-6,-12,-12,-14,189,
-20,37,-11,-45,-6,-7,-2,-7,-2,49,-10,-14,-8,-12,-14,-16,190,
40,17,9,24,0,2,8,6,30,0,6,3,6,10,2,2,190,
15,-10,-10,-16,-9,-11,-34,-26,-1,-38,-11,-10,-13,-22,-15,-21,190,
1,-6,-10,-33,-8,-8,-3,-10,32,-36,0,3,-9,-12,-4,2,190,
37,-7,6,21,0,-5,6,2,21,7,5,8,1,8,5,11,190,
-6,-5,1,-30,1,-2,8,7,13,5,16,24,-4,8,10,12,190,
-41,-20,-23,-58,-19,-25,-20,-20,9,-20,-20,-15,-18,-16,-20,-23,191,
19,9,-5,-8,12,3,6,6,5,-19,11,17,6,-1,9,17,191,
-9,16,-19,-3,-9,-21,-25,-22,-19,-29,-17,-12,-19,-15,-24,-15,191,
-16,-36,-22,-35,-15,-22,-29,-30,-54,30,-20,-16,-20,-28,-21,-13,191,
-20,-26,-10,-2,-8,-10,-15,-17,-27,-4,-11,-7,-13,3,-18,-15,191,
12,-14,-13,-7,-8,-12,-11,-15,-6,-24,-6,-2,-8,-2,-20,-8,191,
21,7,0,5,6,6,5,3,-20,22,7,8,13,16,-4,5,192,
9,27,14,28,10,11,16,17,34,-3,20,22,25,21,15,23,192,
29,-4,-2,4,-11,-11,-16,-17,-9,14,-16,-13,-4,-13,-12,-9,192,
-32,-21,-14,0,-12,-13,-25,-21,-2,0,-20,-19,-13,-17,-15,-9,192,
5,4,4,13,-3,-4,-16,-15,-9,-1,-4,-12,-9,-7,-14,-8,192,
