25,-16,9,4,1,3,12,11,-2,-4,-2,1,12,9,0,0,96,
46,38,17,16,8,11,26,22,14,12,12,14,31,21,9,14,96,
19,55,-3,-4,-11,-10,0,-2,-3,-5,-7,-6,1,-3,-8,0,96,
24,-13,15,6,1,3,12,5,6,5,1,0,8,2,-7,-4,96,
23,20,5,-1,-5,-3,2,-5,1,-3,-3,-8,-5,-13,-13,-13,96,
36,27,15,9,6,11,19,9,16,18,12,14,16,12,13,13,96,
7,37,3,-3,-1,-2,6,-3,0,-3,-11,-6,-3,-6,-7,-6,97,
-2,-21,14,6,6,8,21,9,6,7,8,7,16,16,4,4,97,
-12,12,23,18,10,12,23,16,11,10,8,11,11,7,1,3,97,
-23,16,14,5,2,4,8,1,9,4,2,2,10,4,-3,0,97,
-9,4,7,6,3,-1,9,4,5,2,-1,-1,4,-5,-11,-10,97,
-19,15,8,1,5,1,6,-2,9,4,-3,-5,3,-4,-5,-4,97,
10,26,8,6,-1,0,8,6,10,8,5,5,13,8,-2,-4,98,
6,33,24,21,14,12,26,21,19,21,17,21,23,14,13,17,98,
4,22,-4,-7,-9,-11,-2,-7,-9,-9,-13,-8,-6,-10,-9,-10,98,
6,17,1,0,1,-1,5,-1,6,4,-3,-1,9,2,-3,-4,98,
0,-13,-3,0,-7,-8,3,-3,1,0,-1,1,7,3,-8,-9,98,
7,8,2,-3,2,-4,2,-4,2,4,-6,-5,3,-4,0,2,98,
24,17,14,8,8,7,10,11,5,6,2,4,9,6,2,6,99,
4,0,17,8,16,13,15,6,10,9,2,4,3,4,8,11,99,
-25,0,7,2,0,-6,-1,-5,-9,-10,-15,-9,-10,-12,-12,-10,99,
17,1,11,5,7,4,7,2,-3,-2,-4,-3,6,4,-8,-8,99,
-24,0,3,2,0,0,3,1,-5,-5,-6,-5,3,-3,-15,-13,99,
9,9,14,5,2,1,8,5,1,0,-3,-3,10,1,-9,-10,99,
