-42,-75,-57,-159,-33,-39,-40,-61,-17,14,-12,-6,-7,-1,26,79,23,
21,65,24,132,4,14,22,36,-9,-24,-14,-24,-29,-40,-45,-96,23,
-38,-76,-21,-152,-29,-37,-32,-48,3,-15,-2,3,-5,2,21,63,23,
10,99,99,112,1,7,14,23,-24,-21,-21,-40,-24,-33,-58,-102,23,
-39,-49,-82,-85,-20,-19,-25,-39,-17,3,1,-6,-4,5,26,64,23,
25,68,33,67,-4,4,11,16,-9,9,-14,-36,-28,-35,-26,-63,23,
-17,-33,-6,-81,-10,-6,-9,-19,-6,17,6,-3,3,11,26,54,24,
36,-13,-2,50,4,8,13,13,0,20,-4,-24,-8,-19,-17,-31,24,
14,10,7,6,-2,4,10,2,-1,18,21,13,19,21,33,56,24,
-9,22,21,-19,-4,-8,-3,-5,-6,-2,-11,-28,-5,-16,-17,-20,24,
18,-34,-2,30,-3,1,6,7,-6,-5,19,9,1,6,28,35,24,
-5,15,-41,41,7,0,-7,-12,16,13,-8,-25,5,-10,-16,-15,24,
53,34,2,46,18,32,31,37,32,37,34,34,14,30,36,39,25,
-18,5,-28,11,-3,-5,-12,-17,1,29,-9,-14,9,4,2,17,25,
19,-2,-19,26,2,11,20,27,26,1,12,15,-11,-6,9,-3,25,
-63,-19,-50,-73,-22,-30,-27,-41,6,-19,-30,-37,-13,-21,-34,-15,25,
44,88,31,105,16,25,36,44,15,24,24,24,9,10,15,2,25,
-43,-59,-31,-69,-8,-23,-19,-33,-6,-16,-16,-21,0,-10,-13,15,25,
42,54,29,65,15,21,33,45,5,37,15,17,1,5,1,-21,26,
-31,6,-45,-80,0,-8,-14,-25,-3,-8,-11,-13,13,8,13,37,26,
1,54,74,97,34,46,37,52,49,44,35,35,-50,15,19,-11,26,
-21,-15,5,-114,-8,-15,-32,-47,16,-8,-14,-18,4,-5,-4,23,26,
50,68,16,94,23,32,32,48,13,16,21,19,-4,-3,-1,-37,26,
-25,-90,-97,-143,-20,-29,-35,-47,-14,-5,-17,-15,7,3,1,43,26,
8,64,-22,95,15,25,32,46,5,12,9,7,-12,-11,-17,-55,27,
8,-65,-36,-149,-5,-17,-21,-38,8,12,-3,-1,14,10,20,65,27,
23,76,93,121,11,20,27,46,11,-12,2,-1,-24,-28,-25,-73,27,
-38,-102,-85,-164,-27,-37,-44,-61,-15,-24,-22,-16,-4,-3,-1,51,27,
61,51,50,159,17,26,32,52,14,-3,4,4,-12,-17,-27,-77,27,
-25,-108,-97,-178,-27,-39,-45,-64,-33,-43,-28,-25,-14,-17,-3,50,27,
26,76,14,169,20,30,43,62,-7,4,13,9,-14,-17,-13,-64,28,
-4,-41,-23,-102,-26,-35,-36,-54,-20,22,-9,-5,16,17,22,79,28,
43,113,101,155,11,21,32,55,-16,32,3,-2,-25,-22,-35,-90,28,
-66,-57,-38,-166,-28,-39,-44,-67,-14,0,-20,-14,2,10,8,68,28,
28,111,106,151,21,29,43,63,-9,-3,4,3,-8,-11,-20,-75,28,
-49,-113,-18,-186,-27,-40,-47,-66,-17,-9,-15,-9,1,6,22,81,28,
21,68,57,192,19,31,42,61,-7,-11,6,-3,-17,-24,-30,-95,29,
-62,-102,-77,-210,-16,-29,-39,-59,12,-24,-6,1,19,25,46,113,29,
72,95,-5,187,19,28,45,63,-3,24,4,-1,-9,-16,-30,-99,29,
-33,-111,-59,-203,-37,-49,-50,-78,-8,-10,-11,-4,7,11,20,87,29,
14,137,-24,208,17,24,37,60,-11,16,-1,-9,-19,-28,-44,-116,29,
-83,-149,-74,-207,-34,-51,-53,-78,-27,-19,-23,-14,6,13,25,100,29,
17,95,15,178,16,27,42,62,-10,-7,-3,-12,-24,-32,-47,-117,30,
-63,-131,-151,-210,-33,-48,-49,-79,-18,-27,-11,1,21,26,44,121,30,
13,124,39,176,3,13,26,48,-14,1,-15,-25,-40,-48,-58,-131,30,
-33,-152,-59,-213,-41,-50,-54,-83,-22,-12,-16,-7,11,18,24,103,30,
29,126,38,201,22,35,44,69,2,1,-2,-12,-19,-27,-51,-122,30,
-33,-82,-47,-223,-19,-32,-52,-77,-12,-11,-8,0,15,24,34,108,30,
72,121,1,172,15,28,24,46,-20,2,-9,-17,-55,-42,-54,-122,31,
-63,-128,-17,-190,-40,-58,-79,-106,-34,-34,-23,-17,5,10,21,92,31,
72,108,28,176,9,20,22,39,-17,-10,-15,-24,-39,-49,-56,-132,31,
-103,-155,6,-243,-39,-51,-67,-92,-12,-24,-21,-16,-6,1,32,91,31,
42,65,3,166,5,16,18,38,-16,19,-12,-22,-26,-28,-41,-104,31,
-43,-85,-18,-184,-47,-53,-67,-95,-16,-17,-21,-14,-10,-3,18,77,31,
40,39,45,168,6,18,16,30,-2,-12,-4,-14,-34,-44,-47,-104,32,
-18,-96,-58,-156,-25,-29,-36,-56,11,5,6,13,15,23,50,111,32,
19,59,7,149,-2,3,14,28,8,-11,0,-14,-22,-35,-39,-93,32,
-29,-88,-42,-182,-29,-33,-39,-56,1,1,4,5,0,17,35,78,32,
19,164,-24,79,-16,-8,-3,7,-27,-32,-26,-37,-42,-52,-57,-102,32,
-27,-70,-72,-132,-34,-34,-36,-49,-22,18,1,9,-8,3,27,66,32,
15,14,-12,42,-21,-15,-3,2,-23,-11,-26,-32,-38,-45,-50,-87,33,
-9,-76,-73,-69,-22,-19,-16,-26,12,3,6,12,-2,6,29,63,33,
-10,14,-2,48,-22,-19,-15,-11,-10,-18,-29,-39,-31,-40,-55,-85,33,
-3,-4,32,-74,-20,-18,-9,-16,-20,4,2,9,-3,4,13,31,33,
-40,5,-17,-24,-23,-24,-23,-23,-36,-31,-33,-37,-24,-32,-41,-56,33,
-28,-45,-3,-34,-14,-8,-8,-6,-3,-6,3,10,-6,2,5,16,33,
-24,-56,23,-12,-20,-19,-23,-28,-25,-27,-30,-36,-11,-22,-41,-43,34,
-8,89,-1,7,-4,4,8,17,-8,3,16,18,7,11,17,15,34,
-7,-42,-49,-78,-17,-27,-26,-33,-13,-14,-25,-32,-12,-15,-35,-32,34,
8,10,48,32,-8,2,10,17,-16,4,7,9,-4,-1,-2,-14,34,
-91,-83,-20,-85,-34,-41,-46,-56,-33,-25,-39,-51,-15,-27,-37,-26,34,
37,6,21,69,-10,-3,7,19,-27,-18,-1,-1,-8,-7,-2,-20,34,
-61,-59,-26,-116,-45,-51,-60,-69,-33,-18,-44,-58,-23,-34,-43,-28,35,
53,42,4,100,1,13,12,27,-10,-11,5,-2,-6,-3,-6,-27,35,
-69,-122,-98,-132,-32,-38,-44,-57,-32,-2,-29,-36,-13,-20,-20,2,35,
33,3,37,86,-10,1,7,19,4,-13,-2,-1,-18,-16,-13,-41,35,
-18,-59,-82,-124,-42,-51,-57,-73,-43,-13,-41,-41,-20,-27,-31,-4,35,
19,120,18,70,-7,8,12,25,-13,13,2,-2,-22,-22,-24,-57,35,
-2,-22,-58,-129,-24,-30,-38,-56,-26,-18,-19,-22,-1,-5,-5,30,36,
4,66,23,138,-1,10,16,34,-17,-6,5,3,-15,-9,-16,-50,36,
-53,-81,-42,-120,-21,-28,-39,-54,-15,-24,-11,-14,6,6,6,43,36,
43,104,95,116,3,10,16,35,-10,30,-2,-9,-21,-18,-20,-66,36,
-27,-117,-16,-170,-33,-48,-51,-68,-22,-22,-19,-17,6,4,1,54,36,
31,93,-37,112,2,15,13,34,-14,-5,-1,-3,-17,-18,-37,-78,36,
-1,-106,-83,-151,-26,-35,-43,-64,-8,-32,-16,-12,2,0,5,48,37,
23,29,0,170,5,17,24,43,-4,-11,-3,-4,-18,-22,-20,-70,37,
-55,-141,-91,-139,-40,-49,-59,-77,-20,-19,-27,-25,-3,-3,14,66,37,
38,59,6,131,-2,10,15,34,-18,-34,-13,-18,-31,-40,-46,-103,37,
