Time,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15
0.0,-20.921755134264377,-18.00943466068681,-9.002697074237354,-15.487373237018485,-13.737531551594225,-13.610038941092897,-12.53346292538294,-12.345321345524978,-12.041064827594605,-17.423914125529592,-15.951005816656906,-16.744077712282316,-20.87602472243637,-11.51941493870141,88.66770422596201
0.002,-21.20053602840105,-18.284453667380095,-9.630302259941187,-15.69701688975925,-13.889299613644853,-13.634751092361846,-12.619367247154278,-12.43135942158067,-12.56795781954125,-17.64135627241136,-16.481875121384583,-17.103431103292856,-23.370786785598945,-12.19045028149047,88.6087840903432
0.004,-21.47931692253825,-18.5594726740739,-10.257907445646202,-15.906660542500411,-14.04106767569577,-13.659463243630842,-12.70527156892578,-12.517397497636523,-13.094850811488888,-17.85879841929354,-17.01274442611326,-17.462784494304074,-25.865548848766217,-12.861485624280794,88.54986395472429
0.006,-21.74074888785787,-18.84315641929933,-10.855166004445843,-16.07294527524488,-14.179821031551887,-13.684176904305852,-12.812841249196044,-12.616432295143259,-13.60439805298766,-18.058878282586058,-17.52624525292153,-17.83078872466404,-28.087155240722815,-13.567188939871697,88.53860858005037
0.008,-21.775287549430654,-19.240159619126423,-11.055544357640997,-15.67217202369686,-14.148365049593538,-13.708910305341751,-13.203755498939106,-12.885441221823354,-13.887093558180267,-18.031890185333722,-17.812597108294124,-18.311930632897027,-26.736368585834782,-14.726288022175282,89.15072397349755
0.01,-21.809826211003507,-19.637162818954263,-11.255922710836527,-15.271398772148087,-14.11690906763513,-13.733643706377698,-13.594669748682902,-13.154450148503956,-14.169789063373404,-18.004902088081337,-18.098948963667258,-18.79307254113092,-25.385581930944202,-15.885387104481048,89.76283936694588
0.012,-21.844364872576357,-20.034166018782102,-11.45630106403206,-14.870625520599313,-14.085453085676722,-13.758377107413644,-13.9855839984267,-13.42345907518456,-14.452484568566542,-17.97791399082895,-18.385300819040392,-19.274214449364813,-24.034795276053625,-17.044486186786813,90.37495476039422
0.014,-21.878903534149142,-20.431169218609195,-11.656679417227213,-14.469852269051295,-14.053997103718372,-13.783110508449543,-14.37649824816976,-13.692468001864656,-14.735180073759146,-17.950925893576613,-18.671652674412986,-19.755356357597798,-22.68400862116559,-18.203585269090397,90.9870701538414
0.016,-21.02054655613529,-20.23287133296149,-11.440429047254076,-13.652369519045072,-13.665286828858466,-13.569759141587125,-14.826725119656253,-14.13985763608963,-14.660680292393527,-17.745071078627976,-18.60049615993754,-19.58148554679142,-21.15437609383196,-18.648207342683772,92.25330982544676
0.018000000000000002,-20.13940259822174,-20.01938117481565,-11.21354618013393,-12.824252210480854,-13.267459311142277,-13.35033177594053,-15.278465668060322,-14.591799602543697,-14.577064774032205,-17.53465152831703,-18.520215918481536,-19.390898603661082,-19.620179363113497,-19.074595736421948,93.536242956083
