Time,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15
0.0,57.4628632480847,58.67262792365729,44.55250748369943,39.741035711026974,49.55059352011868,49.11373429662737,54.31250017485485,57.54585735369071,50.04672340531245,48.28214978835729,58.22656842607555,59.628073589961545,56.18897049486295,61.89874289766087,-415.57485930662347
0.002,58.477238339077786,59.26338584169779,45.01912702853394,40.75483771415513,50.566955826879465,50.06495597373626,55.64080950679238,58.262172498006876,50.8716989247971,49.17889695381287,59.24734775128049,60.69852185093657,60.49573686767072,64.67393699665475,-410.15375565773263
0.004,59.49161343007278,59.85414375973941,45.485746573369326,41.7686397172852,51.583318133642166,51.01617765084694,56.96911883873241,58.97848764232439,51.69667444428332,50.07564411927013,60.268127076487346,61.76897011191361,64.8025032404866,67.44913109565385,-404.73265200883156
0.006,60.50598852106778,60.44490167778102,45.95236611820471,42.78244172041526,52.59968044040486,51.96739932795762,58.29742817067245,59.69480278664191,52.521649963769526,50.972391284727394,61.288906401694206,62.83941837289065,69.10926961330247,70.22432519465296,-399.3115483599305
0.008,61.346152573438346,60.82114179944759,46.55368700644716,43.82350137791092,53.56271390955422,52.91900344560902,59.58583900242139,60.47869323004278,53.467957283356945,51.8964249297527,62.35044534883288,64.0178203559981,72.86572416901323,72.79851615931095,-394.17482950527585
0.01,61.56902438357905,60.43726836821227,47.63230310492163,44.961144688864316,54.336784164864035,53.87196268737993,60.73287512658917,61.502027213999654,54.8441867222999,52.91714436627369,63.55641026699656,65.5787411262022,74.67222642441591,74.6604808697087,-390.04578805543406
0.012,61.79189619371975,60.05339493697696,48.71091920339611,46.09878799981771,55.11085442017385,54.824921929150825,61.87991125075696,62.525361197956535,56.22041616124285,53.93786380279468,64.76237518516024,67.13966189640632,76.47872867981859,76.52244558010646,-385.91674660559227
0.014,62.014768003860034,59.66952150574237,49.78953530186855,47.236431310768964,55.8849246754822,55.77788117091993,63.026947374922585,63.548695181911484,57.59664560018322,54.95858323931375,65.96834010332164,68.7005826666075,78.28523093521787,78.38441029050071,-381.78770515575826
0.016,62.222725794721484,59.27831132767233,50.78497750546658,48.22269960800473,56.530369580784004,56.6249403031982,64.02261633192036,64.42824204121658,58.88973755873599,55.827943424379356,67.0078078727187,70.07986012380726,79.78881930624645,79.92831275008558,-378.07683426210104
0.018000000000000002,62.32550202938258,58.83535852844329,51.19383338819781,48.14139120344378,56.268680451500934,56.72513582281344,63.95076392512744,64.29372600779797,59.59650001064894,55.629838071462686,66.87304964157904,70.17809281517559,79.15609866783852,79.22907190385196,-377.3151234193409
0.02,62.42827826404348,58.392405729215085,51.602689270928266,48.06008279888298,56.006991322218354,56.82533134242849,63.87891151833466,64.1592099743796,60.30326246256056,55.431732718546385,66.73829141043963,70.27632550654374,78.52337802943177,78.52983105761965,-376.5534125765823
0.022,62.53105449870457,57.949452929986045,52.0115451536595,47.97877439432203,55.745302192935284,56.925526862043725,63.80705911154174,64.024693940961,61.01002491447351,55.233627365629715,66.60353317929997,70.37455819791208,77.89065739102384,77.83059021138602,-375.79170173382215
0.024,62.61663321954862,57.52208381723584,52.39974328566559,47.87853744677463,55.47848968318501,57.01024371253265,63.72318125746949,63.87125112182916,61.68406037717504,55.00797015058836,66.45158009261256,70.43662022207597,77.23384495767296,77.11071088064237,-375.07169217614927
0.026000000000000002,62.11102902954276,57.63042057641278,52.07780916627594,47.12761161129135,55.03555549618489,56.56286477478543,63.2259158054869,63.06717982290628,61.23307062104457,53.83518823929853,65.70853547592208,69.25527691726109,75.74885133409519,75.68136159523246,-375.7852088459488
0.028,61.60542483953596,57.73875733558993,51.75587504688568,46.37668577580666,54.59262130918393,56.115485837037376,62.728650353503376,62.2631085239819,60.78208086491325,52.6624063280065,64.9654908592302,68.07393361244397,74.26385771051463,74.25201230981986,-376.49872551574964
0.03,61.09982064952914,57.84709409476708,51.43394092749542,45.62575994032197,54.149687122182975,55.66810689928932,62.231384901519846,61.45903722505751,60.33109110878193,51.48962441671446,64.22244624253833,66.89259030762686,72.77886408693408,72.82266302440726,-377.21224218555045
0.032,60.59421645952329,57.95543085394402,51.11200680810577,44.8748341048387,53.70675293518285,55.2207279615421,61.73411944953725,60.654965926134636,59.880101352651465,50.31684250542463,63.47940162584784,65.71124700281197,71.29387046335631,71.39331373899735,-377.92575885534995
0.034,60.60263249252431,59.203747163622936,51.58831597967078,44.97918595572469,54.062262960006905,55.17334075822784,61.63692367946994,60.4216906016573,60.17071956610721,50.28398563485934,63.933346999182746,65.49937023351974,71.29055500773437,71.55954432458451,-378.1367811149359
0.036000000000000004,60.64834462877567,60.53477771899826,52.122543814482455,45.14559475198131,54.47570622642526,55.154976018153306,61.5687560283291,60.22983089595327,60.51514711656365,50.333839054888884,64.47414316215476,65.3578356849968,71.39474664903676,71.84154644784532,-378.3113435572476
0.038,60.69405676502695,61.86580827437107,52.65677164929313,45.31200354823762,54.88914949284284,55.13661127807881,61.50058837718838,60.03797119024959,60.85957466701943,50.38369247491834,65.01493932512575,65.21630113647412,71.49893829033896,72.1235485711056,-378.485905999559
0.04,60.73976890127831,63.19683882974639,53.19099948410481,45.47841234449424,55.30259275926119,55.11824653800428,61.43242072604753,59.84611148454556,61.20400221747586,50.43354589494788,65.55573548809775,65.07476658795117,71.60312993164135,72.40555069436643,-378.66046844187076
0.042,62.06347079514627,65.09109810389121,54.5434600355652,46.20790336847076,56.483394429593474,56.0203103503414,61.92737691320846,60.52369799018081,62.36690571906286,51.35289483652031,66.81300743779964,66.05822841695992,72.52604199221626,73.65951136349756,-378.28213669227176
0.044,63.63708576408521,67.09549771385166,56.05592738920959,47.0475060816907,57.81425434355394,57.102365534710664,62.53245292663345,61.37130618416696,63.68986358775169,52.44227510913754,68.21038744862422,67.2616852048308,73.60905622605524,75.10354018269929,-377.79568554119373
0.046,65.21070073302711,69.09989732381587,57.56839474285684,47.887108794912216,59.145114257516916,58.18442071908197,63.137528940059575,62.218914378154714,65.01282145644299,53.53165538175683,69.60776745945141,68.46514199270395,74.69207045989626,76.54756900190374,-377.30923439011485
0.048,66.784315701969,71.10429693378008,59.08086209650408,48.72671150813373,60.47597417147989,59.26647590345327,63.742604953485696,63.06652257214247,66.33577932513431,54.62103565437611,71.00514747027862,69.6685987805771,75.77508469373726,77.9915978211082,-376.8227832390359
0.05,67.77182844248232,71.75420098869631,59.87138365297035,49.2964543622713,61.582228271792964,60.44023822547045,64.71063334290173,64.18669144471514,66.93700593568904,55.169446860860276,71.90687774573139,70.64768493504702,76.72416248742445,79.16616615342991,-376.11803680014293
0.052000000000000005,68.55396637277558,71.92947919496129,60.40892974902357,49.77163620869218,62.60977873626547,61.646135446620036,65.8058430869085,65.40236771331027,67.2853322619913,55.52829827059903,72.63492847280409,71.54814986267606,77.62630790371594,80.24631342118302,-375.3367979830712
0.054,69.33610430306884,72.10475740122627,60.94647584507679,50.24681805511305,63.63732920073797,62.85203266776962,66.90105283091526,66.6180439819054,67.63365858829356,55.887149680337785,73.36297919987678,72.44861479030509,78.52845332000744,81.32646068893612,-374.5555591659995
