-5,-1,0,-2,-3,-9,-17,-16,-9,-4,-4,-8,-14,-17,-18,-14,10,
6,8,12,12,6,11,1,2,2,12,7,5,5,3,9,11,10,
2,1,5,-1,-1,-2,-9,-10,-3,4,-1,-7,2,-2,-1,-5,10,
-17,-19,-16,-22,-23,-21,-30,-32,-30,-27,-26,-30,-19,-27,-32,-34,10,
-20,-16,-16,-14,-16,-16,-21,-21,-23,-20,-19,-21,-22,-27,-24,-28,10,
-5,-9,-5,-3,-4,-7,-10,-8,-7,-5,-14,-7,-7,-11,0,-3,10,
0,4,7,10,3,0,-1,-3,-1,-1,1,1,0,-2,4,4,11,
13,13,14,19,11,16,9,7,5,7,9,11,6,6,9,9,11,
0,6,6,11,10,10,8,3,-4,0,9,8,-13,1,6,5,11,
9,8,15,16,17,18,24,25,10,13,13,15,15,13,10,12,11,
4,6,2,7,3,7,4,6,-3,-2,13,9,-3,4,2,1,11,
17,17,14,18,18,19,22,24,12,16,20,20,9,11,19,24,11,
16,20,13,18,11,9,20,19,9,12,24,14,13,15,19,17,12,
8,10,-3,4,-4,-6,-1,2,-1,1,15,7,3,2,-5,1,12,
-1,6,-4,2,0,-4,1,-2,0,4,15,9,0,-3,2,2,12,
-3,3,-6,0,-3,-8,-1,-5,-9,-5,8,4,2,-7,-3,-3,12,
-5,3,-6,-1,-15,-13,-6,-6,-9,-8,9,4,5,-1,-4,-5,12,
7,7,7,5,4,7,9,9,9,10,11,10,10,10,16,14,12,
-5,-2,-8,-2,-9,-5,-2,-8,-4,-2,8,5,-2,-1,4,1,13,
9,8,8,11,7,12,20,18,6,11,16,15,15,12,6,7,13,
-3,0,-6,-6,-14,-11,-16,-16,-16,-10,3,-5,-17,-13,-20,-17,13,
-19,-23,-28,-36,-18,-20,-27,-31,-23,-22,-32,-34,-29,-35,-21,-28,13,
-61,-74,-76,-90,-59,-57,-69,-74,-65,-66,-99,-93,-66,-86,-61,-78,13,
-51,-64,-46,-56,-30,-28,-39,-40,-34,-33,-78,-55,-30,-46,-23,-35,13,
-92,-93,-48,-46,-39,-41,-36,-31,-37,-35,-54,-32,-30,-31,-26,-21,14,
99,112,152,171,114,119,138,145,111,125,172,177,122,141,121,150,14,
223,273,244,276,185,187,206,212,185,197,322,280,198,241,180,219,14,
158,207,167,185,127,130,145,146,133,135,235,180,130,149,131,142,14,
70,107,62,58,46,48,54,46,44,50,108,50,52,59,42,37,14,
-1,1,-22,-29,-9,-8,-11,-16,-7,-12,-12,-39,-11,-26,-8,-24,14,
-47,-61,-68,-73,-52,-46,-53,-55,-56,-58,-76,-74,-48,-63,-44,-58,15,
-27,-45,-42,-49,-27,-21,-30,-29,-28,-31,-57,-50,-56,-38,-24,-34,15,
-32,-39,-44,-45,-38,-38,-39,-39,-43,-43,-53,-48,-34,-41,-41,-44,15,
-25,-32,-34,-37,-21,-22,-24,-24,-25,-26,-45,-42,-15,-30,-17,-26,15,
-22,-26,-27,-30,-26,-25,-29,-29,-19,-23,-36,-31,-13,-20,-22,-26,15,
-23,-27,-27,-30,-19,-18,-30,-31,-8,-15,-38,-30,-13,-19,-19,-27,15,
-24,-25,-27,-29,-22,-23,-36,-38,-12,-15,-39,-30,-20,-23,-30,-29,16,
-27,-29,-31,-30,-25,-22,-31,-34,-11,-17,-39,-32,-21,-27,-18,-26,16,
-17,-23,-21,-25,-20,-19,-24,-24,-11,-13,-32,-22,-12,-22,-17,-16,16,
-14,-22,-19,-22,-14,-14,-22,-20,-6,-11,-32,-22,-8,-17,-15,-19,16,
-27,-27,-31,-31,-29,-29,-38,-38,-20,-27,-37,-30,-24,-26,-30,-30,16,
-24,-27,-27,-28,-19,-19,-31,-28,-5,-12,-32,-28,-17,-23,-16,-21,16,
-21,-25,-30,-30,-27,-28,-31,-34,-15,-19,-30,-26,-20,-20,-18,-18,17,
-19,-21,-22,-26,-20,-20,-16,-18,-6,-9,-30,-22,-16,-20,-17,-17,17,
-26,-29,-23,-30,-23,-24,-20,-21,-11,-18,-35,-24,-12,-19,-16,-20,17,
-19,-24,-22,-24,-12,-14,-13,-9,0,-10,-29,-17,-8,-15,2,-4,17,
-20,-23,-20,-25,-19,-22,-16,-15,-6,-10,-29,-18,-4,-12,-14,-14,17,
-26,-27,-28,-31,-19,-19,-19,-21,-4,-11,-33,-22,-8,-14,-16,-18,17,
-26,-27,-28,-27,-23,-29,-23,-22,-11,-16,-38,-25,-11,-18,-17,-21,18,
-23,-26,-36,-38,-29,-24,-23,-27,-13,-21,-43,-31,-31,-25,-12,-20,18,
-18,-21,-31,-36,-22,-21,-22,-22,-11,-17,-41,-24,-18,-22,-14,-18,18,
-29,-33,-38,-44,-30,-33,-35,-35,-21,-26,-49,-33,-29,-34,-30,-30,18,
-31,-35,-49,-48,-34,-35,-35,-37,-31,-30,-59,-39,-29,-36,-31,-34,18,
-29,-36,-49,-49,-35,-33,-30,-29,-28,-26,-59,-36,-26,-32,-23,-30,18,
-36,-42,-45,-51,-33,-34,-33,-29,-29,-25,-67,-43,-30,-39,-30,-36,19,
-35,-41,-42,-50,-38,-38,-31,-31,-30,-29,-70,-45,-26,-38,-35,-41,19,
-42,-48,-44,-50,-38,-36,-35,-33,-32,-29,-69,-40,-23,-32,-28,-36,19,
-55,-57,-60,-63,-52,-56,-51,-52,-50,-44,-83,-56,-45,-51,-54,-56,19,
-50,-58,-55,-60,-44,-48,-45,-47,-47,-37,-82,-53,-43,-51,-44,-47,19,
-46,-50,-40,-45,-31,-33,-29,-30,-35,-25,-65,-38,-30,-36,-27,-31,19,
-25,-33,-23,-21,-21,-23,-16,-12,-17,-13,-46,-19,-18,-21,-13,-14,20,
-22,-22,-23,-19,-24,-28,-21,-14,-20,-20,-36,-17,-47,-20,-21,-18,20,
-20,-15,-15,-10,-11,-18,-10,-10,-4,-7,-20,-2,-6,-8,-12,-7,20,
-13,-3,-7,5,1,-10,0,1,6,7,2,16,1,6,-4,3,20,
8,12,14,23,12,8,16,19,25,22,23,29,22,22,6,19,20,
2,11,3,18,2,-6,4,8,12,10,21,17,5,13,1,6,20,
6,15,8,20,11,3,18,20,18,19,28,26,13,17,10,16,21,
3,17,10,22,12,8,14,17,14,18,33,30,16,20,12,21,21,
