Time,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15
0.0,-7.781042318242746,-7.893710155475535,-5.897261534993722,-11.871266386150717,0.34066017046140046,-0.48893942625872133,-1.987520995251032,-3.4641217058114795,-3.7617867633204036,3.4024088764432268,3.4129907934379484,-2.6766486904572213,-5.078358437655487,6.308364969283169,3.741593931973002
0.002,-8.580169236236024,-7.582542608306956,-6.203221148819788,-12.186576435222777,-0.08613992872151616,-0.7372456780263839,-2.542809279105186,-4.006909477098389,-4.389178467677431,2.418910156201113,2.682204101792471,-3.2223707273086526,-5.994933094949284,5.329928123244033,3.49850611707207
0.004,-9.379296154229687,-7.271375061138227,-6.509180762646002,-12.501886484294989,-0.5129400279046383,-0.9855519297941658,-3.098097562959608,-4.5496972483855584,-5.016570172034761,1.4354114359585255,1.9514174101466415,-3.7680927641603463,-6.911507752243523,4.351491277204426,3.2554183021710212
0.006,-10.178423072222964,-6.960207513969648,-6.815140376472068,-12.81719653336705,-0.9397401270875549,-1.2338581815618284,-3.6533858468137614,-5.092485019672467,-5.6439618763917885,0.45191271571641156,1.2206307185011638,-4.313814801011778,-7.82808240953732,3.373054431165291,3.0123304872700896
0.008,-10.977549990216627,-6.6490399668009195,-7.121099990298282,-13.13250658243926,-1.3665402262706772,-1.4821644333296105,-4.208674130668183,-5.635272790959638,-6.2713535807491185,-0.5315860045261758,0.48984402685533457,-4.859536837863471,-8.744657066831559,2.3946175851256837,2.7692426723690406
0.01,-11.480814032292194,-6.160137956985721,-7.130539754159817,-12.79583499595445,-1.4377146324189691,-1.9084759264813413,-4.527234107027752,-5.763469253848791,-6.721248023898081,-1.5744683619146034,0.05527752883082626,-5.168269870791036,-8.416159026025865,1.9497228489288276,2.5851519881382914
0.012,-11.975376225076182,-5.666008462974723,-7.13125834596345,-12.439987479011648,-1.4984294593602443,-2.3400228679093553,-4.838831486108121,-5.879471854726131,-7.165921959364596,-2.619097296866686,-0.3705766105578554,-5.470032638897359,-8.051041199981267,1.520520527727344,2.4027965136330725
0.014,-12.46993841786017,-5.171878968963726,-7.131976937767083,-12.084139962068846,-1.5591442863015197,-2.771569809337369,-5.1504288651884895,-5.995474455603472,-7.61059589483111,-3.663726231818768,-0.7964307499465371,-5.771795407003681,-7.685923373936669,1.0913182065258604,2.220441039127853
0.016,-12.96450061064392,-4.677749474952965,-7.132695529570717,-11.728292445126216,-1.6198591132427658,-3.203116750765175,-5.462026244268709,-6.111477056480757,-8.05526983029741,-4.708355166770347,-1.2222848893350136,-6.073558175109859,-7.320805547892247,0.6621158853245834,2.0380855646227216
0.018000000000000002,-12.925348248054949,-4.076895822657499,-7.079925944283923,-11.426052542208296,-1.7341021152777925,-3.7416352917838127,-5.453464162917088,-6.0141765186375755,-8.179733032306595,-5.058552886108329,-1.381226088167536,-6.322052825266274,-6.207762051122192,0.7670944983663228,1.7486170435922257
0.02,-12.810177195086348,-3.4608411033069446,-7.019537864930851,-11.131448145145711,-1.855969308424052,-4.295390143723134,-5.399300734085475,-5.886494524834202,-8.258587583852886,-5.309840521322912,-1.5021500135675923,-6.562960325091414,-4.988189081964313,0.9481582296386175,1.4438920648965246
0.022,-12.695006142117691,-2.8447863839560927,-6.95914978557775,-10.836843748082984,-1.9778365015703703,-4.849144995662723,-5.345137305253835,-5.758812531030766,-8.337442135399215,-5.561128156537618,-1.6230739389677067,-6.803867824916669,-3.768616112805847,1.1292219609109992,1.1391670862006764
0.024,-12.57983508914909,-2.2287316646055384,-6.898761706224678,-10.542239351020399,-2.09970369471663,-5.402899847602044,-5.290973876422221,-5.631130537227392,-8.416296686945506,-5.812415791752202,-1.743997864367763,-7.044775324741808,-2.5490431436479684,1.3102856921832937,0.8344421075049753
0.026000000000000002,-12.512691932824781,-2.0408178559252463,-7.218785920248737,-10.628265365828932,-2.4594585043041928,-6.051882218930273,-5.522503677859247,-5.7415920437918455,-8.638124358862758,-5.9686598185147455,-2.150460813265729,-7.571176141454118,-2.13798093830358,1.2534999553910513,0.4343635623507934
0.028,-12.459156680549746,-1.974210638602001,-7.64659361739667,-10.822136664001334,-2.8866148052169907,-6.727845720752035,-5.834979894539321,-5.919527542127417,-8.900461081551901,-6.097974822882424,-2.6378264854883446,-8.178466731284686,-1.9559967827072462,1.1293235359802831,0.007268173366663966
0.03,-12.405621428274737,-1.9076034212787878,-8.074401314544396,-11.016007962173642,-3.3137711061295825,-7.4038092225734715,-6.1474561112192445,-6.097463040462903,-9.162797804240919,-6.22728982725004,-3.125192157710726,-8.78575732111496,-1.774012627111,1.0051471165695747,-0.4198272156172598
0.032,-12.352086175999702,-1.8409962039555423,-8.50220901169233,-11.209879260346044,-3.7409274070423804,-8.079772724395234,-6.459932327899319,-6.275398538798473,-9.425134526930062,-6.356604831617719,-3.612557829933342,-9.393047910945528,-1.592028471514666,0.8809706971588065,-0.8469226046013894
0.034,-11.882030859486719,-1.7744900807384845,-8.554729008032815,-10.94526599878138,-3.709543967891987,-8.130436962651942,-6.522547169533162,-6.120096002528226,-9.312493245418343,-6.319211385682828,-3.808237404723957,-9.583533630750674,-2.1188402035938187,1.173674478018951,-0.8156016821486468
0.036000000000000004,-11.218760912414291,-1.708030852886227,-8.433161173580475,-10.467971686692044,-3.465453881259718,-7.891038424654077,-6.469256734529597,-5.81021156427337,-9.025907794657419,-6.204485502725402,-3.8686101206298593,-9.580672604764633,-2.9744469862301384,1.6597599487388752,-0.5716313680787095
0.038,-10.555490965342186,-1.6415716250340013,-8.311593339128192,-9.990677374602937,-3.2213637946275666,-7.651639886656328,-6.415966299526058,-5.500327126018664,-8.739322343896632,-6.089759619768031,-3.9289828365357327,-9.577811578778592,-3.8300537688660463,2.145845419458565,-0.3276610540088898
0.04,-9.892221018269758,-1.5751123971817438,-8.190025504675852,-9.5133830625136,-2.9772737079952973,-7.412241348658464,-6.362675864522493,-5.190442687763809,-8.452736893135707,-5.975033736810604,-3.9893555524416353,-9.574950552792549,-4.685660551502366,2.6319308901784892,-0.08369073993895249
0.042,-9.265131044025612,-1.5445692526797428,-8.140069874554657,-9.251172015207606,-2.80491230912339,-7.1012714996360895,-6.130501323769118,-4.95247643035256,-8.094718950339725,-5.7170520611861875,-3.870734149681076,-9.249751852990526,-5.863727782743711,3.1896266305711554,0.2317557731789878
0.044,-8.66349512146185,-1.5392945031011804,-8.14049628199392,-9.14028060993966,-2.6830148985431737,-6.739948383123141,-5.772474690917469,-4.765107477163281,-7.68644540474046,-5.358284230543915,-3.6261832563542793,-8.697775763202959,-7.268658780923545,3.797703047414757,0.5974886387243805
0.046,-8.0618591988978,-1.5340197535226157,-8.140922689433182,-9.02938920467166,-2.5611174879628993,-6.378625266610019,-5.4144480580656476,-4.577738523973912,-7.278171859140998,-4.999516399901469,-3.3816323630273644,-8.145799673415127,-8.673589779104056,4.405779464258651,0.9632215042699493
0.048,-7.460223276334039,-1.5287450039440533,-8.141349096872446,-8.918497799403712,-2.439220077382683,-6.017302150097071,-5.056421425213998,-4.3903695707846335,-6.869898313541733,-4.6407485692591965,-3.137081469700567,-7.593823583627559,-10.07852077728389,5.013855881102252,1.3289543698153419
0.05,-7.458120608426337,-1.673355457198771,-8.711016856512453,-9.586714554681953,-2.766814573261568,-5.985630766353014,-4.998224695029672,-4.502839817287923,-6.821353675438061,-4.4617973281488075,-3.1023852512632315,-7.191750664654575,-10.584604916065063,5.112540634934161,1.4548417705875476
0.052000000000000005,-8.077756130532567,-1.9734024170953268,-9.871008981397345,-11.062895328304045,-3.5605488239867857,-6.295820438813897,-5.250962678722745,-4.926254419027959,-7.14586123770038,-4.469322550256916,-3.285316103081751,-6.945132885786058,-10.158551571024542,4.682967367864758,1.332000541224377
0.054,-8.697391652639094,-2.273449376992027,-11.031001106282796,-12.539076101926847,-4.354283074712385,-6.60601011127493,-5.503700662415939,-5.349669020768198,-7.470368799962856,-4.476847772365028,-3.4682469549003594,-6.698515106917421,-9.732498225983818,4.253394100795147,1.209159311861147
0.056,-9.317027174745624,-2.573496336888727,-12.190993231168246,-14.01525687554965,-5.148017325437985,-6.916199783735962,-5.756438646109134,-5.773083622508438,-7.794876362225331,-4.484372994473141,-3.6511778067189673,-6.451897328048785,-9.306444880943094,3.823820833725536,1.086318082497917
0.058,-9.720031314158753,-2.6326411824241513,-12.941318120497506,-15.154165399891237,-5.724935249013819,-7.00957862768221,-5.8888625244756305,-5.883421510064484,-7.926761431078377,-4.347355555303164,-3.641435671101145,-6.133066608121263,-8.446666889338301,3.3942158175629458,1.0356453248108786
0.06,-9.790962347206506,-2.322508444760747,-13.063666260586324,-15.77607106842763,-5.969496565840714,-6.770609293707554,-5.836857544018942,-5.513845750219419,-7.763376493586575,-3.988769431410468,-3.3363461271100694,-5.703541050912188,-6.922034669775041,2.964562133382304,1.0955992375222594
0.062,-9.861893380254227,-2.0123757070974917,-13.18601440067508,-16.397976736963724,-6.214057882667492,-6.531639959733012,-5.7848525635622785,-5.144269990374532,-7.599991556094851,-3.630183307517944,-3.0312565831191414,-5.274015493703319,-5.397402450212514,2.5349084492018688,1.1555531502336116
0.064,-9.93282441330198,-1.7022429694340873,-13.308362540763897,-17.019882405500116,-6.458619199494388,-6.2926706257583565,-5.73284758310559,-4.774694230529468,-7.436606618603048,-3.271597183625248,-2.726167039128066,-4.844489936494242,-3.8727702306492526,2.1052547650212268,1.2155070629449927
0.066,-9.912779537973613,-1.6291583630695141,-13.02961105705426,-17.240767542167884,-6.466219148546551,-5.926128500253268,-5.589814405484492,-4.241174174116986,-7.145717903523524,-2.8765760620428966,-2.31176737336495,-4.3967920271963905,-2.6398395388452407,1.8396538053590201,1.2936003844640316
0.068,-9.679139051675056,-2.112621543232864,-11.80914741312113,-16.520126212709076,-5.917475016735961,-5.260067646806387,-5.233062851911804,-3.322741421414685,-6.555472493237388,-2.3960119024058812,-1.6407265521362153,-3.906428595602401,-2.091773303517909,1.9592201119573018,1.4142818831838113
0.07,-9.445498565376614,-2.5960847233959803,-10.588683769188586,-15.799484883250619,-5.368730884925634,-4.594006793359828,-4.876311298339288,-2.4043086687128272,-5.965227082951536,-1.9154477427690975,-0.9696857309078035,-3.416065164008648,-1.5437070681908407,2.078786418555526,1.534963381903533
0.07200000000000001,-9.211858079078059,-3.0795479035593294,-9.368220125255455,-15.078843553791813,-4.819986753115045,-3.9279459399129464,-4.5195597447666005,-1.485875916010527,-5.374981672665401,-1.4348835831320823,-0.29864490967906887,-2.925701732414659,-0.9956408328635089,2.1983527251538075,1.6556448806233128
0.074,-9.238008376756218,-3.8969055767991514,-8.395046880787108,-14.518988829038197,-4.407287380963448,-3.472123500510107,-4.348371575313519,-0.7901076825432407,-4.982655852102822,-1.1521812672101472,0.22396181217375408,-2.596126738354607,-0.5959637716534705,2.2313451508317805,1.7144380815149611
0.076,-10.286668554958398,-6.028437729198917,-8.395183285495003,-14.591973689470837,-4.530046229521314,-3.8437778958708084,-4.907541853613538,-0.9707241593989671,-5.369321237247482,-1.6482428746286948,0.16234714289276214,-2.8993985433066736,-0.7803312803669847,1.9235916605797099,1.529645289672712
0.078,-11.335328733161083,-8.159969881599707,-8.395319690202896,-14.664958549903513,-4.652805078079239,-4.215432291231688,-5.466712131913827,-1.1513406362547802,-5.755986622392328,-2.144304482047481,0.10073247361174056,-3.2026703482588856,-0.9646987890805878,1.6158381703274909,1.3448524978303737
0.08,-12.383988911363263,-10.291502033999473,-8.39545609491079,-14.737943410336154,-4.775563926637106,-4.587086686592389,-6.025882410213846,-1.3319571131105068,-6.142652007536987,-2.6403660894660286,0.03911780433074866,-3.505942153210952,-1.149066297794102,1.30808468007542,1.1600597059881244
0.082,-13.41971288524675,-12.338555773522316,-8.48008073456005,-14.862945554927792,-4.963333985520974,-5.004254196132542,-6.6110954879478845,-1.5841172741302953,-6.5553556557432575,-3.1559359970770924,-0.06802168764171235,-3.8417337605510475,-1.3594360149058429,0.9743232368849867,0.9687346051664802
0.084,-14.346898949719957,-13.676815024507775,-9.273582272253352,-15.424385400755204,-5.696563955431752,-5.803287834395848,-7.414814004832935,-2.436546394964319,-7.186526681830384,-3.835185301422988,-0.557125545610295,-4.450374441584233,-1.78797060247974,0.42234872514010724,0.7226018387625008
0.08600000000000001,-15.274085014193613,-15.015074275493877,-10.067083809947036,-15.985825246582886,-6.429793925342883,-6.602321472659538,-8.218532521718371,-3.288975515798753,-7.817697707917814,-4.51443460576921,-1.046229403579113,-5.059015122617712,-2.2165051900538435,-0.12962578660503787,0.47646907235840297
0.088,-16.20127107866727,-16.35333352647998,-10.860585347640718,-16.54726509241057,-7.163023895254015,-7.401355110923229,-9.022251038603809,-4.141404636633187,-8.448868734005243,-5.193683910115434,-1.5353332615479314,-5.667655803651192,-2.6450397776279466,-0.681600298350183,0.2303363059543051
0.09,-17.112610399700415,-17.669400466603943,-11.643940297148877,-17.10363391511574,-7.889280015953492,-8.191512629172461,-9.817730312390223,-4.986863074928694,-9.074970672784445,-5.868495296847193,-2.0231715441333016,-6.272493903864786,-3.069135919433914,-1.227868692223361,-0.016433758945602693
0.092,-16.514547408023624,-16.87164979710879,-11.46083272199402,-17.17698778541381,-7.951276999257329,-8.136219716056527,-9.82842168100895,-5.168364001411315,-9.218242045469902,-6.120595030820426,-2.3904637714643986,-6.515136181001872,-3.070470101832292,-1.2306293588012673,-0.32390650558458844
0.094,-15.91648441634712,-16.073899127614023,-11.277725146839252,-17.250341655711843,-8.013273982561136,-8.08092680294062,-9.839113049627668,-5.349864927893849,-9.36151341815529,-6.372694764793538,-2.757755998795318,-6.757778458138842,-3.07180428423067,-1.2333900253791723,-0.6313792522234261
0.096,-15.31842142467033,-15.276148458118874,-11.094617571684395,-17.32369552600991,-8.075270965864974,-8.025633889824686,-9.849804418246395,-5.53136585437647,-9.504784790840747,-6.6247944987667715,-3.125048226126415,-7.000420735275928,-3.073138466629048,-1.2361506919570786,-0.938851998862412
0.098,-14.720358432993828,-14.478397788624106,-10.911509996529626,-17.397049396307946,-8.13726794916878,-7.970340976708779,-9.860495786865116,-5.712866780859004,-9.648056163526135,-6.8768942327398825,-3.4923404534573343,-7.2430630124128985,-3.0744726490274257,-1.2389113585349836,-1.2463247455012496
0.1,-13.564812420458033,-12.843768955165434,-10.114513840488467,-17.191556684895357,-7.473963329368927,-7.4687623251780995,-9.257734242208224,-5.3367483465055745,-9.624256678389006,-6.905862580308677,-3.3576483874186063,-7.095278135144142,-2.5178191553056184,-0.6837333499835967,-1.2750667283236907
