Time,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15
0.0,-17.365601623993857,-17.521419841884775,-14.188682145592928,-15.818040746826421,-8.385823056808395,-8.81716927815998,-9.066445047981631,-14.166843394774522,-4.45761917582303,-6.068230487726786,-3.155893117170253,0.3424440999381478,-3.7567621359617003,-5.365149269751544,-0.635453359669617
0.002,-16.78847210628071,-17.088783837785495,-13.683260541481136,-14.9392174238536,-7.7699901091464785,-8.197817423807141,-8.629456370003608,-13.974859854500652,-3.938002653516211,-5.932610921262143,-3.3202698405711413,0.3548486390202156,-3.3182759914414675,-4.9275130770947975,-0.6972227510146781
0.004,-16.211342588567565,-16.656147833686216,-13.177838937369344,-14.060394100880778,-7.154157161484562,-7.578465569454303,-8.192467692025584,-13.782876314226781,-3.4183861312093917,-5.7969913547975,-3.4846465639720297,0.3672531781022833,-2.8797898469212346,-4.4898768844380506,-0.7589921423597392
0.006,-15.60114952670169,-16.22353488894262,-12.705394896571509,-13.214536260034723,-6.4559353180788905,-6.90969261137555,-7.7883615568927675,-13.508355486152638,-2.832841637480268,-5.5954315347627945,-3.533631563526352,0.4290850306893614,-2.606202379645414,-4.118232243663088,-0.8042556137853742
0.008,-14.90162131188448,-15.79098424880417,-12.322053695112293,-12.457748616088738,-5.535105015980623,-6.107387632652479,-7.473101523101293,-13.010825255464068,-2.0691648363502217,-5.215706221908794,-3.2708370015334802,0.6244656822660533,-2.778158453770628,-3.9248916997995242,-0.8049213592748452
0.01,-14.202093097067438,-15.358433608665825,-11.938712493653172,-11.700960972142935,-4.614274713882577,-5.305082653929601,-7.157841489309894,-12.513295024775617,-1.3054880352203595,-4.835980909054886,-3.008042439540672,0.819846333842698,-2.9501145278958005,-3.7315511559360077,-0.8055871047643159
0.012,-13.502564882250397,-14.92588296852748,-11.55537129219405,-10.944173328197131,-3.6934444117845313,-4.502777675206723,-6.842581455518495,-12.015764794087167,-0.5418112340904973,-4.456255596200977,-2.7452478775478633,1.0152269854193428,-3.1220706020209734,-3.5382106120724908,-0.8062528502537867
0.014,-12.951679965815751,-14.525211580831815,-11.299490976350247,-10.314838360571196,-2.8894795310881394,-3.742984273956317,-6.60161267389083,-11.624382988670474,0.09439444131692452,-4.172128658810535,-2.514329159861649,1.1680999000458296,-3.4958529620644185,-3.451112681462071,-0.8493914960384001
0.016,-13.106296077524279,-14.27584768980436,-11.648574266859635,-10.290428035776754,-2.640189337044263,-3.1849622404110356,-6.713250133876035,-11.736810127080826,0.12558790807168607,-4.3417372945152675,-2.434701762914166,1.1192196751178751,-4.827557097063059,-3.8682707361423683,-1.0941179372536516
0.018000000000000002,-13.260912189232807,-14.026483798776905,-11.997657557369022,-10.266017710982315,-2.390899143000387,-2.6269402068657537,-6.8248875938612406,-11.849237265491178,0.1567813748264476,-4.511345930220001,-2.3550743659666833,1.0703394501899204,-6.159261232061699,-4.285428790822666,-1.3388443784689033
0.02,-13.415528300941334,-13.77711990774945,-12.346740847878412,-10.241607386187873,-2.141608948956511,-2.068918173320472,-6.936525053846446,-11.96166440390153,0.18797484158120914,-4.680954565924733,-2.2754469690192005,1.0214592252619659,-7.4909653670603396,-4.702586845502964,-1.5835708196841547
0.022,-13.551095947153776,-13.489715822102974,-12.667291212629786,-10.20292786933638,-1.9208671981419279,-1.5299312299423211,-7.019601071792717,-12.064550303498576,0.2144057558488686,-4.831542406934747,-2.2005807845378884,0.9773248882230391,-8.794143098687183,-5.100734195520499,-1.8330470934488277
0.024,-13.461256751662555,-12.752169433466513,-12.650201955911012,-9.995396246476862,-2.0379486922073453,-1.2161928535431232,-6.764700025611989,-12.054531543804732,0.18447979901917974,-4.757050844057222,-2.1820556142397143,0.9893502245376372,-9.759758390411061,-5.27392154036121,-2.1387297190474457
0.026000000000000002,-13.371417556171332,-12.014623044830051,-12.633112699192237,-9.787864623617343,-2.155030186272763,-0.9024544771439255,-6.509798979431261,-12.044512784110887,0.1545538421894909,-4.682559281179697,-2.1635304439415406,1.0013755608522354,-10.72537368213494,-5.447108885201922,-2.4444123446460635
0.028,-13.281578360680111,-11.27707665619359,-12.616023442473463,-9.580333000757825,-2.2721116803381802,-0.5887161007447276,-6.254897933250534,-12.034494024417043,0.12462788535980204,-4.608067718302172,-2.1450052736433665,1.0134008971668336,-11.690988973858818,-5.620296230042634,-2.7500949702446817
