A1,A2,V1,V2,V3,V4,V5,V6
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
0.47974014,0.48075944,0.49599674,0.47654927,0.4610921,0.45730758,0.46741432,0.46645123
