A1,A2,V1,V2,V3,V4,V5,V6
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
0.48825803,0.48205307,0.5034477,0.46914214,0.46020922,0.4577782,0.46920577,0.47558132
