A1,A2,V1,V2,V3,V4,V5,V6
0.48821896,0.4671645,0.50287265,0.5052798,0.4788044,0.4582281,0.46646795,0.47625446
0.4916802,0.4653554,0.50322473,0.501441,0.48205918,0.45742306,0.46926755,0.4744687
0.49197254,0.4654345,0.50091964,0.50561893,0.4799078,0.45974147,0.4693058,0.4739732
0.49289122,0.46486223,0.5022954,0.50051516,0.4873277,0.46365863,0.47584844,0.47239193
0.48981714,0.46602565,0.4986165,0.5019516,0.48076034,0.4612468,0.4684322,0.4732687
0.49152803,0.46528867,0.5001209,0.502036,0.4852402,0.460673,0.4729538,0.4720463
0.49017367,0.46673656,0.49989113,0.50232005,0.48042917,0.46007463,0.47079277,0.47298887
0.49060643,0.46739048,0.5002917,0.5013412,0.4832511,0.4624923,0.47342086,0.47284886
0.48970652,0.4681548,0.50033736,0.50322735,0.48101008,0.45999533,0.46883053,0.4724951
0.48997024,0.46576294,0.50104666,0.5008204,0.48317397,0.45903507,0.47097343,0.47205564
0.4892327,0.46659154,0.5000783,0.5028748,0.4796732,0.4600749,0.46849793,0.47413307
0.4904224,0.46695313,0.5004515,0.50217503,0.4824882,0.46025366,0.4724697,0.47291413
0.48989505,0.46552986,0.49902076,0.50171405,0.4783854,0.45945162,0.46913445,0.47411358
0.49049035,0.46683025,0.5019412,0.50097865,0.4825465,0.46027702,0.47166288,0.47307068
0.48918152,0.46548408,0.5009818,0.5015505,0.47957066,0.45930287,0.47037503,0.47374374
0.4902051,0.4664399,0.50120527,0.5014468,0.48393014,0.46084636,0.47290355,0.47317767
0.48981094,0.4662627,0.5011383,0.5027548,0.480809,0.45868307,0.47003776,0.473271
0.49003223,0.46541595,0.5008314,0.5017778,0.48386526,0.4604248,0.47334036,0.47368687
0.4900949,0.466906,0.5006286,0.50254244,0.47980732,0.45934787,0.47100127,0.47273034
0.49069208,0.46594644,0.5006467,0.5018597,0.48449284,0.4615652,0.47376645,0.47332636
0.4893182,0.46729487,0.49959344,0.5026389,0.48006567,0.45918494,0.46982956,0.47318894
0.4905182,0.46649903,0.5016131,0.50242966,0.4838388,0.46203488,0.47392535,0.47300798
0.48892856,0.4671464,0.4991336,0.5023538,0.48041648,0.4602016,0.4710185,0.47306335
0.49090174,0.46613008,0.5018135,0.50206876,0.48389125,0.4610152,0.47275054,0.47232136
0.4891495,0.46719652,0.4998827,0.5015255,0.47979254,0.4594928,0.47028902,0.473829
0.489632,0.46711677,0.50156367,0.50156343,0.4835282,0.46124223,0.47325185,0.47293124
0.4901991,0.46620688,0.4999874,0.50233805,0.4796227,0.45918489,0.46986854,0.47319382
0.4899857,0.46597564,0.5012256,0.50101733,0.48277223,0.46061057,0.4731312,0.4733472
0.48958212,0.46658507,0.5006182,0.5023979,0.47979432,0.4588779,0.46984392,0.47261578
0.489183,0.46682662,0.500553,0.5009375,0.4839095,0.46071163,0.47378904,0.4733511
0.49024808,0.46710542,0.500475,0.5024076,0.47923177,0.4590912,0.47054422,0.472736
0.48970678,0.46590728,0.5008749,0.50113237,0.4832691,0.46064603,0.473617,0.47250432
0.49013543,0.46675926,0.49977505,0.5022632,0.48054302,0.45881003,0.46985787,0.47288653
0.48981902,0.4667369,0.5014647,0.5013224,0.48338324,0.46078646,0.47342944,0.47232774
0.48976076,0.46660388,0.5001128,0.5016982,0.4797719,0.4590453,0.470461,0.47323817
0.48983547,0.46628922,0.5015365,0.50167084,0.48338035,0.4606155,0.47326857,0.47283858
0.48999548,0.46682268,0.49988717,0.5021692,0.48067045,0.45931697,0.47123235,0.47267285
0.490493,0.46570984,0.5014319,0.50141126,0.48377413,0.46082637,0.4735481,0.47308224
0.490186,0.46711177,0.5001896,0.5016506,0.4794864,0.4592007,0.4706297,0.4728597
0.49092704,0.46642607,0.5014651,0.5018522,0.48413983,0.4610984,0.47372276,0.47279692
0.48972213,0.46672225,0.5001204,0.502065,0.47962275,0.45948637,0.4703101,0.4729994
0.49029085,0.46675023,0.501611,0.5018307,0.4839108,0.4615013,0.47405288,0.47246724
0.48984843,0.46726245,0.5003103,0.5017976,0.47944516,0.4594888,0.47018152,0.4732475
0.49019918,0.46650717,0.50115967,0.5013994,0.48384976,0.46093136,0.47303644,0.47312552
0.49015322,0.4667213,0.49962115,0.50197375,0.47966337,0.45870876,0.470532,0.4736014
0.49052972,0.46622163,0.5006897,0.50152314,0.48362613,0.46042895,0.47307125,0.4732806
0.48994127,0.4668184,0.5006494,0.50281423,0.48043114,0.45916903,0.4707793,0.4730131
0.49055952,0.46670026,0.50113297,0.50217277,0.4837697,0.4609478,0.47373965,0.47337997
0.4904744,0.46719345,0.5002888,0.50285465,0.47997156,0.45951453,0.47047547,0.4727459
0.49023813,0.46641082,0.5009409,0.5019709,0.4838565,0.4615983,0.4736141,0.4737411
0.49008796,0.4676915,0.50051785,0.502604,0.4800037,0.45936626,0.47100657,0.47336882
0.49053997,0.4665221,0.5016768,0.50190485,0.48406088,0.46113375,0.4738714,0.47325447
0.49006826,0.46708387,0.50043917,0.5025204,0.48017037,0.45889327,0.47079173,0.47239485
0.49042937,0.46677542,0.50210106,0.5017915,0.48352236,0.4611032,0.4739738,0.47334296
0.4902961,0.46723014,0.500333,0.5021684,0.47942436,0.45961148,0.4702833,0.47274804
0.4904678,0.4664219,0.50190127,0.50181293,0.48347664,0.46104747,0.4736281,0.47271892
0.4902005,0.46708283,0.49991202,0.50205594,0.4794004,0.45975065,0.47115427,0.4726923
0.49017316,0.46652126,0.50160235,0.50153434,0.48373133,0.46087453,0.47362608,0.4730113
0.48944318,0.46732026,0.5007092,0.5027382,0.47983354,0.45945275,0.47074467,0.4731357
0.49058628,0.46695873,0.50186604,0.50190777,0.48452142,0.46123582,0.47429746,0.47335443
0.490012,0.4666282,0.50005865,0.5025111,0.47936928,0.45938873,0.47039464,0.47403592
0.4900445,0.4667787,0.5012714,0.5009882,0.48385233,0.46150905,0.4735602,0.47298893
0.48999807,0.4667355,0.49992597,0.5023331,0.47971088,0.4592072,0.47065774,0.47284693
0.49037355,0.46679026,0.5013998,0.5016481,0.4836535,0.46119153,0.47437435,0.47315985
0.4898635,0.46715057,0.5000451,0.5031229,0.47971764,0.4597646,0.47055078,0.4726983
0.48998606,0.46659195,0.5014696,0.5016529,0.4834159,0.46094194,0.47411782,0.47266692
0.4902827,0.46657947,0.49995664,0.50292945,0.47955745,0.4595176,0.47055537,0.4735321
0.48967773,0.46692705,0.500886,0.50109833,0.48358464,0.46137312,0.47322994,0.4728175
0.48969996,0.4672229,0.5001272,0.5022689,0.48032004,0.45809075,0.47065544,0.47329322
0.49017078,0.46683156,0.50097907,0.50212145,0.48388815,0.46070418,0.47320688,0.47316074
0.48933604,0.46653003,0.5002045,0.50257325,0.48030406,0.45936936,0.47041893,0.473037
0.49021602,0.4667936,0.5015117,0.50206536,0.48385552,0.46100545,0.47370833,0.47293755
0.49026376,0.46637604,0.50040823,0.50243044,0.4805559,0.45983207,0.46996653,0.47237992
0.49028927,0.4664122,0.50125796,0.5022297,0.48378617,0.46113914,0.473411,0.4732473
0.48987827,0.4673934,0.50038886,0.50227,0.48019892,0.4598422,0.47003454,0.4736448
0.49030253,0.46694416,0.5013308,0.502492,0.48431182,0.46108207,0.47378004,0.4736526
0.49035853,0.4673801,0.50076723,0.5024807,0.4796009,0.46004546,0.47130078,0.47312984
0.49081573,0.4666071,0.5014618,0.5016984,0.48366886,0.46123368,0.47346103,0.472906
0.4896363,0.46751767,0.50056326,0.50172746,0.47940725,0.4594599,0.4703853,0.47250217
0.49057153,0.46745938,0.50173956,0.50144106,0.48342764,0.46207306,0.47335833,0.47246736
0.4899469,0.4663668,0.5000365,0.5019953,0.4795068,0.45926547,0.47030246,0.47271952
0.48993692,0.46600926,0.5007243,0.5014209,0.483216,0.46039706,0.47344476,0.4729846
0.48911524,0.46701252,0.5000534,0.502583,0.4796684,0.45984524,0.4708785,0.47356552
0.49031276,0.46650264,0.5018242,0.50158477,0.48325372,0.46055076,0.4732588,0.47338933
0.49025807,0.46706963,0.49950042,0.5027698,0.47952807,0.45989442,0.47108436,0.47273847
0.49066854,0.46662837,0.5005847,0.5018338,0.48312414,0.461068,0.47361457,0.4732978
0.4900334,0.46693894,0.49976152,0.5026869,0.47909984,0.459046,0.47078007,0.4734426
0.49057928,0.46732342,0.5016124,0.50182265,0.48366714,0.461258,0.47442174,0.47334215
0.49063694,0.46692163,0.49938858,0.50218153,0.47955185,0.45939893,0.4708532,0.473631
0.49032593,0.46690732,0.5011538,0.50195545,0.48444992,0.46056893,0.47379172,0.47413343
0.49020737,0.46766412,0.49919403,0.5020448,0.48038852,0.4589705,0.47060972,0.4728321
0.49051207,0.46674773,0.5016617,0.5023958,0.48409456,0.4617894,0.47400224,0.47381294
0.48992577,0.46792775,0.49937817,0.5025024,0.48017898,0.45945942,0.4703375,0.47353238
0.4903552,0.46785304,0.5022861,0.50304425,0.48434234,0.46171132,0.4744063,0.47428083
0.4905655,0.46858168,0.5013961,0.5031625,0.48070115,0.46007589,0.47051093,0.47395688
0.49079758,0.4682123,0.5033474,0.5035283,0.48621434,0.46241415,0.47470447,0.47542912
0.49132836,0.4700114,0.502635,0.50377834,0.4822278,0.46044713,0.47143,0.47449815
0.49109182,0.46956658,0.5046946,0.504836,0.48698387,0.46294937,0.47604093,0.47548574
0.49161106,0.47156763,0.5051387,0.5044776,0.48416424,0.46256286,0.47278985,0.47530943
0.49218205,0.47132927,0.50738347,0.5053163,0.48787642,0.46397865,0.47672454,0.47665668
0.49122158,0.47439033,0.5082332,0.50637835,0.4851718,0.46401444,0.4746162,0.47666425
0.4915368,0.4742761,0.5105919,0.50705016,0.4896766,0.46564707,0.4787796,0.4769207
0.4913035,0.47621793,0.51114297,0.5077053,0.4862821,0.46558368,0.47645307,0.4774035
0.49179152,0.4761064,0.5132523,0.50799906,0.49086586,0.46689677,0.47975844,0.4773593
