A1,A2,V1,V2,V3,V4,V5,V6
0.48341563,0.47435308,0.4989623,0.47075614,0.4477441,0.44742525,0.46993187,0.4604208
0.48099592,0.47406197,0.4977789,0.46835858,0.4484832,0.4465344,0.4689861,0.4636741
0.4863239,0.47345084,0.5022623,0.472156,0.45088416,0.44792455,0.46950895,0.46216565
0.48452705,0.47353613,0.49881572,0.46965575,0.4542265,0.4479289,0.46960926,0.46718955
0.48469973,0.47306573,0.5013281,0.47383505,0.45304352,0.44885433,0.4700945,0.4620137
0.48389816,0.47435945,0.49781057,0.4706682,0.4564179,0.4526104,0.46880174,0.46678758
0.48283532,0.475821,0.5012314,0.4738829,0.45349544,0.44901592,0.46949327,0.46369192
0.48619142,0.47606164,0.49860594,0.47296208,0.4541124,0.4515772,0.4699916,0.46666396
0.48476797,0.4748309,0.50161415,0.47500718,0.4523775,0.4508235,0.47030336,0.46277386
0.48648465,0.47566947,0.499461,0.4727998,0.45333594,0.4505455,0.46964628,0.46729234
0.4858072,0.47594377,0.5010149,0.47443348,0.45126194,0.45140168,0.47089213,0.4618641
0.48605627,0.4759969,0.49928868,0.47146457,0.4540539,0.45146,0.47098547,0.46562147
0.4857846,0.4767698,0.50054,0.47466633,0.45043853,0.44959158,0.471243,0.4628919
0.4863058,0.47604007,0.49911302,0.4722823,0.45511365,0.45184845,0.4716371,0.4685092
0.48480552,0.47633255,0.5016813,0.4761986,0.4531268,0.4504754,0.47133547,0.46261814
0.48609716,0.47612792,0.49946746,0.47183567,0.4546154,0.4533107,0.47215855,0.46715626
0.48400557,0.47447294,0.5002327,0.47671106,0.45328367,0.44990963,0.4693929,0.46280664
0.48505506,0.47621393,0.49804243,0.47273108,0.45413452,0.45232683,0.47112507,0.46744755
0.4852349,0.47442877,0.5009697,0.47532466,0.45377707,0.45039254,0.47082675,0.46212476
0.48549533,0.4749105,0.49767846,0.47158435,0.45546532,0.45287967,0.47206223,0.46803364
0.4842726,0.47535706,0.50059706,0.47547165,0.4545867,0.45071536,0.47088784,0.46352696
0.48508668,0.4766227,0.49977535,0.4716375,0.45563284,0.45166537,0.47240865,0.46671587
0.48465163,0.4752205,0.5007374,0.47477758,0.4526522,0.45005244,0.47120976,0.46260852
0.48642567,0.47576454,0.49907562,0.47207758,0.45413476,0.45178866,0.47125328,0.46683702
0.48504978,0.47518456,0.50033665,0.4751017,0.45294884,0.4504121,0.47072834,0.46236634
0.48553562,0.4762059,0.4989157,0.47263595,0.4539494,0.4520891,0.47202516,0.46764076
0.48422787,0.47577673,0.5015692,0.47530955,0.45219052,0.4498865,0.47079787,0.46312934
0.48616096,0.47617275,0.4986601,0.47282255,0.45462215,0.45327768,0.47266078,0.46823955
0.4845798,0.4753813,0.50005734,0.47565222,0.45247486,0.45203227,0.47148758,0.4619228
0.4860355,0.47525948,0.49888822,0.47191358,0.45501792,0.45235485,0.4734196,0.46699443
0.48503858,0.47507972,0.5009585,0.4755159,0.4517634,0.45115328,0.47059277,0.4627543
0.48671257,0.47695428,0.49895704,0.471864,0.45423344,0.45248026,0.4716911,0.4672524
0.4849787,0.47483072,0.501593,0.47446224,0.45282266,0.44936356,0.47103584,0.4624359
0.48604697,0.47611377,0.49874705,0.47195524,0.45517194,0.45273882,0.47143364,0.4684822
0.4851757,0.4745403,0.5005982,0.47516418,0.45234263,0.45040816,0.47066027,0.46244976
0.4865776,0.47672164,0.49891186,0.47177598,0.45465517,0.4503791,0.4720617,0.46723792
0.48496956,0.47482827,0.50180984,0.47622043,0.45197964,0.45107397,0.47046986,0.463335
0.48644435,0.47739094,0.49839142,0.47160637,0.45573843,0.45116672,0.4720746,0.46707612
0.48552227,0.47459057,0.5006957,0.47555724,0.45347878,0.45052215,0.4706759,0.46227115
0.48641378,0.47604436,0.49901062,0.47157943,0.4556018,0.45121616,0.4727102,0.46640345
0.4849839,0.47502497,0.50148326,0.4760455,0.4524216,0.45131418,0.47060996,0.46270892
0.48570967,0.4766004,0.49938536,0.47248325,0.4552915,0.45152664,0.47179237,0.4665959
0.48584056,0.47501582,0.5015899,0.4746458,0.45212358,0.44974864,0.47125053,0.46196225
0.4854698,0.47592792,0.49935538,0.47229755,0.45515192,0.45268345,0.47193658,0.4671516
0.48509967,0.47622907,0.5005952,0.4748239,0.45214158,0.44988948,0.47075358,0.46263486
0.4860427,0.47614914,0.49932572,0.4724331,0.45431095,0.45142528,0.4717971,0.46752277
0.4847217,0.47546235,0.502074,0.47552592,0.45266902,0.45061356,0.4709978,0.46230564
0.48654008,0.4774924,0.49983618,0.47209808,0.45558468,0.45274293,0.47217685,0.46768633
0.48583385,0.47481042,0.50166345,0.47515506,0.4525922,0.45105094,0.47139144,0.4630923
0.4865887,0.4768773,0.49933982,0.47172573,0.4552073,0.45328018,0.47252226,0.46625805
0.48532718,0.47589883,0.5007498,0.47552478,0.45326704,0.4512372,0.4713719,0.4630096
0.48611107,0.47666937,0.49835718,0.47236824,0.45504346,0.45250413,0.472517,0.4678315
0.48575413,0.47533405,0.5005174,0.47466916,0.45211622,0.44973645,0.47130525,0.46342266
0.48669976,0.47703114,0.49864253,0.47067475,0.45387188,0.45122123,0.47123688,0.46785182
0.4842856,0.47688365,0.5009658,0.4762507,0.45281357,0.44983414,0.47180307,0.46329468
0.48671764,0.4770004,0.49903268,0.4727891,0.45413893,0.45179036,0.47326308,0.4671325
0.48481113,0.47475433,0.50238425,0.47553992,0.45229828,0.45084888,0.47270936,0.46297735
0.48630285,0.47630775,0.49953705,0.4720675,0.45590055,0.45098123,0.47196442,0.46724942
0.485345,0.47444314,0.50080335,0.47615224,0.45417997,0.4505798,0.47117236,0.4629606
0.4862143,0.4761436,0.4994452,0.4731804,0.4559446,0.45234492,0.47208786,0.46673027
0.4849184,0.4748459,0.5016532,0.47586125,0.4536311,0.45160592,0.4713487,0.46307787
0.4851845,0.47590905,0.49973202,0.472951,0.4546675,0.4539207,0.47214693,0.46742138
0.48544565,0.47503015,0.49969673,0.47547686,0.45259178,0.45077854,0.47175086,0.46233463
0.48642087,0.47602248,0.49860096,0.47271943,0.4542333,0.4526951,0.47262448,0.4679316
0.48510814,0.4747879,0.5012164,0.4751844,0.45203245,0.45124733,0.47119278,0.4622762
0.48651356,0.47635618,0.49922562,0.47267875,0.45594192,0.45124686,0.473086,0.46729687
0.48605275,0.4747663,0.5009676,0.47561917,0.45204467,0.45105737,0.47061783,0.46352953
0.48526627,0.47579086,0.4986176,0.47188336,0.4554727,0.4520384,0.471754,0.46659032
0.48441654,0.47595647,0.50113434,0.4750456,0.45288858,0.44962955,0.4709928,0.46222505
0.48682547,0.47701693,0.49988633,0.4721471,0.45410722,0.45161557,0.47240996,0.46782815
0.48539656,0.47504652,0.50234795,0.47563687,0.4522839,0.45176375,0.47042978,0.46281546
0.48593858,0.47686923,0.500347,0.47201183,0.45523655,0.45148003,0.47181776,0.4676227
0.48501998,0.47490644,0.5011841,0.475391,0.45319146,0.45005757,0.47113767,0.46333778
0.48620522,0.4764192,0.49912488,0.47282407,0.45510358,0.45343602,0.47246504,0.46730405
0.48544466,0.47417152,0.5013806,0.4754905,0.45201385,0.45216298,0.47266042,0.4628814
