A1,A2,V1,V2,V3,V4,V5,V6
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
0.4885048,0.47443599,0.50194234,0.4843812,0.43662772,0.45598412,0.4591156,0.46943536
