-3,-8,-7,-14,-3,-1,3,9,6,8,14,13,13,18,22,18,102,
4,-3,-1,-6,3,7,10,18,14,14,21,21,18,25,28,24,102,
2,-5,-4,-11,0,6,8,18,11,14,17,16,15,22,24,21,102,
-1,-10,-10,-21,-6,-2,2,10,5,8,11,8,11,17,17,9,102,
-5,-13,-16,-30,-11,-8,-3,-2,-2,-2,2,-5,4,10,5,-6,102,
-3,-9,-13,-24,-7,-3,0,5,1,1,3,0,8,14,6,-4,102,
-5,-13,-15,-20,-12,-9,-2,6,-5,-3,0,-3,4,7,2,-4,103,
-1,-7,-7,-12,-5,-3,3,10,1,4,6,5,9,13,9,6,103,
-8,-19,-19,-26,-14,-12,-6,-3,-4,-4,-1,0,5,8,7,3,103,
-6,-13,-16,-22,-10,-9,-1,3,1,2,5,5,9,11,11,9,103,
-10,-19,-21,-27,-15,-18,-6,-1,-3,-2,0,1,2,5,9,7,103,
-8,-13,-15,-21,-8,-11,-2,3,2,0,5,6,6,9,12,9,103,
-5,-14,-15,-21,-9,-11,-2,1,1,0,4,0,7,5,12,6,104,
-1,-9,-10,-14,-2,-4,3,9,7,3,6,-1,2,8,14,12,104,
-5,-13,-11,-21,-2,-7,-2,5,2,0,5,-5,4,7,11,9,104,
0,-10,-13,-16,0,-6,-2,9,4,0,8,-6,6,8,13,9,104,
15,12,12,12,14,16,21,46,25,24,32,21,24,30,37,33,104,
42,49,65,77,43,53,68,113,57,60,83,81,51,63,81,83,104,
93,116,141,163,83,105,125,194,85,97,134,143,69,86,113,126,105,
102,109,115,79,52,56,53,41,31,21,19,-20,-1,-6,-21,-37,105,
-28,-90,-190,-379,-159,-240,-347,-660,-230,-318,-483,-619,-264,-344,-488,-581,105,
-110,-207,-373,-653,-325,-460,-626,-1030,-448,-585,-867,-942,-491,-618,-846,-908,105,
-81,-141,-268,-470,-264,-367,-480,-737,-366,-468,-697,-675,-400,-489,-676,-657,105,
-57,-78,-135,-209,-122,-164,-200,-284,-153,-192,-301,-253,-163,-193,-285,-239,105,
-17,-16,-27,-32,-30,-41,-40,-41,-31,-41,-74,-43,-36,-39,-67,-36,106,
15,23,29,38,5,7,18,37,8,6,0,17,4,7,1,23,106,
13,20,28,41,9,10,25,51,15,15,20,29,12,15,19,33,106,
17,23,37,53,19,22,41,72,26,29,42,48,26,30,42,51,106,
15,19,34,52,20,22,42,76,28,32,47,52,25,31,47,52,106,
13,18,33,52,17,18,39,76,27,31,48,54,28,31,47,51,106,
16,19,36,55,19,25,46,78,31,35,56,59,33,38,57,59,107,
22,28,43,66,27,35,51,85,36,40,65,64,34,44,63,66,107,
21,28,42,64,25,31,46,84,34,36,60,61,33,39,58,59,107,
22,29,42,67,28,31,47,85,36,37,62,60,36,41,59,60,107,
27,34,50,74,32,33,53,90,42,43,66,66,31,44,63,61,107,
23,28,48,67,28,27,48,86,36,35,60,59,28,36,57,58,107,
27,33,55,78,32,35,54,91,41,38,63,64,36,39,58,57,108,
33,37,62,88,38,40,63,101,49,44,68,70,40,44,61,62,108,
37,39,65,90,40,41,64,100,48,40,67,66,40,43,59,62,108,
36,42,66,92,41,41,59,98,46,40,65,63,37,38,58,58,108,
38,46,69,96,42,41,64,100,45,41,62,62,38,41,56,57,108,
39,48,72,102,43,44,63,101,43,40,62,61,37,41,53,53,108,
46,55,81,113,49,51,68,108,48,46,66,69,42,42,55,57,109,
51,60,87,120,51,52,72,115,50,50,70,73,44,45,56,61,109,
48,60,88,126,48,48,72,111,43,45,64,64,37,40,51,56,109,
52,65,91,133,54,52,72,113,46,44,62,63,39,40,44,52,109,
56,72,97,136,53,55,72,111,44,40,57,56,37,39,37,43,109,
59,74,98,139,53,55,71,110,42,40,55,52,32,34,34,42,109,
60,73,98,136,53,54,67,102,41,39,49,46,28,29,29,38,110,
58,70,95,134,53,52,64,99,39,36,45,43,25,28,25,35,110,
51,61,84,119,44,44,50,82,28,23,29,27,17,15,10,19,110,
47,53,71,103,38,36,42,67,21,16,21,19,9,6,1,9,110,
42,43,59,84,32,28,32,53,17,9,11,10,5,1,-9,0,110,
36,34,45,63,26,20,24,39,12,1,5,0,5,1,-12,-5,110,
27,21,28,41,18,14,16,24,7,-4,-1,-12,2,-4,-13,-9,111,
20,12,16,20,16,10,9,11,5,-5,-2,-14,4,1,-10,-9,111,
15,6,9,10,15,12,11,10,8,0,4,-5,7,6,0,1,111,
9,0,-1,-4,15,9,7,4,8,1,7,-14,5,4,5,5,111,
6,-6,-10,-12,10,6,5,4,6,1,9,-12,7,6,10,7,111,
1,-11,-17,-19,9,4,-1,0,7,4,12,-9,11,11,15,10,111,
7,-6,-10,-10,15,11,9,11,18,14,22,1,21,21,26,21,112,
5,-10,-13,-11,16,9,7,12,18,14,27,9,23,25,31,23,112,
0,-11,-16,-20,12,2,2,5,14,8,21,1,13,17,25,18,112,
2,-11,-17,-17,16,5,5,10,18,11,26,6,22,26,32,23,112,
5,-9,-15,-13,18,7,5,8,19,14,25,5,27,27,32,24,112,
1,-12,-16,-16,14,4,3,7,14,12,24,7,23,23,29,21,112,
0,-12,-16,-16,12,6,1,4,14,11,24,13,20,21,29,23,113,
2,-9,-12,-13,15,7,5,6,17,15,24,15,21,22,31,25,113,
5,-5,-9,-10,16,9,8,7,20,16,27,20,27,27,34,28,113,
2,-9,-12,-13,12,8,5,4,11,12,23,15,20,19,27,22,113,
2,-10,-10,-13,13,10,6,1,13,13,22,11,20,19,27,22,113,
3,-9,-8,-7,13,10,7,0,13,13,21,8,21,18,28,23,113,
1,-11,-10,-7,10,6,5,-1,12,12,20,5,17,17,27,21,114,
5,-8,-6,-3,12,9,7,0,15,17,22,4,21,18,26,25,114,
2,-9,-8,-2,12,9,6,0,11,15,21,5,22,19,27,20,114,
4,-9,-5,1,14,12,7,4,16,17,23,8,25,23,30,21,114,
1,-14,-10,-5,7,4,2,2,12,14,20,9,17,16,25,17,114,
2,-17,-15,-9,6,1,1,0,8,14,16,5,21,16,21,10,114,
10,-7,-4,2,16,9,9,7,18,22,25,17,31,26,31,20,115,
13,-4,-5,0,17,10,11,10,19,22,26,19,27,26,31,22,115,
8,-6,-9,-5,13,4,4,6,15,16,22,14,23,19,27,17,115,
4,-12,-14,-7,12,1,5,5,13,16,20,14,21,18,28,16,115,
4,-8,-10,-2,15,4,10,11,14,16,21,13,6,20,30,17,115,
2,-11,-16,-7,10,2,6,6,12,14,18,11,7,18,27,15,115,
1,-11,-16,-6,11,1,6,10,10,15,20,15,21,20,27,22,116,
8,-6,-17,-2,17,5,11,13,17,20,23,16,28,25,35,31,116,
7,-6,-16,-3,15,5,11,11,19,21,27,15,18,26,35,33,116,
2,-10,-19,-10,11,1,3,7,15,17,19,12,14,20,28,26,116,
