A1,A2,V1,V2,V3,V4,V5,V6
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48131785,0.4674659,0.51039374,0.48947886,0.46398306,0.45073566,0.4590463,0.46205914
0.48155263,0.46737438,0.51081717,0.48926583,0.4641209,0.4507447,0.45905936,0.4619839
0.48195058,0.4673756,0.5112073,0.4891489,0.4642735,0.4508019,0.45916146,0.4619976
0.48224837,0.46746215,0.51159734,0.4888833,0.4645077,0.45099258,0.4593637,0.46210027
0.48246452,0.4677453,0.51203936,0.48849863,0.4649422,0.45137239,0.4597032,0.4623364
0.48252857,0.46813974,0.5124925,0.48802093,0.46555096,0.45191532,0.4601688,0.46267635
0.48279285,0.46867517,0.5128974,0.48765045,0.46630806,0.45259917,0.46072346,0.4631238
0.4832278,0.46936268,0.51325405,0.48742056,0.46720612,0.45336455,0.46129668,0.4636194
0.48362187,0.470206,0.5136738,0.4874537,0.46823397,0.45422632,0.46190697,0.46418917
0.48387867,0.4712088,0.51416034,0.487735,0.4694324,0.45521045,0.4625952,0.46483305
0.48395,0.4724008,0.5148434,0.48821253,0.47065678,0.45628357,0.46337986,0.46558073
0.4839397,0.4737338,0.5156822,0.4887639,0.47182924,0.45737886,0.4641831,0.46640995
0.4840147,0.47518548,0.5166064,0.48932606,0.47295713,0.45842963,0.46491584,0.46717608
0.4842899,0.47674108,0.51756763,0.48998058,0.47398856,0.45936537,0.46553737,0.46784198
0.4847098,0.47837085,0.51855487,0.49075347,0.4748939,0.46018606,0.46610698,0.46843737
0.48532254,0.48008597,0.51959395,0.49170402,0.47569162,0.46091396,0.46665806,0.46900678
0.48586848,0.48178995,0.5206665,0.49262455,0.47637433,0.46151945,0.46717206,0.46951306
0.48616216,0.48339754,0.52173525,0.49346313,0.47698286,0.46209148,0.46768236,0.4700007
0.4864855,0.48496807,0.5226223,0.49422714,0.47749493,0.46260414,0.46818897,0.47046238
0.4870499,0.48646075,0.5231792,0.4947831,0.4778067,0.4629906,0.46861032,0.4708498
0.48777008,0.48781618,0.523265,0.49502715,0.47794408,0.46325466,0.468913,0.4711519
0.48839378,0.4890715,0.5228946,0.49498892,0.4778923,0.4634037,0.46914518,0.47137976
0.48892105,0.49028975,0.52211255,0.4947018,0.4775994,0.46344882,0.46938112,0.47158527
0.4893518,0.49146724,0.520915,0.49411762,0.47711736,0.46340486,0.46963567,0.4718019
0.48969728,0.49256313,0.519328,0.49326226,0.47664267,0.46334603,0.46990132,0.4720296
0.48995367,0.49357748,0.51737005,0.49213952,0.47617167,0.46328717,0.47014105,0.4722313
0.49026197,0.49459553,0.5150857,0.4908272,0.4757044,0.46327648,0.47036967,0.47242922
0.4908336,0.49568412,0.5126011,0.48944777,0.475174,0.4632806,0.4706354,0.47264564
0.49136072,0.49675044,0.5101164,0.48799005,0.4746585,0.46333286,0.470942,0.47289172
0.4915577,0.49782053,0.5078506,0.48667294,0.4743061,0.46354088,0.47140437,0.47327498
0.49180284,0.49890175,0.50579244,0.48548153,0.47409838,0.46382305,0.47194096,0.47368413
0.4923039,0.49980497,0.50393087,0.48445666,0.47410208,0.46417564,0.47251838,0.47411922
0.49284205,0.50035584,0.50228816,0.4836057,0.47444326,0.46462092,0.4730884,0.47458395
0.493191,0.5005804,0.5010386,0.48313645,0.4751405,0.46521822,0.47368816,0.47510427
0.49355474,0.5005341,0.5001117,0.48292273,0.47570422,0.46578953,0.4742063,0.4755689
0.49394447,0.50020605,0.49948895,0.4828644,0.4760936,0.4662792,0.47466144,0.47601122
0.49413386,0.49956268,0.49925193,0.4829689,0.47636425,0.4667132,0.4751166,0.47647578
0.49420083,0.49863747,0.49930423,0.4831917,0.47666457,0.46709523,0.4754791,0.47687352
0.49444953,0.4974304,0.4995234,0.48352906,0.47689068,0.467314,0.47565988,0.477108
0.494943,0.4959452,0.49985385,0.4838809,0.47697213,0.46732134,0.475607,0.4771162
0.49511376,0.49415213,0.50044024,0.48441407,0.47701648,0.46726185,0.47547626,0.47709468
0.49484313,0.4922256,0.50130844,0.48506185,0.47702742,0.46716523,0.47528625,0.4770138
0.4944426,0.4903176,0.5023176,0.48563504,0.47680467,0.4669054,0.4749182,0.4767474
0.49422017,0.48843193,0.50327855,0.48602608,0.47627777,0.46640444,0.4743536,0.47626954
0.49383077,0.48653144,0.50429887,0.48635367,0.47583988,0.46581438,0.47371116,0.47572118
0.493089,0.48460874,0.50539696,0.48671797,0.47559112,0.46520206,0.47302425,0.47509485
0.49230638,0.48268235,0.50638753,0.48704103,0.47537574,0.46445617,0.47217047,0.47427937
0.4912641,0.4807263,0.50727797,0.48727098,0.47498232,0.4635693,0.47124255,0.4734082
0.48978046,0.47879258,0.5080719,0.48734474,0.47444794,0.4626379,0.4703369,0.47259632
0.4880334,0.47687742,0.5087101,0.487292,0.47381338,0.46166193,0.46944243,0.47184747
0.48656085,0.4750884,0.50907373,0.48699772,0.4729637,0.46055242,0.46844786,0.4710244
0.4854814,0.4734255,0.50914437,0.48651016,0.47186178,0.45928338,0.4673532,0.47015306
0.48455775,0.47183314,0.50909626,0.4861743,0.47074503,0.45806253,0.46638098,0.46940413
0.48347828,0.47028533,0.5090333,0.48602346,0.4697766,0.45698255,0.4655349,0.4688035
0.48249152,0.46883768,0.5088554,0.48600572,0.4688119,0.4559508,0.46471855,0.46824363
0.48182374,0.46754956,0.5085254,0.48598388,0.4677322,0.45493013,0.4638948,0.46769115
0.48126352,0.46643582,0.5081879,0.48604694,0.4666673,0.4540504,0.4632158,0.46730185
0.48097032,0.4654742,0.5078245,0.4862023,0.46567658,0.45327076,0.46258873,0.4669459
0.48094046,0.46465722,0.507461,0.48652413,0.4647786,0.4525801,0.46196914,0.4665454
0.481122,0.4640035,0.5071161,0.48699766,0.46398446,0.4520007,0.4613756,0.4661078
0.4811848,0.46342403,0.50685644,0.48768216,0.46338317,0.4515622,0.46090817,0.46572948
0.48109555,0.46288165,0.50667834,0.48851833,0.46302298,0.4512832,0.46053723,0.4653808
0.4809766,0.4624135,0.50649655,0.48923165,0.46276665,0.4510338,0.46012557,0.46497273
0.4809615,0.46207893,0.5062777,0.48975912,0.46250287,0.45081034,0.45972505,0.46452016
0.48091298,0.4618334,0.5060699,0.49019712,0.46227247,0.4506759,0.45943218,0.46409723
0.48081625,0.46164724,0.5059028,0.49072742,0.46215704,0.45064527,0.4592469,0.46374473
0.48074546,0.46146485,0.5057358,0.49130923,0.4621121,0.45064428,0.45903945,0.4633514
