A1,A2,V1,V2,V3,V4,V5,V6
0.48425865,0.46657628,0.4973205,0.4772326,0.45407295,0.447856,0.4635595,0.45464492
0.48618537,0.4655962,0.4989199,0.48000196,0.45527744,0.4534031,0.46157894,0.45536196
0.48558617,0.46865094,0.49731624,0.47760105,0.46002418,0.4507417,0.4623114,0.45446128
0.48508388,0.46909064,0.4959461,0.482233,0.45930248,0.4483906,0.46205902,0.45586127
0.49049574,0.46922335,0.49978226,0.4822049,0.4617087,0.45143983,0.46816307,0.45858386
0.48678035,0.47094548,0.49643445,0.47871494,0.46254617,0.45312646,0.46071988,0.45473814
0.48594472,0.4694968,0.4980233,0.48154402,0.4590054,0.44716817,0.46751243,0.45362824
0.48936725,0.47114003,0.4966761,0.483318,0.46117514,0.45440954,0.46574455,0.45581847
0.4875952,0.4678498,0.49569437,0.48205563,0.45960027,0.45236644,0.46336085,0.45462555
0.48754713,0.4701443,0.49723822,0.48445737,0.46053016,0.45121977,0.46595007,0.45616657
0.4872051,0.47174507,0.50009245,0.48667473,0.45974195,0.45303696,0.46541566,0.45774835
0.48985183,0.47177243,0.49714667,0.48411438,0.46243182,0.45422533,0.46828723,0.4589407
0.4895317,0.46850508,0.49965915,0.4838393,0.45696813,0.45200175,0.4644531,0.4569111
0.49066228,0.47287306,0.49583983,0.4826301,0.462363,0.4558247,0.4665969,0.45749426
0.48695743,0.46846932,0.5000724,0.48040462,0.45889327,0.45419604,0.46592072,0.45632392
0.4876634,0.4706145,0.49594614,0.4798708,0.46470535,0.45567,0.4658367,0.4549586
0.48574424,0.46805698,0.49849662,0.4830039,0.46005017,0.45177636,0.46414965,0.45479673
0.48674005,0.47058922,0.49535233,0.4840884,0.4615048,0.45413566,0.46517688,0.45401162
0.48570472,0.4690893,0.4990665,0.48419982,0.45901203,0.45326704,0.4646824,0.4563368
0.48812118,0.4694389,0.49729082,0.48342508,0.4606923,0.4538854,0.46571502,0.4535775
0.48517808,0.4656744,0.5000877,0.48377496,0.4592318,0.45259792,0.4645888,0.45549268
0.48760158,0.47194964,0.49523616,0.48317975,0.46223438,0.45316327,0.46597058,0.45453647
0.48590288,0.46769136,0.49897918,0.48373443,0.45933017,0.4503854,0.46506864,0.45602894
0.48746282,0.47114477,0.49518117,0.48480612,0.4631523,0.45330396,0.46513936,0.4562068
0.4860277,0.4695034,0.49866417,0.4836002,0.45807225,0.45318276,0.46541274,0.45541108
0.4892382,0.4707086,0.49763632,0.48325008,0.46239793,0.45246738,0.4669579,0.45622513
0.48661456,0.46796447,0.49934164,0.48424423,0.459383,0.45146462,0.46514326,0.45467344
0.48863032,0.46992505,0.49530977,0.48436832,0.46344614,0.4548238,0.46749634,0.45483524
0.48719603,0.4670527,0.49795932,0.48288423,0.45924795,0.45383036,0.4653511,0.45593452
0.48853666,0.4704175,0.4977004,0.48215356,0.46343803,0.4542661,0.4657425,0.4547662
0.48741573,0.46788183,0.49857956,0.4824803,0.45880634,0.45221144,0.4650265,0.45443988
0.4885531,0.47001284,0.49603188,0.48366788,0.46132663,0.45557755,0.46536127,0.45604533
0.48781776,0.47131357,0.49789032,0.48343933,0.45964372,0.45499957,0.46541768,0.4568117
0.48500115,0.4692105,0.49674216,0.48270875,0.46212882,0.4544438,0.46659803,0.45577818
0.48568755,0.46774817,0.49912804,0.4810325,0.45942593,0.45311508,0.4664049,0.45555103
0.48787555,0.47054815,0.49639776,0.48132744,0.46391457,0.45484692,0.46534187,0.45371073
0.4856241,0.46727255,0.4976832,0.48176175,0.4587502,0.4523182,0.46519247,0.45646894
0.4885571,0.47044456,0.49511316,0.4834774,0.46188042,0.45326805,0.46431136,0.45731422
0.4868335,0.4688112,0.4986714,0.48515573,0.46002916,0.4524784,0.4642932,0.45531145
0.48960012,0.46991765,0.4959826,0.4849016,0.4622023,0.4533602,0.4655444,0.45587307
0.48661432,0.46944016,0.49946654,0.48536032,0.4606042,0.45238695,0.46335143,0.4564427
0.48767135,0.46976435,0.4964694,0.48410633,0.46381983,0.45393956,0.46629137,0.45603025
0.48736817,0.4675281,0.50146556,0.48278773,0.45986477,0.45268565,0.4647679,0.45617324
0.48683318,0.46942946,0.49803892,0.48301595,0.46451032,0.4531293,0.4653767,0.4551426
0.48667255,0.46919364,0.4984359,0.48262137,0.45926318,0.45060897,0.46444643,0.45668328
0.48813987,0.4699008,0.49780154,0.48471892,0.46307024,0.45366448,0.4669881,0.4564886
0.48683995,0.4673134,0.49876463,0.48188126,0.46143252,0.4543269,0.46490198,0.45444027
0.4876904,0.47010905,0.49722916,0.48321158,0.46311325,0.45295486,0.46471548,0.45503837
0.4861641,0.46664146,0.49788827,0.48303735,0.46061364,0.45456234,0.46565497,0.45699787
0.48758537,0.47015294,0.49513787,0.48302287,0.46265906,0.4547129,0.46432245,0.45378625
0.48450166,0.4676218,0.4990118,0.48374486,0.45817244,0.45318335,0.46681046,0.45602423
0.48837855,0.4711246,0.49508488,0.4845344,0.4616871,0.45480797,0.4647079,0.4573205
0.48506254,0.4673878,0.49886334,0.48333386,0.4609201,0.4540183,0.4656124,0.45576915
0.48887852,0.46877742,0.49536932,0.48284805,0.46392784,0.45281255,0.4650953,0.45665234
0.48603535,0.46843925,0.49746567,0.48218608,0.45749688,0.45092404,0.46289742,0.45538986
0.48832726,0.47147888,0.4943499,0.48325428,0.46190226,0.4563298,0.46609104,0.45695367
0.48687032,0.46766037,0.49729532,0.48507875,0.45969552,0.45212358,0.4644859,0.45671958
0.48665485,0.46984875,0.49566275,0.48408672,0.4623784,0.45226508,0.46521276,0.4550398
0.48536593,0.46648687,0.49834839,0.48546016,0.45943165,0.4519536,0.4649263,0.4561956
0.48881552,0.4694692,0.49563387,0.48306835,0.46444234,0.45332825,0.46564263,0.45452186
0.48560727,0.46622294,0.49748248,0.4838092,0.45860943,0.4520023,0.4644453,0.45563346
0.4866848,0.46876085,0.4945336,0.48210862,0.4624872,0.45385376,0.46659777,0.45448977
0.48712605,0.46887293,0.49840415,0.4832524,0.46037477,0.45233238,0.4641505,0.45549273
0.48859012,0.47033095,0.4956352,0.48288628,0.46162975,0.45500737,0.46597835,0.4547833
0.48668146,0.4675516,0.49749267,0.48283127,0.45811397,0.45221412,0.46511656,0.4556271
0.48821187,0.4700402,0.49653158,0.48319235,0.46231377,0.4526748,0.46620065,0.45692167
0.48705798,0.46692616,0.49957868,0.4817706,0.45975715,0.45286787,0.4653532,0.45493966
0.4891075,0.47023726,0.49631763,0.4831628,0.4641535,0.45327938,0.46482402,0.45605326
0.48741704,0.46930462,0.49654272,0.48342615,0.45840275,0.4528219,0.46535584,0.45685494
0.48890916,0.47004762,0.4951259,0.48437956,0.463013,0.45388272,0.4677176,0.45629942
0.4858309,0.4675702,0.4983451,0.4845383,0.46015397,0.4545453,0.46551675,0.4554847
0.48732316,0.46980655,0.49698228,0.48187265,0.46339256,0.45399064,0.46694174,0.45491576
0.48691162,0.46739674,0.49901563,0.48357373,0.4592803,0.45175415,0.46509665,0.45550922
0.48757076,0.46909484,0.4959709,0.48569277,0.4629947,0.45355898,0.46484625,0.4553021
0.48703894,0.4688779,0.49760905,0.4825523,0.45984876,0.4526509,0.4645876,0.45612863
0.4884453,0.4703641,0.49662697,0.48456645,0.46334523,0.45553884,0.46615082,0.45670727
0.48765445,0.46697044,0.4986541,0.48257333,0.4579121,0.45481515,0.4649955,0.45503682
0.48898062,0.47066617,0.49497887,0.48126513,0.46272272,0.4542701,0.4643952,0.45694366
0.48455757,0.46909142,0.49898648,0.48266035,0.45946366,0.45130652,0.4648159,0.45653984
0.488729,0.47184014,0.49437416,0.4832975,0.46223837,0.4539196,0.46536267,0.45681202
0.48453748,0.46771592,0.49964917,0.48388964,0.45888814,0.45392102,0.46528,0.4570077
0.48685655,0.47104293,0.49635026,0.48266432,0.46111828,0.45327336,0.46418503,0.45493388
0.4861911,0.46797872,0.4974194,0.48142684,0.4573272,0.45019907,0.4656548,0.4543254
0.4891604,0.4696046,0.49589366,0.48427242,0.462925,0.45402884,0.46502393,0.45710403
0.48521614,0.46840733,0.49674588,0.4834808,0.46042645,0.45331597,0.46507794,0.4545335
0.487293,0.46941257,0.49730116,0.48414135,0.46399665,0.4540066,0.46720177,0.45521906
0.48733377,0.46796983,0.49787414,0.48306623,0.4595856,0.45331174,0.46369734,0.45439136
0.4884384,0.4704102,0.49621797,0.4844796,0.4633307,0.4552818,0.4659803,0.4553451
0.48739302,0.46872187,0.50031614,0.48345354,0.4586931,0.4523414,0.4655077,0.45608687
0.48936424,0.46932316,0.49508098,0.48584533,0.46259356,0.455419,0.4654526,0.45688015
0.48720473,0.4704939,0.49845052,0.48419878,0.46038443,0.45317024,0.46565127,0.45718163
0.48796263,0.4720617,0.49840343,0.4850096,0.4646453,0.45556462,0.46813685,0.45697302
0.48787904,0.4692002,0.50049967,0.48336583,0.46158874,0.45232344,0.46478385,0.45538375
0.49021855,0.4721958,0.497602,0.4852693,0.46555877,0.45404342,0.46527156,0.45557195
0.48748323,0.4711766,0.50243574,0.4860521,0.46199408,0.4530343,0.46422315,0.45734173
0.49042112,0.47328117,0.50060153,0.4875527,0.46582097,0.45541275,0.4687556,0.45714188
0.48947173,0.47023493,0.5021994,0.48609304,0.46346724,0.45457327,0.46572238,0.45684844
0.489379,0.47271952,0.5012669,0.4871206,0.46797913,0.45490187,0.46712086,0.45755374
0.4890926,0.47426337,0.5029261,0.48744184,0.4649101,0.45432994,0.46659014,0.45822883
0.48979366,0.47346878,0.5024223,0.4889016,0.46739239,0.45771596,0.47012135,0.45864934
0.4898319,0.4756456,0.5046244,0.4869867,0.46649748,0.45747852,0.46797863,0.45923546
0.48973593,0.47532862,0.5033083,0.48820436,0.4678851,0.45938796,0.47027597,0.45970982
0.48692387,0.4774102,0.5049161,0.48587,0.4651342,0.45844546,0.47011667,0.46165237
0.49007294,0.47867948,0.5050594,0.48931435,0.4675762,0.4597236,0.47179598,0.4618975
0.48785952,0.47660697,0.5089805,0.48927486,0.46637458,0.46025324,0.47052056,0.46176156
0.48980042,0.47936755,0.50650615,0.4913302,0.4696091,0.46043396,0.46997166,0.4615733
0.48665875,0.47830784,0.50902563,0.49063212,0.46903393,0.46115047,0.46966094,0.46536916
0.4900673,0.481389,0.50849503,0.49324992,0.4715343,0.4613603,0.47045082,0.46477774
0.4884889,0.47995812,0.51044154,0.48997438,0.47012633,0.4625289,0.47077054,0.46529356
0.4912635,0.48362675,0.5080067,0.49410746,0.4745657,0.4627962,0.47116125,0.4689119
0.48796883,0.48407286,0.51200217,0.4920524,0.471172,0.46590957,0.4717729,0.46851206
0.49193597,0.48468864,0.50965697,0.49436206,0.47488528,0.46284002,0.47147936,0.46987087
0.48832145,0.48704684,0.51355577,0.49457774,0.4735073,0.46595523,0.47173828,0.47232103
0.4910173,0.49016458,0.51124895,0.4956291,0.47691125,0.46667415,0.47292697,0.47247344
0.4903533,0.48844576,0.5142417,0.4962139,0.47582117,0.46548453,0.47183448,0.47320098
0.49146858,0.48992112,0.5121263,0.49582282,0.47988772,0.46569303,0.4730528,0.47432774
0.49085587,0.48914337,0.51364344,0.4936235,0.47603703,0.46557674,0.4709534,0.47625887
0.49099767,0.4920092,0.5114937,0.4945144,0.48036987,0.46783704,0.47140187,0.4750728
0.49132025,0.49205565,0.51139134,0.49296457,0.4751888,0.46690363,0.4736967,0.47493666
0.48986936,0.49198133,0.509707,0.49388564,0.47931653,0.4676268,0.47418284,0.47558427
0.49226442,0.49346036,0.5092304,0.49098903,0.47708097,0.46854797,0.47194445,0.47673845
0.4899663,0.49545866,0.51046777,0.4922495,0.4802,0.4666943,0.4730734,0.4750048
0.49056086,0.49554724,0.50754964,0.48878628,0.47559303,0.46654218,0.47383037,0.47572535
0.4908804,0.49541956,0.50442624,0.49291965,0.47815454,0.46944654,0.47361696,0.47670794
0.49302197,0.49504897,0.50090224,0.48645973,0.47366893,0.46660998,0.47280872,0.4753403
0.4928226,0.49591315,0.5017817,0.48842683,0.4761415,0.46662375,0.47342628,0.4767688
0.492603,0.49715993,0.50118095,0.48624423,0.47488678,0.46683764,0.4724304,0.47386405
0.49397355,0.49773085,0.49901748,0.4891328,0.47625268,0.46673915,0.4742676,0.47692922
0.4936903,0.4960332,0.49779344,0.48742482,0.47370097,0.4682654,0.47371027,0.47613296
0.49290708,0.49789697,0.49752295,0.48793218,0.47510087,0.46686783,0.47442526,0.47482306
0.49439,0.49627337,0.49664533,0.4871391,0.4729724,0.46596792,0.47541875,0.47413743
0.49525425,0.49620402,0.4951027,0.48791307,0.47521538,0.46822023,0.47591698,0.47343042
0.4952018,0.49233973,0.49491087,0.48690748,0.4729156,0.46558166,0.4729281,0.47272354
0.49501017,0.49069494,0.49222752,0.48834303,0.47552592,0.46674156,0.4755326,0.47208327
0.49159905,0.4868793,0.4954651,0.48513106,0.47227487,0.46648484,0.47141737,0.47088623
0.49515054,0.48855916,0.49356058,0.4870338,0.47522146,0.46507677,0.47378457,0.47009116
0.4928245,0.48208514,0.4961235,0.4851662,0.46955806,0.4631096,0.47098756,0.47050095
0.4931603,0.48373228,0.49161297,0.48661205,0.47456592,0.46207136,0.47107917,0.46933207
0.4902489,0.47993493,0.49363524,0.4867273,0.47039264,0.4620663,0.47094113,0.46761698
0.49485105,0.48013312,0.4932853,0.4884338,0.47287327,0.4613547,0.4705879,0.46702856
0.49088943,0.47538272,0.4930004,0.48500037,0.46979946,0.46193588,0.4704263,0.4668787
