-2,4,-4,-1,5,5,-2,-8,12,5,7,5,-3,2,4,8,73,
-3,1,3,4,5,5,-6,-8,13,3,8,6,-2,0,-1,5,73,
20,31,34,48,23,27,27,39,31,30,33,39,14,16,22,30,73,
56,63,69,66,36,37,51,56,38,38,45,51,27,25,25,33,73,
-32,-61,-82,-167,-104,-103,-128,-227,-83,-109,-152,-215,-104,-126,-154,-181,73,
-149,-198,-209,-304,-218,-217,-280,-447,-186,-235,-323,-444,-212,-239,-294,-328,73,
-144,-166,-173,-219,-159,-159,-217,-342,-136,-171,-238,-330,-148,-150,-192,-198,74,
-151,-162,-191,-218,-148,-145,-206,-290,-116,-144,-201,-265,-127,-131,-158,-164,74,
-124,-116,-142,-130,-104,-102,-147,-189,-83,-100,-135,-172,-95,-91,-104,-105,74,
-65,-53,-71,-58,-53,-52,-78,-96,-43,-51,-68,-89,-55,-51,-57,-57,74,
-21,-9,-14,5,-12,-8,-16,-15,-4,-5,-5,-9,-15,-10,-3,3,74,
1,8,2,20,7,12,4,17,13,16,20,24,5,8,17,26,74,
-5,4,4,13,2,0,1,17,7,5,13,21,-1,1,10,16,75,
1,10,13,24,13,14,9,31,18,16,26,37,3,14,22,28,75,
11,24,23,30,19,18,18,37,22,25,33,43,5,24,32,37,75,
11,23,19,30,20,19,17,35,18,22,29,40,14,19,27,35,75,
1,9,10,24,11,8,8,28,9,9,22,34,2,5,16,23,75,
3,10,14,29,15,13,13,33,11,10,25,38,4,6,17,25,75,
3,10,17,33,16,14,16,39,17,19,30,44,13,13,27,36,76,
8,18,23,35,24,25,24,45,21,25,31,45,19,20,30,40,76,
8,19,15,27,13,12,17,40,15,20,28,43,6,11,24,33,76,
15,26,22,36,21,23,24,48,19,25,36,48,18,16,27,36,76,
14,21,26,45,25,23,27,51,22,25,35,48,23,19,26,34,76,
10,21,23,46,21,24,28,53,18,23,30,49,18,10,29,37,76,
13,20,31,47,22,24,26,54,16,21,32,48,16,10,24,36,77,
22,26,37,56,34,31,35,64,23,25,37,53,26,21,22,35,77,
17,24,34,52,24,22,31,61,12,19,31,46,23,16,13,25,77,
19,22,34,54,23,19,28,59,12,15,28,43,23,16,6,21,77,
24,26,38,56,22,22,31,62,13,17,25,43,21,17,4,17,77,
26,25,46,59,24,22,31,62,15,20,24,41,22,12,3,14,77,
17,15,33,49,13,13,24,54,9,14,16,25,15,6,-3,9,78,
