-38,-30,-42,-40,-43,-43,-38,-40,-36,-38,-32,-29,-35,-36,-43,-39,193,
17,18,2,-1,11,8,-3,-10,3,-3,2,0,-1,-7,-17,-17,193,
-2,-11,-28,-39,-9,-18,-39,-47,-25,-35,-39,-43,-27,-40,-58,-70,193,
-48,-56,-65,-69,-64,-72,-82,-79,-72,-81,-78,-76,-60,-73,-93,-94,193,
-165,-133,-106,-92,-158,-142,-117,-103,-119,-112,-101,-81,-89,-88,-99,-81,193,
-192,-141,-99,-79,-151,-131,-98,-80,-103,-87,-73,-50,-72,-53,-51,-24,193,
-9,19,30,26,15,29,23,17,15,26,35,40,6,29,32,46,194,
65,78,72,53,88,106,66,53,77,81,79,70,59,70,61,55,194,
27,23,15,2,29,39,4,-2,13,14,14,7,-15,9,-2,-13,194,
-29,-35,-41,-53,-30,-29,-51,-54,-36,-41,-50,-55,-43,-50,-63,-74,194,
-42,-50,-57,-55,-52,-63,-57,-50,-54,-62,-58,-57,-42,-50,-65,-65,194,
-58,-70,-72,-72,-72,-92,-76,-67,-66,-77,-74,-66,-53,-61,-73,-72,194,
-48,-49,-56,-55,-57,-67,-55,-56,-56,-58,-58,-56,-50,-53,-61,-61,195,
-31,-30,-36,-39,-41,-46,-36,-34,-41,-44,-41,-38,-33,-37,-44,-44,195,
-45,-41,-44,-48,-46,-51,-41,-38,-44,-49,-44,-42,-37,-39,-47,-44,195,
-54,-51,-54,-56,-56,-60,-55,-54,-51,-56,-49,-47,-63,-52,-59,-57,195,
-43,-42,-42,-43,-42,-50,-40,-40,-43,-49,-46,-42,-47,-49,-50,-48,195,
-42,-42,-47,-48,-50,-56,-44,-48,-48,-49,-50,-46,-50,-52,-53,-49,195,
-37,-36,-46,-46,-46,-51,-42,-41,-45,-47,-45,-42,-41,-46,-48,-48,196,
-34,-32,-36,-40,-41,-43,-38,-38,-38,-43,-44,-41,-36,-40,-43,-45,196,
-46,-49,-56,-58,-55,-56,-53,-47,-50,-56,-56,-60,-52,-53,-54,-58,196,
-47,-48,-59,-58,-53,-57,-51,-50,-52,-56,-52,-59,-58,-59,-56,-54,196,
-67,-65,-84,-77,-73,-77,-71,-73,-67,-70,-69,-76,-73,-79,-76,-75,196,
-59,-58,-67,-65,-69,-70,-66,-63,-62,-71,-64,-70,-68,-74,-74,-72,196,
-59,-64,-65,-68,-67,-71,-65,-62,-67,-70,-69,-76,-61,-65,-72,-74,197,
-34,-38,-48,-40,-42,-43,-39,-35,-43,-47,-43,-43,-41,-43,-47,-49,197,
-29,-35,-39,-38,-39,-43,-36,-35,-41,-40,-45,-46,-42,-46,-48,-52,197,
-38,-44,-51,-47,-49,-54,-47,-48,-51,-54,-59,-57,-54,-61,-65,-66,197,
-49,-57,-55,-54,-52,-57,-57,-54,-54,-60,-61,-60,-59,-63,-65,-65,197,
-50,-56,-53,-55,-54,-57,-56,-53,-56,-62,-63,-58,-58,-64,-68,-66,197,
-42,-48,-43,-44,-42,-49,-46,-43,-52,-56,-54,-54,-51,-57,-58,-60,198,
-27,-31,-26,-34,-31,-37,-33,-30,-32,-34,-43,-39,-39,-45,-47,-46,198,
-38,-42,-46,-45,-51,-52,-46,-45,-44,-47,-55,-52,-51,-57,-59,-55,198,
-41,-43,-48,-49,-51,-58,-49,-51,-45,-49,-54,-49,-49,-56,-61,-59,198,
-37,-38,-35,-34,-39,-45,-45,-43,-38,-39,-46,-43,-39,-45,-50,-51,198,
-46,-46,-40,-45,-49,-52,-48,-45,-44,-45,-48,-45,-39,-48,-53,-54,198,
-52,-47,-43,-46,-47,-49,-45,-45,-35,-37,-47,-46,-37,-45,-45,-44,199,
-40,-33,-28,-27,-33,-35,-27,-24,-23,-19,-30,-32,-34,-36,-29,-30,199,
-51,-45,-37,-38,-36,-38,-36,-34,-28,-27,-34,-33,-36,-37,-36,-36,199,
-36,-31,-20,-23,-23,-21,-18,-19,-14,-14,-17,-16,-18,-22,-12,-12,199,
-33,-28,-21,-21,-23,-19,-18,-19,-12,-11,-16,-13,-12,-17,-11,-10,199,
-30,-27,-24,-26,-27,-25,-20,-21,-23,-23,-26,-22,-20,-25,-24,-20,199,
-40,-36,-30,-34,-35,-31,-30,-29,-27,-24,-28,-27,-29,-33,-30,-26,200,
-13,-8,-12,-13,-16,-11,-8,-8,-9,-5,-4,-4,-10,-10,-10,-9,200,
-18,-13,-21,-21,-19,-18,-17,-16,-15,-12,-16,-14,-7,-9,-18,-21,200,
-32,-32,-35,-34,-34,-34,-30,-30,-34,-31,-31,-28,-29,-29,-36,-36,200,
-37,-37,-42,-39,-39,-41,-39,-34,-39,-38,-36,-39,-32,-32,-35,-36,200,
