2,9,-1,-21,-5,-22,-12,-19,-31,-23,-27,-58,78,7,-2,-30,96,
39,-5,17,28,-22,-16,6,-31,-57,-20,-21,-11,-3,21,44,88,96,
8,0,45,1,15,5,5,-24,-13,-3,-8,-39,74,15,18,-9,96,
31,16,14,26,-23,-21,-43,-6,-69,-44,-31,-18,-51,10,40,87,96,
16,16,33,-14,12,7,-20,-3,-20,-13,-18,-49,26,4,3,-28,96,
32,8,6,26,-28,-26,-42,29,-52,-36,-25,-4,-59,20,46,92,96,
-18,-17,-24,-36,-8,-18,8,-12,-21,-23,-34,-64,-4,-11,-18,-50,97,
42,0,19,36,-19,-16,-7,14,-38,-20,-22,1,-76,23,36,95,97,
25,34,33,-10,13,5,0,-5,12,-6,-21,-51,12,11,-11,-45,97,
-17,20,17,46,-10,-8,-5,23,-21,-11,-14,5,-88,31,47,104,97,
-1,5,22,-23,5,-5,-18,-58,4,-12,-29,-61,-25,-11,-12,-47,97,
6,37,56,28,-32,-28,0,8,-40,-32,-37,-19,-140,5,29,80,97,
37,10,-19,-21,13,4,21,6,17,1,-11,-46,-29,3,-6,-39,98,
-5,6,52,37,-28,-36,-1,-32,-31,-34,-35,-12,-198,3,32,90,98,
40,-17,-1,-36,-7,-15,-3,-9,-9,-25,-36,-65,-33,-19,-28,-62,98,
-48,-17,-29,20,-31,-28,26,-10,-57,-48,-45,-23,-147,-8,22,73,98,
-19,-2,3,-4,21,13,0,5,12,1,-11,-42,5,5,0,-36,98,
-18,7,3,28,-22,-31,-40,7,-59,-37,-42,-24,-120,-3,21,69,98,
33,19,1,-7,17,12,-43,13,-1,3,-19,-53,21,4,-8,-48,99,
56,71,45,61,3,-4,-12,36,-24,-11,-5,10,-43,36,65,117,99,
22,5,22,-10,22,12,48,12,5,5,-14,-49,56,15,4,-35,99,
30,16,47,25,-22,-23,44,17,-44,-27,-30,-19,-73,13,35,76,99,
34,116,32,-14,8,2,-30,12,-2,-3,-17,-44,31,14,0,-24,99,
39,22,8,27,-13,-12,45,-2,-35,-26,-23,-12,-71,22,45,90,99,
11,7,-48,-16,-7,-11,-44,-14,-10,9,-24,-48,2,8,12,-10,100,
19,21,46,44,-5,-30,41,22,-22,-11,-17,-7,-46,34,45,72,100,
-2,40,-7,-6,6,-2,-4,-17,3,2,-14,-29,7,8,15,-2,100,
18,29,-26,31,-11,-16,27,16,-10,-11,-15,-1,-63,11,34,69,100,
25,21,-19,-6,1,-9,6,9,5,1,-12,-30,1,7,1,-9,100,
10,-16,34,13,-21,-23,21,-17,-33,-28,-31,-19,-78,-3,19,45,100,
-15,27,5,2,2,-4,41,-5,-5,-5,-16,-27,-36,2,11,4,101,
14,22,-26,43,5,4,-12,51,-8,-2,-3,13,-50,30,42,73,101,
