,ch_15,ch_14,ch_13,ch_12,ch_11,ch_10,ch_9,ch_8,ch_7,ch_6,ch_5,ch_4,ch_3,ch_2,ch_1,A1,A2,A3,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
120,2.52898329128595,12.666671106733645,17.227831201812243,14.372345019367716,13.515610975207512,12.928934049522134,16.06379839578891,9.303658913833875,13.105640827420398,15.910371807577715,17.048740264648572,5.427427957055944,13.297148341847992,16.47930372360755,16.48534145084876,-73.7949379162889,-123.11908110999964,-49.324143193768286,135.35447847128327,-49.13286631940714,-147.7811527068761,49.284224429909145,-78.32798552863815,-141.71151523645213,-197.79059595215332,-171.1028247834498,-116.29254149745375
121,3.348389538033799,14.391064343628535,19.432669539410913,13.946240422866515,13.535718951934689,12.67000552500021,15.941333954256248,8.549583591645572,12.685015575145517,15.780272396257292,17.059884395477766,4.149791924261238,12.452693844731078,15.660395441549145,16.02108953999691,-74.0726114989249,-124.03221555735594,-49.95960405848878,136.08871927759782,-49.09280946968313,-149.01201758659266,50.496272908079426,-75.6328120353833,-140.44482575436052,-196.21464943492134,-171.556536774946,-117.25245179530766
122,4.112018420222103,15.782450313585413,21.149428016382057,13.233932734791441,13.199262933482506,11.860103667083376,15.247297991332523,7.49367485313216,11.87260971543845,15.11020326258164,16.457489739510283,2.5748244204577713,11.142909397102532,14.321442646228697,14.995137233888194,-74.22312006364109,-125.25789886641533,-51.034778802832186,136.8520694968441,-48.705730662227836,-150.77528826782378,52.054278469893575,-71.84241523394505,-138.4247372175648,-194.60733263986418,-172.31462651545257,-118.54362558046358
123,4.6964013325372544,16.490826999537937,21.937203922619613,12.139314385342,12.337945467579631,10.29842335964677,13.760175351167252,6.067741082433511,10.535977747867088,13.684214760706173,14.990333922446261,0.6807620351291056,9.260540778022499,12.305626979187979,13.214088601890785,-74.21034781185142,-126.81450477730212,-52.604156965508814,137.61760020049826,-47.90826932910008,-153.11658326004886,54.054328967385445,-66.65046594190972,-135.41891174226348,-193.01152947031238,-173.43625859682265,-120.21073747056467
124,4.957497290643781,16.128625657153503,21.31931765214564,10.567168115016276,10.777203679048904,7.784155766951192,11.260235778135034,4.210744574495601,8.542671637873145,11.27830681118999,12.40450970152283,-1.5452173242525975,6.705488225525707,9.457915115972387,10.48812293867038,-73.985078859435,-128.67120688103668,-54.68612802165999,138.32068229994954,-46.64201484860828,-156.01427089185907,56.59081219871128,-59.72593474731343,-131.15281118018524,-191.4369238582871,-174.94359742548505,-122.26696196154381
125,4.75154630667868,14.310521872713656,18.821894422990717,8.421436572868352,8.342476121852428,4.115651847940847,7.528030583182371,1.8613675259482365,5.7594028494432985,7.666516676681602,8.445269085296134,-4.118739267211296,3.3756891409269025,5.621311917073088,6.62629853681452,-73.48009723653456,-130.72737861919347,-57.24728138271741,138.84378654612794,-44.85645654517936,-159.35101931054456,59.74321590812001,-50.73679200763397,-125.31989711772724,-189.83919976507985,-176.80370722214334,-124.67357342738052
126,3.8658000438524955,10.585708891812011,13.952250061748146,5.631968464237809,4.868170304074551,-0.8493668417051972,2.401215858585208,-1.0031934601250287,2.0829703438810085,2.663599660500065,2.9005000809510078,-6.981039633915918,-0.7830305556970731,0.701653716703059,1.4997007089956225,-72.61218688735467,-132.78909328355823,-60.176906396262304,139.0067335291309,-42.52373368922723,-162.87754648168186,63.56832778592343,-39.39240784877921,-117.60293087509174,-188.08684118183123,-178.8864520214745,-127.31034611985666
127,2.094391943951192,4.533908238688445,6.264888728324781,2.1446542696279822,0.21062389530476278,-7.22011777222161,-4.247895564627081,-4.391952718745647,-2.568887638565565,-3.8827881530723323,-4.40481515876964,-10.061035969711687,-5.804124243529202,-5.366658952809301,-4.987878217144601,-71.27053166995907,-134.55442401578446,-63.283892345884325,138.54774367784893,-39.62858549702083,-166.19637018871916,68.05493546846674,-25.51685216407225,-107.72347350542093,-185.95543213010922,-180.95729567182724,-129.95755416831113
128,-0.7280808840721603,-4.110380665079215,-4.455032986647485,-2.019758596469851,-5.668620040594674,-14.952052845799354,-12.385132219069517,-8.251203861345017,-8.180306282644606,-11.970210364597799,-13.470682057713763,-13.236054679262041,-11.625951348084119,-12.517715988318063,-12.780901871894269,-69.3132153560677,-135.58504380704875,-66.2718284510402,137.10573725959023,-36.17730113055173,-168.72095803256144,73.11372653809882,-9.091294613233146,-95.46628579392974,-183.08285666248688,-182.6237018349197,-132.26537157939347
129,-4.76458116974117,-15.604007794614516,-18.407276240158815,-6.839856378148554,-12.805799369965195,-23.998183390031777,-21.972773070467863,-12.528570985333022,-14.735420149753693,-21.59423419771315,-24.293335171381045,-16.386748440272733,-18.18953266803226,-20.685606369144725,-21.821393626176768,-66.56602163085296,-135.30802549770561,-68.742003866912,134.2200343797044,-32.195019697401285,-169.67902743115428,78.55058852314288,9.692495378642718,-80.71912825703696,-178.96049886311891,-183.32323398553666,-133.74537223681622
130,-10.080017970740988,-29.901404775533535,-35.414859656293565,-12.223530438894928,-21.11091912967833,-34.139628577194664,-32.785788356879195,-17.137898601868866,-22.13913517089079,-32.59602225613919,-36.671612859937966,-19.379654495863253,-25.35270189584119,-29.683151115852286,-31.895115978104823,-62.82323409273539,-133.01994177694104,-70.19670768426523,129.33320498120506,-27.72488025060729,-168.11829561906646,84.05710889786675,30.40564862210971,-63.500061141494115,-172.91584284831816,-182.30585541122608,-133.76042990110653
131,-16.71210436266111,-46.882888918119384,-55.214480852626856,-18.06184647431359,-30.462637770118157,-45.11979724601203,-44.558185015460445,-21.983384590099533,-30.274575933297637,-44.77811976735516,-50.35834271743336,-22.07820992863254,-32.95275503863285,-39.2949039504127,-42.7532007602402,-57.85843625317883,-127.90076518242563,-70.04232892930659,121.80881884439138,-22.837271788530245,-162.92192964707186,89.19507508245357,52.32529616440039,-44.012744423512686,-164.12767276713066,-178.64742921199522,-131.53011820935617
132,-24.516800317499985,-65.98511775034811,-77.05176181771108,-24.15217556647032,-40.55334898118167,-56.49131638484092,-56.81512550739072,-26.909395627812504,-38.8860136201196,-57.713903367481436,-64.85121955951038,-24.340210245362172,-40.717483904970045,-49.15527735106497,-53.96841393866698,-51.4402115364849,-119.04456809996634,-67.60435656354144,110.96249558646844,-17.63803325471909,-152.84674638173016,93.38827444297235,74.38646929045748,-22.71363780788917,-151.6671728019104,-171.28591830000593,-126.15611067497065
