,ch_15,ch_14,ch_13,ch_12,ch_11,ch_10,ch_9,ch_8,ch_7,ch_6,ch_5,ch_4,ch_3,ch_2,ch_1,A1,A2,A3,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
323,3.7490718455627077,-0.08714553922291407,1.8956535875564315,1.402411997675127,10.765832587476094,11.553236023911747,9.415922214770958,11.044632268028375,12.802180251990714,12.871155779972483,14.997672658014945,10.447757396679298,12.742032517301656,15.333294568318289,14.968332983565727,-20.714962596020154,-61.17258431977372,-40.45762172371215,51.30125475584488,-0.48615173422748176,-81.40139518151676,45.63703649685673,83.718088455107,11.814758441477675,-6.721009756329136,-44.096678176058035,-28.09595190755621
324,2.897055066772582,0.3961265551496219,2.4372691256570285,0.9143862223981186,10.336499543467268,11.366231272470602,9.233139268530353,10.552052410367718,12.251140611806639,12.562983783804745,14.630963902274212,10.087667558096467,12.068193455700698,14.790406728440272,14.78728296999268,-21.690682770854593,-63.34541292383716,-41.65473015294136,53.363389232710944,-0.8633176944473222,-84.17277800019481,46.08551560761838,81.75857456903438,9.203867437992658,-10.180334052364573,-46.762260391354324,-29.424232277480353
325,2.045038287982457,0.8793986495221578,2.9788846637576256,0.4263604471211102,9.907166499458441,11.179226521029454,9.050356322289748,10.05947255270706,11.700100971622561,12.254811787637008,14.264255146533479,9.727577719513636,11.39435439409974,14.247518888562256,14.606232956419632,-22.607090558007496,-65.24929775970652,-42.64220720165805,55.231739437798446,-1.285986957241882,-86.5704013604225,46.42424551438484,80.00655793672922,6.7910291944975265,-12.891688055036825,-49.0291556240112,-30.55389047658992
326,1.1930215091923313,1.362670743894694,3.5205002018582228,-0.061665328155898314,9.477833455449614,10.992221769588308,8.867573376049142,9.566892695046404,11.149061331438485,11.946639791469272,13.897546390792746,9.367487880930804,10.720515332498781,13.70463104868424,14.425182942846583,-23.344189732872632,-66.66424364769914,-43.32005391478577,56.676311556659826,-1.6841627755431445,-88.32427060497895,46.69322565326986,78.53202054937623,4.526228911830407,-14.885082554377181,-50.91736854390517,-31.46493411467002
327,0.6241195364478008,2.044289863973412,4.1472236037189445,-0.26640272086656963,9.190280801546205,10.975252178887544,8.656619395886816,9.215883881167965,10.937811541282857,11.836670545945822,13.757372078844373,9.205615375953547,10.329789448871642,13.529771205078868,14.583885793506028,-24.041984056471424,-67.93025538352539,-43.888271327013456,58.00711174817171,-2.0978483930280754,-89.87439104691904,46.83245545053441,77.34494443628489,2.3194518121607537,-16.45052829528418,-52.796903783608975,-32.247370773650765
328,0.38256039282984283,2.9552416616693016,4.8723503681352485,-0.143596591911259,9.066657384195342,11.154880538485378,8.41309351999018,9.028562253563384,11.119433365192135,11.95586716441509,13.879121283936165,9.27292559607165,10.266404511962913,13.780432467841452,15.135417494535837,-24.660477275167995,-68.45733773785086,-43.79686046264259,58.88914614403099,-2.7620470439100457,-90.35576796905906,46.741934322525445,76.25531166604583,-0.019316860148475223,-17.77803597670637,-54.65776593786927,-33.08120800708562
329,0.14100124921236856,3.866193459363368,5.5974771325501,-0.0207904629561943,8.943033966844725,11.334508898082852,8.16956764409403,8.84124062595918,11.30105518910105,12.075063782884119,14.000870489027712,9.340235816189619,10.203019575054311,14.031093730603533,15.686949195564543,-25.209673120382977,-68.07549545585674,-42.865822335433734,59.24742084824891,-3.7767619527294225,-89.50840662346053,46.18166167561458,75.11310434769314,-2.750091837674098,-19.29761625082203,-56.84995956308235,-34.04645333962766
330,-0.10055789440558938,4.777145257059257,6.322603896966403,0.10201566599911632,8.81941054949386,11.514137257680686,7.926041768197394,8.653918998354602,11.482677013010328,12.194260401353384,14.122619694119503,9.407546036307721,10.139634638145582,14.281754993366118,16.23848089659435,-25.62957530830623,-66.53473325679832,-40.90515794845231,58.896941936642975,-5.176996334143342,-86.9873122309114,45.40163690613682,74.16830463187283,-5.612887829061503,-20.64927972221585,-58.683489176767566,-35.03311426650415
331,-0.0727653230645659,5.598489503463792,6.89078443427093,0.42698449314215936,8.920409944074011,11.693922992547073,7.74994954761414,8.758382027932885,11.956144086340784,12.493045464202636,14.446419811623365,9.6544555610337,10.300717059799762,14.622224134162641,16.72274882579239,-25.93018753960835,-64.14505583356171,-38.21486829391384,58.00271545632684,-6.822753392714647,-83.25248998040557,44.211859400329224,73.29089471201736,-8.62771951814893,-22.063036947052563,-60.39835925703901,-36.19119825298914
332,0.41819906695943426,6.265746397925291,7.189083380296696,1.0995882503383825,9.407666230820661,11.873979346775817,7.689814891201942,9.364592114706463,12.93146241006695,13.100647222021102,15.117662634597677,10.210200455759438,10.847789059119634,15.117125104759738,17.091351319054578,-26.23151349915105,-60.94646785221868,-34.71495435302836,56.704747425198086,-8.874036322700022,-78.30394502861984,42.94232853426951,72.7308568255262,-11.62460156308727,-23.318898432247646,-61.744574242074904,-37.360712733874166
333,0.9091634569834344,6.93300329238679,7.487382326322462,1.7721920075346056,9.894922517567313,12.05403570100456,7.629680234789743,9.97080220148004,13.906780733793118,13.708248979839569,15.788905457571989,10.765945350485175,11.394861058439504,15.612026075356836,17.459953812316765,-26.38355685569637,-56.99897395157969,-30.615417095844307,54.883043831424004,-11.075848307837301,-72.30668249938887,41.123043673814735,72.11817325495235,-14.933548595455377,-25.17687463463496,-63.43213852958506,-38.89166511293722
334,1.4001278470074345,7.600260186848288,7.785681272348227,2.444795764730829,10.382178804313963,12.234092055233305,7.569545578377544,10.577012288253618,14.882099057519284,14.315850737658035,16.460148280546303,11.321690245210913,11.941933057759375,16.106927045953935,17.828556305578953,-26.416321261614797,-51.85257874274521,-25.436257481091648,52.3426106329253,-13.698192521131979,-64.57070748317813,39.37400417453997,71.952826329195,-18.154575219370955,-27.07697596013149,-64.8110564762764,-40.55406276240972
335,1.8911226482920451,8.018953977520725,7.918303569914324,2.8688496011382085,10.720371380459287,12.215317989564802,7.4929098892133155,11.166667701646382,15.758013148866473,14.824015858810771,16.998811241230246,11.844321499562701,12.422721816884309,16.402908915880115,17.965101729886047,-26.409810352592174,-45.73728680865508,-19.3274764560244,49.27845375685775,-16.746072124642904,-55.401025036554465,37.58520938167682,72.20479842469827,-21.327696010596934,-29.15921276289911,-66.04133239731638,-42.37791302244183
336,2.38219899549035,7.771141184704749,7.60667418553178,2.626432203456592,10.658858839632352,11.663392455158036,7.372027701691394,11.711932782654275,16.367380941518316,15.065547791178178,17.181969504284144,12.27816057608896,12.725776168563321,16.165501525060375,17.479400481835643,-26.53402774733555,-39.123102703636256,-12.589074956262468,46.09557909909188,-20.239490269267158,-45.41764018165479,35.636658630052146,72.64407196665573,-24.53292551564347,-31.863595344503413,-67.6429705657944,-44.56322320056578
337,2.8732753426876716,7.523328391889269,7.29504480114986,2.38401480577546,10.59734629880554,11.111466920752372,7.251145514169714,12.257197863661077,16.97674873416894,15.307079723545103,17.365127767337675,12.711999652614349,13.028830520241724,15.928094134241109,16.993699233786213,-26.62897704727786,-31.89003095294869,-5.261053905632853,42.57399252369059,-23.998450094524195,-34.52055790565255,33.59835124402667,73.22062943022121,-27.670278250865476,-35.10013395306969,-69.30597521218144,-46.980000571157504
338,3.364351689885977,7.275515599073293,6.983415416767317,2.1415974080938436,10.535833757978605,10.559541386345606,7.130263326647792,12.802462944668969,17.58611652682078,15.54861165591251,17.54828603039157,13.145838729140607,13.331884871920735,15.690686743421367,16.507997985735805,-26.724661836281516,-25.168076052329425,1.5565857839897976,39.30869986238481,-27.50295472833909,-24.389783160222112,31.620286537433586,74.12445334172543,-30.47976870155574,-38.81883878243593,-71.05035052378744,-49.46825237489644
339,3.7911556089460756,6.952773466771094,6.628997662791089,1.802828513915835,10.345832227625113,10.018406000112137,6.998715744674918,13.229875753524171,18.056230481570857,15.672299646226923,17.6028942943444,13.472553643766648,13.527807810126097,15.389004974009547,16.000896772293256,-26.78108568034086,-19.02724246753501,7.7538432128433,36.29470691404717,-30.65800728682511,-15.150320861001113,30.132463813517276,75.66552627989869,-32.411411321033675,-42.42971997130309,-72.19610064421701,-51.817985818223534
340,3.9161368706394932,6.278163931702787,6.073646168029728,1.0115939893548596,9.552447732217399,9.527941038030722,6.817083580739027,13.103855512030961,17.872409854704628,15.242593704254887,17.053833092912505,13.29621460276218,13.220642739387166,14.785491387919839,15.393301542842417,-26.87825212728353,-13.8075346338821,13.070717493438636,33.782019444163616,-33.4136108740654,-7.272175887050712,28.914882364871943,77.60383087709963,-33.62522052972964,-46.272787602382344,-73.253229672823,-54.059208072797475
341,4.041118132332911,5.60355439663448,5.518294673268366,0.22035946479388402,8.759063236809684,9.037476075949307,6.635451416803135,12.977835270537751,17.6885892278384,14.812887762282852,16.504771891480612,13.119875561757715,12.913477668648234,14.181977801830131,14.785706313391579,-27.08616470647075,-9.498956955786355,17.58720775072135,31.83564318430322,-35.87976858189391,-0.7053530803138042,28.057541473380304,79.8893498205498,-34.13121071426491,-50.28805170153965,-74.12174166415832,-56.04192627494919
342,4.166099394026329,4.928944861566173,4.962943178507006,-0.5708750597670917,7.9656787414019705,8.547011113867892,6.453819252867244,12.851815029044543,17.50476860097217,14.383181820310815,15.955710690048718,12.943536520753248,12.606312597909303,13.578464215740423,14.178111083940738,-27.264826928496444,-5.941513806299627,21.323313122233536,30.235583831585803,-37.926483489675654,4.720142754928822,27.260440410152334,82.30206585357435,-34.09939622652729,-54.66552223693743,-74.92164062742567,-57.796147525134586
343,4.291089162026174,4.2931838739777906,4.460993181393517,-1.3038505854371893,7.211150289318781,8.124503454526687,6.291616181509765,12.73550533361582,17.325819972139826,13.963190337214826,15.430923073988398,12.762358789724205,12.31371244866404,13.0040683243919,13.604491487268593,-27.494242284885356,-3.075209526645376,24.419032758276465,29.031847048147867,-39.703758664086,9.134306852604338,26.903578435464006,84.96196177684864,-33.41979138274234,-58.98520911817351,-75.3729305259256,-59.0818788873855
344,4.416177433054449,4.1072890662024095,4.5774325270361595,-1.3621869039577328,6.906574818929052,8.488941360909163,6.354402002208037,12.731643761612695,17.20328908053929,13.655692287902312,15.187223576528051,12.525149028211137,12.189774090313751,12.766855338142907,13.424309718169745,-27.754414247790045,-1.1600484257524433,26.594365822073854,28.334438460606357,-41.05159715888936,12.13713448539577,26.766954798696084,87.45902044965075,-32.372410462540316,-63.617122195417224,-75.88561527650236,-60.02912738875901
345,4.541265704082475,3.9213942584274,4.693871872678569,-1.4205232224781594,6.601999348539932,8.853379267290908,6.417187822906184,12.727782189609579,17.080758188938997,13.348194238590413,14.943524079068192,12.287939266698546,12.06583573196371,12.529642351894386,13.244127949071256,-28.025346269686782,-0.34603477978708447,27.67931148993573,28.198363659520695,-41.86500201471701,13.493620965291866,26.720568738272938,89.45322479112009,-31.267267708018764,-68.94127125854291,-76.92969874898829,-60.74790001878496
346,4.66635397511075,3.7354994506520187,4.810311218321211,-1.4788595409987029,6.297423878150203,9.217817173673385,6.479973643604456,12.723920617606456,16.958227297338457,13.040696189277899,14.699824581607846,12.050729505185478,11.941897373613422,12.292429365645393,13.063946179972408,-28.117041783070434,-0.13317283168333832,27.983868951422906,28.183628198852762,-42.10897625884424,13.858761644139012,26.90441948160141,91.0545577815217,-30.014377322800772,-74.45766603626039,-77.87518476564604,-61.048203728911815
