,time_15ch,diff_15ch,nearest_idx,time_lizmil,diff_lizmil,diff_lizmil_and_15ch
219,875.79,0.6719999999999118,371.0,875.7893915756631,0.46021840873635256,0.21178159126355922
220,876.552,0.7620000000000573,373.0,876.826833073323,0.6006240249610073,0.16137597503905
221,877.094,0.54200000000003,374.0,877.3026521060842,0.4758190327613079,0.06618096723872213
222,877.82,0.7259999999999991,375.0,877.9110764430577,0.608424336973485,0.11757566302651412
223,878.46,0.6399999999999864,376.0,878.3400936037442,0.4290171606864135,0.21098283931357287
224,879.222,0.7619999999999436,378.0,879.198127925117,0.4290171606864135,0.3329828393135301
225,879.69,0.4680000000000746,381.0,880.5085803432137,0.46021840873635256,0.007781591263722021
226,881.1,0.5,382.0,881.2028081123245,0.6942277691107677,0.19422776911076767
227,881.624,0.5240000000000009,383.0,881.6708268330733,0.4680187207488302,0.05598127925117069
228,882.1800000000001,0.55600000000004,384.0,882.380655226209,0.709828393135723,0.15382839313568297
229,883.27,0.5739999999999554,385.0,883.0592823712949,0.6786271450858123,0.10462714508585691
230,884.6460000000001,0.6300000000001091,389.0,885.2511700468019,0.631825273010918,0.0018252730108088144
231,885.744,0.5259999999999536,390.0,885.7815912636505,0.5304212168486515,0.004421216848697895
232,886.676,0.9320000000000164,391.0,886.421216848674,0.639625585023424,0.29237441497659233
233,887.25,0.5739999999999554,392.0,887.1232449297972,0.7020280811232453,0.1280280811232899
234,887.988,0.7380000000000564,393.0,887.6770670826834,0.5538221528861129,0.18417784711394347
235,888.52,0.5319999999999254,394.0,888.4648985959439,0.787831513260528,0.2558315132606026
236,889.112,0.5919999999999845,395.0,888.9641185647426,0.49921996879874087,0.09278003120124367
237,889.774,0.6620000000000346,397.0,890.0639625585023,0.6708268330733063,0.0088268330732717
238,890.946,0.55600000000004,398.0,890.8049921996881,0.7410296411856621,0.18502964118562204
239,891.494,0.5480000000000018,399.0,891.2808112324493,0.4758190327613079,0.07218096723869394
240,893.0600000000001,0.5160000000000764,401.0,892.2948517940717,0.5148205928237246,0.0011794071763517877
241,893.97,0.9099999999999682,404.0,894.0577223088924,0.7176287051482007,0.19237129485176752
242,894.568,0.5979999999999563,405.0,894.5803432137286,0.5226209048362023,0.07537909516375407
243,895.19,0.6220000000000709,407.0,895.9531981279251,0.6162246489859626,0.00577535101410831
244,896.32,0.5720000000000027,408.0,896.5304212168487,0.5772230889235459,0.005223088923543173
245,896.86,0.5399999999999636,410.0,897.5054602184088,0.5382215288611576,0.001778471138806026
246,898.19,0.6660000000000537,411.0,898.0670826833074,0.5616224648985906,0.10437753510146308
247,898.664,0.4739999999999327,412.0,898.6131045241809,0.5460218408736353,0.07202184087370256
248,899.36,0.6960000000000264,413.0,899.424336973479,0.811232449297961,0.11523244929793464
249,900.2040000000001,0.8440000000000509,414.0,900.0171606864275,0.5928237129485296,0.2511762870515213
250,900.818,0.613999999999919,416.0,901.0,0.3900156006240252,0.22398439937589387
251,901.884,0.5499999999999545,417.0,901.6630265210608,0.663026521060857,0.1130265210609025
252,902.466,0.5819999999999936,419.0,902.6224648985959,0.39781591263650284,0.1841840873634908
253,903.096,0.6299999999999955,420.0,903.2776911076443,0.6552262090483509,0.025226209048355486
254,903.686,0.5900000000000318,421.0,903.8705148205928,0.5928237129485296,0.002823712948497814
255,904.2,0.51400000000001,422.0,904.2995319812793,0.4290171606864419,0.08498283931356809
256,905.652,0.6480000000000246,425.0,905.6957878315133,0.4680187207488302,0.17998127925119434
257,906.364,0.7119999999999891,426.0,906.3822152886115,0.68642745709829,0.02557254290169908
258,907.9060000000001,0.8360000000000127,428.0,907.7550702028082,0.5694227769110967,0.26657722308891607
259,908.838,0.9319999999999027,430.0,908.9875195007801,0.608424336973485,0.3235756630264177
260,909.51,0.6720000000000255,431.0,909.4633385335413,0.4758190327613079,0.19618096723871759
261,910.764,0.6140000000000327,434.0,910.8673946957879,0.5772230889235743,0.03677691107645842
262,912.3960000000001,0.5500000000000682,437.0,912.6380655226209,0.6474258970358733,0.09742589703580506
263,913.77,0.73599999999999,439.0,913.581903276131,0.4914196567862632,0.2445803432137268
264,914.664,0.8940000000000055,442.0,914.8299531981279,0.4290171606864135,0.46498283931359197
265,915.254,0.5900000000000318,443.0,915.2979719188768,0.4680187207488302,0.12198127925120161
266,915.7040000000001,0.4500000000000455,444.0,915.9375975039002,0.639625585023424,0.18962558502337856
267,916.254,0.5499999999999545,445.0,916.436817472699,0.49921996879874087,0.05078003120121366
268,916.91,0.6559999999999491,446.0,916.9516380655226,0.5148205928236962,0.14117940717625288
269,917.392,0.4820000000000846,447.0,917.5834633385335,0.6318252730109464,0.1498252730108618
270,918.326,0.9339999999999691,448.0,918.5585023400936,0.9750390015600487,0.04103900156007967
271,920.366,0.4259999999999309,449.0,918.9875195007801,0.4290171606864419,0.0030171606865110334
272,921.004,0.6380000000000337,452.0,920.609984399376,0.6396255850233956,0.001625585023361964
273,921.98,0.4900000000000091,454.0,921.600624024961,0.4914196567862632,0.0014196567862541087
274,922.562,0.5819999999999936,456.0,922.8876755070203,0.6864274570982616,0.10442745709826795
275,923.152,0.5900000000000318,457.0,923.3322932917317,0.44461778471139723,0.1453822152886346
276,923.856,0.7039999999999509,458.0,923.9563182527302,0.6240249609984403,0.0799750390015106
277,925.134,0.8020000000000209,459.0,924.9391575663026,0.9828393135725264,0.1808393135725055
278,925.8480000000001,0.7140000000000555,461.0,926.1248049921996,0.6864274570982616,0.027572542901793895
279,927.182,0.82000000000005,463.0,927.1856474258971,0.5772230889235743,0.2427769110764757
280,930.606,0.5900000000000318,466.0,928.9251170046803,0.5928237129485296,0.002823712948497814
281,931.408,0.8020000000000209,470.0,931.3978159126366,0.6942277691107961,0.10777223088922483
282,932.048,0.6399999999999864,471.0,932.0920436817473,0.6942277691107392,0.05422776911075289
283,933.04,0.5,473.0,933.1372854914197,0.4368174726989196,0.06318252730108043
284,933.9,0.8600000000000136,474.0,933.6989079563182,0.5616224648985622,0.2983775351014515
285,934.818,0.9180000000000064,476.0,934.8845553822152,0.6942277691107392,0.22377223088926712
286,935.8100000000001,0.5240000000000009,477.0,935.414976599064,0.5304212168486515,0.006421216848650602
287,937.268,0.7799999999999727,481.0,937.2480499219969,0.42121684867396425,0.35878315132600846
288,938.038,0.7699999999999818,483.0,938.254290171607,0.5304212168487084,0.23957878315127346
289,938.898,0.8600000000000136,484.0,938.6287051482059,0.37441497659904144,0.4855850234009722
290,939.48,0.5819999999999936,485.0,939.2137285491419,0.585023400936052,0.0030234009360583514
291,939.996,0.5159999999999627,486.0,939.603744149766,0.39001560062399676,0.12598439937596595
292,940.496,0.5,487.0,940.5397815912636,0.9360374414976604,0.43603744149766044
293,941.642,0.55600000000004,489.0,941.5226209048362,0.5538221528861413,0.002177847113898679
294,942.126,0.4839999999999236,490.0,942.0842433697348,0.5616224648985622,0.07762246489863855
295,943.28,0.6059999999999945,492.0,943.0982839313573,0.5070202808112754,0.09897971918871917
296,943.806,0.5260000000000673,493.0,943.7379095163807,0.6396255850233956,0.11362558502332831
297,944.494,0.6879999999999882,495.0,944.6817472698908,0.4680187207488302,0.21998127925115796
298,944.9920000000001,0.4980000000000473,496.0,945.1575663026522,0.4758190327613079,0.022180967238739413
299,945.936,0.94399999999996,498.0,946.1482059282371,0.4368174726989196,0.5071825273010404
300,946.5,0.5639999999999645,499.0,946.6864274570983,0.538221528861186,0.025778471138778514
301,947.092,0.5919999999999845,500.0,947.365054602184,0.6786271450857839,0.08662714508579938
302,947.942,0.8500000000000227,501.0,948.0202808112324,0.6552262090483509,0.1947737909516718
303,948.566,0.6240000000000236,502.0,948.5429017160686,0.5226209048361738,0.1013790951638498
304,949.376,0.8099999999999454,503.0,949.2293291731669,0.6864274570983184,0.123572542901627
305,949.974,0.59800000000007,504.0,949.9391575663026,0.7098283931356946,0.11182839313562454
306,950.532,0.5579999999999927,507.0,951.7020280811232,0.561622464898619,0.0036224648986262764
