Time,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15
0.0,-9.669275233006593,-9.635848263861918,-10.778574319722923,-9.184802743104868,-0.200020806514878,0.5319000129534979,-11.513601255190782,-10.637803358689368,-7.553408200606983,-2.883778641453959,-4.842380080002249,0.17017200748232017,-12.428740056159295,-2.5607976095720733,3.999436929405424
0.002,-9.192368854240298,-9.214359613100322,-10.342470988951375,-9.12171730790392,-0.2548792076796381,0.23368548296399422,-12.312016400237331,-11.303999634316689,-7.815811102719469,-3.487743503763382,-5.3183274763505475,-0.44378784515521996,-14.33604566010301,-3.246366451572184,3.6877815679414034
0.004,-8.715462475473544,-8.792870962338322,-9.906367658179406,-9.058631872702911,-0.3097376088444511,-0.06452904702579654,-13.11043154528465,-11.970195909944653,-8.078214004832208,-4.091708366073387,-5.794274872699304,-1.0577476977933513,-16.243351264048563,-3.931935293572955,3.376126206477083
0.006,-8.238556096707248,-8.371382311576726,-9.470264327407856,-8.995546437501964,-0.36459601000921127,-0.36274357701530013,-13.908846690331199,-12.636392185571975,-8.340616906944696,-4.695673228382811,-6.270222269047602,-1.6717075504308916,-18.150656867992282,-4.617504135573066,3.064470845013063
0.008,-8.043750394694358,-8.203816716534487,-9.400921511243503,-9.18640022587969,-0.6875090974193103,-0.8020390941503056,-14.622547642219663,-13.344916315674329,-8.673473370165583,-5.370164236409292,-6.7885030944525955,-2.327942218446766,-19.789857880701703,-5.345389782567878,2.682258398895675
0.01,-8.787167168177309,-8.88075926186347,-10.551366473999414,-10.221815926385823,-1.9019299053774887,-1.710547782017617,-15.054502513492691,-14.194216231447374,-9.240647295051074,-6.279214111091296,-7.447578245709801,-3.1247762724408865,-20.53738519672189,-6.2140144663999335,2.0653841880876804
0.012,-9.530583941659543,-9.557701807191803,-11.701811436754216,-11.257231626890956,-3.116350713334498,-2.619056469884053,-15.486457384765306,-15.043516147219602,-9.807821219936017,-7.188263985772425,-8.106653396966372,-3.921610326434239,-21.284912512741357,-7.082639150231153,1.4485099772802796
0.014,-10.274000715141778,-10.234644352520135,-12.852256399509018,-12.292647327396091,-4.330771521291507,-3.5275651577504896,-15.918412256037918,-15.89281606299183,-10.37499514482096,-8.097313860453554,-8.765728548222942,-4.7184443804275915,-22.032439828760825,-7.951263834062374,0.8316357664728791
0.016,-10.934934420386826,-10.804397467253306,-13.99441409746852,-13.26210076062182,-5.479234387966273,-4.353633322108415,-16.267896665483455,-16.6267065845651,-10.917384539336027,-8.956891403604763,-9.367102477591,-5.482273448488001,-22.483181576673022,-8.745690215535571,0.23948601390043392
0.018000000000000002,-11.067659246339442,-10.68772595913081,-15.08350142664332,-13.809141982228338,-6.205312746042289,-4.651765057071154,-16.089252925147147,-16.621533100973434,-11.3010576143661,-9.499655746764162,-9.598966659093207,-6.034743664322738,-21.033354205727083,-9.064962083827757,-0.1943321118972477
