Time,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15
0.0,-9.042339135225092,-9.365319805068724,-16.188064125465626,-14.672084639790288,-4.760001179092716,-3.5549573850005984,-2.7293090437550567,-9.270171806028392,-4.384180463501715,-2.638197483140088,0.525771412734197,4.112006835508802,-8.367776747243724,-3.926025266212827,3.8415227477042038
0.002,-9.93079137303304,-9.849751089760483,-16.42091925562537,-15.398172454598786,-5.125954272264556,-4.341230162242006,-3.416368361558664,-9.8878315790566,-5.045826550844208,-2.9463296085115385,-0.2224086834557154,3.381845901630942,-8.548380900889669,-4.652706501422995,3.4821374735365573
0.004,-10.819243610839278,-10.334182374451307,-16.65377438578467,-16.124260269405884,-5.491907365435691,-5.1275029394819,-4.10342767936095,-10.50549135208362,-5.707472638185428,-3.254461733882396,-0.9705887796441869,2.6516849677544885,-8.728985054535263,-5.379387736631764,3.122752199369603
0.006,-11.707695848645514,-10.818613659142134,-16.886629515943962,-16.850348084212982,-5.857860458606827,-5.913775716721792,-4.790486997163234,-11.123151125110638,-6.369118725526647,-3.562593859253253,-1.7187688758326582,1.9215240338780353,-8.909589208180858,-6.106068971840532,2.7633669252026487
0.008,-11.850399352641393,-10.495214462481393,-16.560133740148324,-16.861822915727917,-5.66438055754635,-6.358170782077402,-4.980348203598504,-11.18151568850954,-6.533572918024242,-3.52886008973615,-1.9695661966271623,1.8129060852587258,-9.463039718041436,-6.149067030972222,2.590486356990363
0.01,-11.27398800617688,-9.392835873088345,-15.694263876467266,-16.18420665621073,-4.931447412047944,-6.472898053830125,-4.690768374072453,-10.700559871195313,-6.218592069065216,-3.1654699215769,-1.7407444125772145,2.3036331581377123,-10.376020642823807,-5.532799170314929,2.5974496123773227
0.012,-10.697576659712368,-8.290457283695298,-14.828394012786209,-15.506590396693547,-4.198514266549537,-6.587625325582848,-4.401188544546402,-10.219604053881087,-5.90361122010619,-2.80207975341765,-1.5119226285272669,2.7943602310166984,-11.289001567606176,-4.916531309657636,2.6044128677642826
0.014,-10.121165313247856,-7.18807869430225,-13.962524149105151,-14.828974137176361,-3.4655811210511316,-6.702352597335571,-4.111608715020353,-9.738648236566862,-5.588630371147163,-2.4386895852584,-1.2831008444773189,3.2850873038956854,-12.201982492388547,-4.300263449000344,2.611376123151242
0.016,-9.267465137112833,-5.909284735405826,-13.020987570709465,-13.924532675285672,-2.8333574978329277,-6.640567087454017,-3.645543473384508,-9.005626621275505,-4.996346087810937,-2.0500297425294667,-0.852437433124067,3.9271410289929283,-13.039335852262647,-3.33102464186834,2.794841256186675
0.018000000000000002,-8.019631152769524,-4.379736855082036,-11.971899561339775,-12.697685579835753,-2.344280742764864,-6.327889196129464,-2.928624752902095,-7.914322802572306,-4.009907237373938,-1.6254519975836776,-0.13487963327783614,4.784287983027073,-13.769193428049025,-1.860078703271939,3.229183271917425
0.02,-6.771797168426217,-2.850188974758245,-10.922811551970087,-11.470838484385835,-1.8552039876968007,-6.015211304804909,-2.211706032419682,-6.823018983869106,-3.02346838693694,-1.2008742526378888,0.5826781665683949,5.6414349370612165,-14.499051003835403,-0.3891327646755376,3.6635252876481745
0.022,-5.52396318408291,-1.3206410944344542,-9.873723542600398,-10.243991388935916,-1.3661272326287375,-5.702533413480355,-1.494787311937269,-5.731715165165907,-2.0370295364999413,-0.7762965076921,1.3002359664146257,6.498581891095361,-15.22890857962178,1.0818131739208638,4.097867303378925
0.024,-4.488859438855789,-0.17792515386666527,-9.15338806646061,-9.210573049409554,-1.0316875904735854,-5.409144090036319,-0.8551971414062667,-4.775790793773169,-1.2826492603761248,-0.4483721860787204,1.9212400892247856,7.143053009096741,-15.165798970364543,2.417440528988713,4.416210580642888
0.026000000000000002,-3.912346291071589,0.1308825886953815,-9.141756821797921,-8.594136372246563,-1.0306050032073215,-5.157335859646546,-0.3823070416735871,-4.11170900142106,-1.0285264026530465,-0.3288072934542061,2.3340998098980243,7.3290508084333945,-13.393260101531414,3.4613565113654614,4.484491003668929
0.028,-3.335833143287389,0.4396903312574283,-9.130125577135232,-7.977699695083573,-1.0295224159410576,-4.905527629256772,0.0905830580590925,-3.4476272090689504,-0.7744035449299682,-0.20924240082969187,2.7469595305712633,7.515048607770049,-11.620721232698287,4.50527249374221,4.55277142669497
0.03,-2.7593199955020795,0.7484980738200699,-9.118494332472519,-7.361263017919395,-1.0284398286747918,-4.653719398866513,0.5634731577926826,-2.7835454167155618,-0.5202806872064004,-0.0896775082049473,3.159819251245297,7.701046407107061,-9.848182363861746,5.549188476120969,4.621051849721143
0.032,-2.236696788014145,1.0303404647254646,-9.28201278543958,-6.825693057842912,-1.0138224005208958,-4.469251060382833,0.9420624234834201,-2.26768488330715,-0.3604634689741519,-0.010502973290352578,3.5054085457735296,7.76581881265912,-8.16996496299395,6.283225354469021,4.568087845937157
0.034,-1.9042733698069525,1.217011026254537,-10.063706641805128,-6.575535040424396,-0.9514349457048177,-4.522452928626298,0.9878252160852885,-2.2749582049936086,-0.533489684238611,-0.07388264205768194,3.6135728068490374,7.402736887207166,-6.824646860826992,5.923571277422783,4.087202335765278
