Time,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15
0.0,-15.707049422390499,-9.816224271033393,-20.724426504267935,-20.484868972865772,-11.959754354587353,-11.85368752300329,-14.86379331378172,-16.244923099109098,-12.393797686797164,-9.214649261012607,-5.637367859223926,-3.6213231044747096,-0.26496636254206113,-4.550482179991531,-2.37279718005838
0.002,-15.125135459906106,-9.497919263374373,-20.40723297899163,-20.04431324051397,-11.030916468423346,-10.923119410093125,-15.39388932509583,-16.47450310262463,-12.375327840328445,-8.971836007187811,-5.504417703716581,-3.6136536989130397,-0.5647629506054073,-4.553190940437636,-2.302693963334722
0.004,-14.543221497421431,-9.1796142557152,-20.090039453715175,-19.603757508161955,-10.10207858225889,-9.992551297182514,-15.923985336410198,-16.704083106140274,-12.356857993859716,-8.729022753362898,-5.371467548209172,-3.6059842933513657,-0.8645595386688979,-4.555899700883742,-2.23259074661103
0.006,-13.961307534936758,-8.861309248056024,-19.772845928438716,-19.16320177580994,-9.173240696094435,-9.0619831842719,-16.454081347724564,-16.933663109655917,-12.338388147390988,-8.486209499537985,-5.238517392701763,-3.5983148877896918,-1.1643561267323885,-4.558608461329849,-2.162487529887338
0.008,-13.80971973628231,-8.819775152143743,-19.54785982168022,-18.87639557317577,-8.398170249216253,-8.315960956283009,-16.76880401725626,-17.163106187620553,-12.289169793633569,-8.335676781557861,-5.3823395452448075,-3.744371490019102,-1.6177567419124956,-4.591947188994468,-2.0615632153132806
0.01,-14.081803573151275,-9.050732005425516,-19.413655245524232,-18.740961330211988,-7.774489394624325,-7.751630810870967,-16.871483860600176,-17.39241445743983,-12.209678424968164,-8.275997580826846,-5.798654021693322,-4.041776893733682,-2.2223860642026896,-4.655442224590746,-1.9302944178039734
0.012,-14.353887410020109,-9.281688858707179,-19.279450669368313,-18.605527087248266,-7.150808540032698,-7.1873006654591975,-16.974163703944036,-17.621722727258994,-12.1301870563028,-8.216318380095858,-6.214968498141635,-4.33918229744812,-2.8270153864925924,-4.718937260186993,-1.7990256202947295
0.014,-14.625971246889074,-9.512645711988952,-19.14524609321233,-18.470092844284483,-6.52712768544077,-6.622970520047156,-17.07684354728795,-17.85103099707827,-12.050695687637395,-8.156639179364841,-6.63128297459015,-4.6365877011627,-3.431644708782786,-4.782432295783271,-1.6677568227854223
0.016,-14.748530947382646,-9.56936411990974,-18.861662886922133,-18.085749956091007,-6.052777654024818,-6.158212297932998,-16.855892358545358,-17.806450445171517,-11.772098451591003,-8.072083939958722,-6.823581703800518,-4.685064791441757,-3.588134587659499,-4.5969356016302605,-1.5364353845937058
0.018000000000000002,-14.65394731607016,-9.37304835240202,-18.36114765725209,-17.33993464042993,-5.79529021932236,-5.838055340225341,-16.164954702823593,-17.36412052158634,-11.204353841258651,-7.9514029883364445,-6.690558201353323,-4.372040891508946,-3.0938232366113936,-4.049845822236198,-1.4050375000605013
